"text","cmp_code","eu_code"
"We will change the criteria a company must meet to be listed on the London Stock Exchange so that any company that fails to contribute to tackling the climate and environmental emergency is delisted.","403",NA
"Levelling Up Across the Country","H",NA
"Many parts of Britain would need this investment even without a climate and environmental emergency.","503",NA
"Years of under-investment and neglect by Westminster have left too many communities feeling powerless","503",NA
"and too many areas left behind with low- quality jobs,","701",NA
"weak productivity and slow growth.","410",NA
"The climate and environmental emergency is a chance to unite the country to face this common challenge by mobilising all our national resources, both financial and human.","501",NA
"But we will only succeed by ensuring that everyone shares in the benefits.","503",NA
"Labour will make sure that investment is spread evenly across the whole country and will give powers and funding to every region and nation of the UK.","301",NA
"We will bring about a radical decentralisation of power in Britain so that local people and communities are given far greater control over their own lives and prospects.","301",NA
"A Local Transformation Fund in each English region will be used exclusively to fund infrastructure projects decided at a local level,","411",NA
"as will devolved governments in Wales, Scotland and Northern Ireland.","411",NA
"Our Regional Development Banks will be governed by boards made up of key local stakeholders such as local chambers of commerce, trade unions and councillors –","411",NA
"with Scotland, Wales and Northern Ireland empowered to make similar arrangements.","301",NA
"They will set priorities for lending, giving every region and nation a new and powerful lever to rebuild their economy on their own terms.","410",NA
"We will shift the political centre of gravity by placing the National Transformation Fund Unit, a key part of the Treasury, in the North of England","301",NA
"and build up the regional offices of government in each of the nine English regions to co-ordinate government policies at the regional level,","301",NA
"as well as ensuring a regional voice in Whitehall.","301",NA
"Energy","H",NA
"Energy use in buildings accounts for 56% of the UK’s total emissions, making it the single most polluting sector.","416.2",NA
"We will develop the recommendations of our ‘30 by 2030’ report to put the UK on track for a net-zero-carbon energy system within the 2030s –","416.2",NA
"and go faster if credible pathways can be found.","416.2",NA
"We will deliver nearly 90% of electricity and 50% of heat from renewable and low-carbon sources by 2030.","416.2",NA
"We will build: 7,000 new offshore wind turbines","416.2",NA
"2,000 new onshore wind turbines","416.2",NA
"Enough solar panels to cover 22,000 football pitches.","416.2",NA
"New nuclear power needed for energy security.","416.2",NA
"We will trial and expand tidal energy and invest to reduce the costs of renewable and low-carbon hydrogen production.","416.2",NA
"We will upgrade almost all of the UK’s 27 million homes to the highest energy-efficiency standards, .","416.2",NA
"reducing the average household energy bill by £417 per household per year by 2030 and eliminating fuel poverty","503",NA
"We will introduce a zero-carbon homes standard for all new homes.","416.2",NA
"As part of heat decarbonisation, we will roll out technologies like heat pumps, solar hot water and hydrogen,","416.2",NA
"and invest in district heat networks using waste heat.","416.2",NA
"To balance the grid, we will expand power storage and invest in grid enhancements and interconnectors.","411",NA
"We will expand distributed and community energy,","416.2",NA
"and immediately and permanently ban fracking.","416.2",NA
"We will support energy workers through transition and guarantee them retraining","411",NA
"and a new, unionised job on equivalent terms and conditions.","701",NA
"We will introduce a windfall tax on oil companies, so that the companies that knowingly damaged our climate will help cover the costs.","416.2",NA
"We will provide a strategy to safeguard the people, jobs and skills that depend on the offshore oil and gas industry.","701",NA
"Ownership","H",NA
"We will not achieve the promise of a fair and sustainable economy if we repeat the mistakes of the carbon era, when the capture of a natural resource for private profit created a vastly unequal and polluting economy dominated by powerful vested interests.","416.2",NA
"It’s not just carbon.","416.2",NA
"From the depletion of fish stocks to the burning of the Amazon, profit has proved a poor regulator for use of our natural resources.","416.2",NA
"Whether it is the trillions of litres of water lost through leakages,","411",NA
"barriers to renewable energy connecting to the grid","416.2",NA
"or the billions of pounds of bill- payers’ money being siphoned off in dividends to wealthy shareholders,","503",NA
"Tory privatisation of our utilities has been a disaster for both our planet and our wallets.","413",NA
"We will put people and planet before profit by bringing our energy and water systems into democratic public ownership.","413",NA
"In public hands, energy and water will be treated as rights rather than commodities,","201.2",NA
"with any surplus reinvested or used to reduce bills.","503",NA
"Communities themselves will decide, because utilities won’t be run from Whitehall but by service-users and workers.","413",NA
"Public ownership will secure democratic control over nationally strategic infrastructure","413",NA
"and provide collective stewardship for key natural resources.","501",NA
"In the case of energy, it will also help deliver Labour’s ambitious emissions targets.","501",NA
"Whereas private network companies have failed to upgrade the grid at the speed and scale needed,","411",NA
"publicly owned networks will accelerate and co-ordinate investment to connect renewable and low-carbon energy","416.2",NA
"while working with energy unions to support energy workers through the transition.","701",NA
"Under Labour’s plans: A new UK National Energy Agency will own and maintain the national grid infrastructure and oversee the delivery of our decarbonisation targets.","413",NA
"14 new Regional Energy Agencies will replace the existing district network operators","301",NA
"and hold statutory responsibility for decarbonising electricity and heat","416.2",NA
"and reducing fuel poverty.","503",NA
"The supply arms of the Big Six energy companies will be brought into public ownership where they will continue to supply households with energy","413",NA
"while helping them to reduce their energy demands.","416.2",NA
"The Conservatives allowed the proceeds of North Sea oil to be squandered on tax cuts for the richest","503",NA
"and captured in profits for the few, instead of investing them in our future.","503",NA
"We now stand at an even greater crossroads in the development of our national economy.","413",NA
"Under Labour, our green future will be owned by all of us.","413",NA
"Whenever public money is invested in an energy generation project, the public sector will take a stake and return profits to the public.","503",NA
"Industry and Innovation","H",NA
"Averting climate catastrophe offers huge economic opportunities.","416.2",NA
"But Britain will only benefit from a Green Industrial Revolution with the right policies.","416.2",NA
"Over the past three decades, Britain has reduced its emissions at the expense of domestic industry by offshoring production.","416.2",NA
"This is an accounting trick, not a solution.","416.2",NA
"It does not protect the climate","501",NA
", is unfair to other countries","503",NA
"and it damages jobs and communities at home","416.2",NA
"Labour will take full responsibility for our carbon footprint instead of passing the buck.","501",NA
"We will instruct the Committee on Climate Change to assess the emissions the UK imports as well as those it produces, and recommend policies to tackle them,","501",NA
"including making UK industry the greenest in the world.","501",NA
"The Conservatives have presided over a lost decade of productivity and allowed Britain to fall behind in the green technologies of the future.","416.2",NA
"Labour will make sure this never happens again.","416.2",NA
"Targeted science, research and innovation will be crucial to tackling the climate crisis,","411",NA
"dealing with the plastic waste filling our oceans","501",NA
"and addressing other societal challenges, such as an ageing population","706",NA
"and antibiotic resistance.","504",NA
"As part of our plan to usher in a Green Industrial Revolution, Labour will create an innovation nation, setting a target for 3% of GDP to be spent on research and development (R&D) by 2030.","411",NA
"We will achieve this target by increasing direct support for R&D","411",NA
"and reforming the innovation ecosystem to better ‘crowd in’ private investment.","402",NA
"We will establish a Foundation Industries Sector Council to provide a clean and long-term future for our existing heavy industries like steel and glass","411",NA
"and fund R&D into newer technologies like hydrogen and carbon capture and storage.","411",NA
"A thriving steel industry will be vital to the Green Industrial Revolution.","411",NA
"Labour will support our steel through public procurement,","413",NA
"taking action on industrial energy prices, exempting new capital from business rates","402",NA
", investing in R&D,","411",NA
"building three new steel recycling plants","411",NA
"and upgrading existing production sites.","411",NA
"We will ensure that new technologies aren’t just invented here, but are engineered, manufactured and exported from here.","411",NA
"We will put British innovation at the heart of our procurement to support local sourcing and reshoring, so that every investment we make strengthens our manufacturing and engineering sectors and supply chains","411",NA
"and creates hundreds of thousands of good, unionised jobs here at home.","701",NA
"We will use the power of public procurement to strengthen local jobs and supply chains","701",NA
"and will require all companies bidding for public contracts to recognise trade unions,","701",NA
"pay suppliers on time","403",NA
"and demonstrate equalities best practice.","503",NA
"As we transition, we will ensure the UK’s automotive sector isn’t left behind by the electric revolution by investing in three new gigafactories","411",NA
"and four metal reprocessing plants.","411",NA
"By supporting UK-made electrical steel we will ensure robust support for an end to end UK supply chain.","410",NA
"We’ll also take on the global plastics crisis by investing in a new plastics remanufacturing industry","416.2",NA
"creating thousands of jobs","701",NA
", ending exports of plastic waste","416.2",NA
"and reducing our contribution to ocean pollution.","416.2",NA
"Labour’s progressive trade strategy will be aligned with our industrial strategy to help develop the industrial base needed to deliver high-quality exports","410",NA
"and the decent jobs that go with them.","701",NA
"Labour will champion exports from the environmental goods and services sector,","410",NA
"building on the 300,000 jobs that the sector already sustains.","701",NA
"We will uphold the highest environmental and social regulations in all our trade relations,","416.2",NA
"and will never downgrade standards as ‘barriers’ to trade.","416.2",NA
"Skills","H",NA
"Our Green Industrial Revolution will create at least one million well-paid,","701",NA
"unionised jobs in the UK.","701",NA
"We will train people in the skills they need to access these jobs of the future.","411",NA
"Britain’s skills crisis has grown under the Tories.","411",NA
"The Apprenticeship Levy has been beset by problems, leaving employers paying into a training budget they are unable to spend.","403",NA
"And it is not delivering for small businesses.","403",NA
"We cannot afford to carry on like this.","403",NA
"Labour will make it easier for employers to spend the levy by allowing it to be used for a wider range of accredited training, in line with guidelines set by the Institute for Apprenticeships and Technical Education and government’s wider priorities for the economy.","411",NA
"We will launch a Climate Apprenticeship programme to enable employers to develop the skills needed to lead the world in clean technology.","411",NA
"Under this programme, employers will be expected to allocate 25% of the funds in their Apprenticeship Levy accounts to training Climate Apprentices.","411",NA
"These funds can be spent directly or allocated to a ring-fenced Climate Apprenticeship Fund, which will be topped up with any surplus raised through Inclusive Ownership Funds and made accessible to non- levy-paying businesses.","411",NA
"Targeted bursaries will be available to women,","503",NA
"BAME people,","503",NA
"care leavers,","503",NA
"ex-armed forces personnel,","503",NA
"and people with disabilities","503",NA
"to encourage them to take up climate apprenticeships – the STEM of the future.","411",NA
"We will further help small businesses by increasing the amount that can be transferred to non-levy-paying employers to 50%","402",NA
"and introducing an online matching service to help levy-paying businesses find smaller businesses to transfer their funds to.","402",NA
"TRANSPORT","H",NA
"Labour will build a sustainable, affordable, accessible and integrated transport system,  founded on the principle that transport is an essential public service.","411",NA
"Cutting emissions will drive our transport policies.","416.2",NA
"We will review public expenditure on transport to ensure that it promotes environmental sustainability and contributes to decarbonisation.","416.2",NA
"Bus services have been devastated by the Conservatives, despite carrying more people than any other mode of public transport.","411",NA
"Women are especially dependent on buses, which also provide a lifeline for both older and younger people and for many economically disadvantaged groups.","411",NA
"Labour will ensure that councils can improve bus services by regulating and taking public ownership of bus networks,","413",NA
"and we will give them resources and full legal powers to achieve this cost-effectively,","301",NA
"thereby ending the race to the bottom in working conditions for bus workers.","701",NA
"Where councils take control of their buses, Labour will introduce free bus travel for under-25s.","503",NA
"We will increase and expand local services, reinstating the 3,000 routes that have been cut, particularly hitting rural communities.","411",NA
"Labour will deliver improvements for rail passengers by bringing our railways back into public ownership, using options including franchise expiry.","413",NA
"This will enable us to make fares simpler and more affordable,","503",NA
"rebuild the fragmented railways as a nationally integrated public service,","413",NA
"cut the wastage of private profit,","413",NA
"improve accessibility for disabled people,","503",NA
"ensure safe staffing levels and end driver-only operation.","701",NA
"Our publicly owned rail company will steer network planning and investments.","411",NA
"It will co-ordinate mainline upgrades, resignalling, rolling stock replacement and major projects.","411",NA
"We will implement a full, rolling programme of electrification.","411",NA
"Our model will ensure continuity of skills,","411",NA
"jobs","701",NA
"and supply chain capacity to reduce costs,","403",NA
"improve productivity","410",NA
"and support the economic benefits of Labour’s Green Industrial Revolution.","416.2",NA
"We will introduce a long-term investment plan including delivering Crossrail for the North as part of improved connectivity across the northern regions.","411",NA
"We will consult with local communities to reopen branch lines.","411",NA
"We will also unlock capacity and extend high-speed rail networks nationwide by completing the full HS2 route to Scotland,","411",NA
"taking full account of the environmental impacts of different route options.","416.2",NA
"We will deliver rail electrification and expansion across the whole country,","411",NA
" including in Wales.","411",NA
"We will ensure that these major infrastructure projects are a model of good employment practice","701",NA
"and pay due regard to the environmental impact.","501",NA
"We will promote the use of rail freight in order to reduce carbon emissions, air pollutants and congestion on the roads","501",NA
"and expand the provision of publicly owned rail freight services.","413",NA
"We will increase the funding available for cycling and walking.","416.2",NA
"We will bring together transport and land-use planning to create towns and cities in which walking and cycling are the best choice: safe, accessible, healthy, efficient, economical and pollution- free.","416.2",NA
"We will help children’s health and well-being by ensuring street designs provide freedom for physically active outdoor play","504",NA
"and by introducing measures to ensure the zones around our schools are safer, with cleaner air.","416.2",NA
"Our transport programme is focused on creating better, publicly accessible local transport systems.","411",NA
"By improving public transport, Labour will help people to become less reliant on their cars, for our better health","416.2",NA
", for a cleaner environment","501",NA
"and to improve quality of life in our towns and cities.","503",NA
"The Conservatives have committed to ending new sales of combustion engine vehicles by 2040.","501",NA
"Labour will aim for 2030.","501",NA
"We will position the UK at the forefront of the development and manufacture of ultra-low emission vehicles","416.2",NA
"and will support their sale.","416.2",NA
"We will invest in electric vehicle charging infrastructure","416.2",NA
"and in electric community car clubs.","416.2",NA
"We will accelerate the transition of our public sector car fleets and our public buses to zero-emissions vehicles.","416.2",NA
"We will reform taxi and private hire services, including a review of licensing authority jurisdictions, setting national minimum standards of safety and accessibility","403",NA
"and updating regulations to keep pace with technological change","411",NA
"and to close loopholes to ensure a level playing field.","403",NA
"We will adopt an ambitious Vision Zero approach to UK road safety, striving for zero deaths and serious injuries.","403",NA
"Labour will invest to make our neglected local roads, pavements and cycleways safer for the everyday journeys of both drivers and vulnerable road users.","411",NA
"We will review all tolled crossings.","411",NA
"Labour recognises the Davies Commission’s assessment of pressures on airport capacity in the South East.","411",NA
"Any expansion of airports must pass our tests on air quality,","416.2",NA
"noise pollution,","416.2",NA
"climate change obligations","501",NA
"and countrywide benefits.","503",NA
"We will examine fiscal and regulatory options to ensure a response to the climate crisis in a way that is fair to consumers","403",NA
"and protects the economy.","410",NA
"We will take action to end nationality- based discrimination in seafarer pay.","503",NA
"ENVIRONMENT",NA,NA
"A Labour government’s Green Industrial Revolution is complemented by our Plan for Nature.","501",NA
"Our commitments to ecosystem repair and environmental protections","501",NA
"work hand in hand with sustainable jobs","701",NA
"and industries,","416.2",NA
"and social justice.","503",NA
"We are facing a climate and environment emergency, and unlike the Tories we will not trade our environment in pursuit of reckless trade agreements.","416.2",NA
"Labour will review and improve protected area designations, from National Parks","501",NA
"to local nature reserves","501",NA
"and urban green spaces.","501",NA
"We will introduce a Climate and Environment Emergency Bill setting out in law robust, binding new standards for decarbonisation,","501",NA
"nature recovery,","501",NA
"environmental quality","501",NA
"and habitats and species protection.","501",NA
"We will maintain and continuously improve the existing EU standards of environmental regulation.","501",NA
"A Healthy Environment","H",NA
"Our polluted air contributes to over 40,000 premature deaths a year","501",NA
"and poisons our environment,","501",NA
"with further impacts on children’s health.","501",NA
"But the Conservatives’ air-quality measures are so inadequate they have been found to be illegal.","305.1",NA
"Labour will introduce a new Clean Air Act,","501",NA
"with a vehicle scrappage scheme","501",NA
"and clean air zones, complying with World Health Organisation limits for fine particles and nitrous oxides.","501",NA
"We will provide an extra £5.6 billion in funding to improve the standard of flood defences","501",NA
"and respond to the increased risk of flooding, prioritising areas at risk in North West England, Yorkshire and the East Midlands that have been neglected by Conservative investments.","501",NA
"Nature Restoration","H",NA
"Our Plan for Nature will set legally binding targets to drive the restoration of species and habitats.","501",NA
"We will embark on an ambitious programme of tree planting, with both forestry and native woodland species.","501",NA
"We will fully fund the Environment Agency and other frontline environment agencies,","501",NA
"and improve upstream river management.","501",NA
"We will create new National Parks alongside a revised system of other protected area designations, which will guard existing wildlife sites and join up important habitats,","501",NA
"while also ensuring more people can enjoy living closer to nature.","503",NA
"We will establish a new environmental tribunal to ensure that administrative decisions are consistent with environmental and nature-recovery obligations.","501",NA
"Land","H",NA
"Land is a public good, but it is not a common asset.","413",NA
"In 1979, 20% of land was owned by the public sector.","413",NA
"Today, that has halved.","413",NA
"Green Belts protect one tenth of our land","501",NA
"and offer conservation of some of our natural environment.","501",NA
"Introduced by Labour in 1947 to provide access to the countryside, they are threatened by developments.","501",NA
"A Labour government will maintain agricultural and rural structural funds but repurpose them to support environmental land management and","501",NA
"sustainable methods of food production.","703.1",NA
"We will invest in more county farms to replace those lost,","703.1",NA
"and will work with agricultural organisations to increase access into farming for new entrants.","703.1",NA
"Food","H",NA
"A quarter of all food purchased is wasted every year, equivalent to over 20 million tonnes of greenhouse gas emissions, costing over £20 billion.","501",NA
"Yet Britain has an epidemic in food- related ill health, obesity, malnutrition and diabetes,","504",NA
"as well as increased food insecurity – with a boom in food bank use and record levels of hunger.","503",NA
"Labour will introduce A Right to Food.","201.2",NA
"We will end ‘food bank Britain’.","412",NA
"We will ensure everyone has access to healthy, nutritious, sustainably produced food.","412",NA
"We will halve food bank usage within a year","412",NA
"and remove the need for them altogether in three years.","412",NA
"We will establish a National Food Commission and review the Allotments Act.","412",NA
"We will make food security a reason to intervene in the economy and work with local councils to minimise food waste .","412",NA
"We will put farmers, fishers, food producers and workers at the heart of our plans for delivering healthy food locally.","703.1",NA
"We will support local food networks,","703.1",NA
"expand access to farm holdings","703.1",NA
"and ensure rights of union representation for all food and agricultural workers.","701",NA
"We will re-establish an Agricultural Wages Board in England so every part of the UK is covered.","703.1",NA
"We will set maximum sustainable yields for all shared fish stocks,","416.2",NA
"redistribute fish quotas along social and environmental criteria","416.2",NA
"and, if people vote to leave the EU, require the majority of fish caught under a UK quota to be landed in UK ports.","406",NA
"We aim to achieve net-zero-carbon food production in Britain by 2040.","416.2",NA
"Waste and Recycling","H",NA
"Waste, including plastic waste, pollutes our land and seas, killing wildlife and contaminating our food.","501",NA
"We will make producers responsible for the waste they create and for the full cost of recycling or disposal, encouraging more sustainable design and manufacturing.","416.2",NA
"In government in Wales, Labour has transformed the position of recycling, placing them in the top five globally for recycling rates.","416.2",NA
"A UK Labour government will learn from Wales’ example, and will also back bottle-return schemes.","416.2",NA
"We will invest in three new recyclable steel plants in areas with a proud history of steel manufacturing.","411",NA
"ANIMAL WELFARE","H",NA
"The Conservatives will sacrifice animal welfare standards in trade deals with other countries.","501",NA
"They threaten to bring back fox hunting and are pursuing the ineffective badger cull – the largest destruction of a protected species in living memory.","501",NA
"Labour has published an ambitious animal welfare manifesto which reiterates our commitments to prohibit foxhunting","501",NA
"and end the cull of badgers.","501",NA
"In England, we will introduce an animal welfare commissioner,","501",NA
"prohibit the sale of snares and glue traps,","501",NA
"end the badger cull","501",NA
"and ban the keeping of primates as pets.","501",NA
"We will work internationally to end commercial whaling,","501",NA
"ban the importation of hunting trophies of threatened species,","501",NA
"and boost police resources to tackle rural and wildlife crime.","605.1",NA
"REBUILD OUR PUBLIC SERVICES","H",NA
"29FUNDING",NA,NA
"31NHS AND SOCIAL CARE",NA,NA
"37NATIONAL EDUCATION SERVICE",NA,NA
"42 POLICE AND SECURITY",NA,NA
"46JUSTICE",NA,NA
"49COMMUNITIES AND LOCAL GOVERNMENT",NA,NA
"52FIRE AND RESCUE",NA,NA
"53DIGITAL, CULTURE, MEDIA AND SPORT",NA,NA
"FUNDING","H",NA
"Universal public services, collectively provided through general taxation and free at the point of use for all, are how we guarantee the right to a good life.","606.1",NA
"Public services do more than make sure everyone has the basics.","606.1",NA
"They create shared experiences and strengthen social bonds.","606.1",NA
"They make our lives richer and more fulfilling.","606.1",NA
"A decade of Tory cuts has pushed our public services to breaking point.","305.1",NA
"Labour offers real change – we will make Britain’s public services the best and most extensive in the world.","606.1",NA
"We will pay for this by creating a fairer taxation system, asking for a little more from those with the broadest shoulders,","503",NA
"and making sure that everyone pays what they owe.","503",NA
"We will reverse some of the Tories’ cuts to corporation tax while keeping rates lower than in 2010.","503",NA
"We’ll ask those who earn more than £80,000 a year to pay a little more income tax,","503",NA
"while freezing National Insurance and income tax rates for everyone else.","503",NA
"We will end the unfairness that sees income from wealth taxed at lower rates than income from work.","503",NA
"VAT is a regressive tax that hits the poorest hardest and we guarantee no increases in VAT.","503",NA
"We will launch the biggest ever crackdown on tax avoidance and evasion","503",NA
"and reform the inefficient system of tax reliefs","503",NA
"Public services must also be accountable.","403",NA
"Labour will end the current presumption in favour of outsourcing public services and introduce a presumption in favour of insourcing.","413",NA
"And we will stop the public getting ripped off by taking back all PFI contracts over time.","413",NA
"When services are procured from the private sector, companies will be assessed against best practice public service criteria, including provisions for collective bargaining,","701",NA
"fair wage clauses,","701",NA
"adherence to environmentalstandards,","501",NA
"effective equalities policies,","503",NA
"full tax compliance","503",NA
"and application of pay ratios.","701",NA
"In the public sector, we will enforce maximum pay ratios of 20:1.","701",NA
"We will repair the damage the Tories have done to our social fabric, with a £150 billion Social Transformation Fund to replace, upgrade and expand our schools,","506",NA
"hospitals,","504",NA
"care homes","504",NA
"and council houses.","504",NA
"Public buildings will be modernised to ensure a reduction in their carbon footprint.","411",NA
"Our most valuable assets are the dedicated people who work in our public services, but under this government their pay has been cut in real terms.","701",NA
"Labour will restore public sector pay to at least pre-financial crisis levels (in real terms), by delivering year-on-year above-inflation pay rises, starting with a 5% increase, to reward and retain the people who do so much for us all.","701",NA
"NHS AND SOCIAL CARE","H",NA
"The National Health Service is one of Labour’s proudest achievements.","504",NA
"The right to free-at- the-point-of-use healthcare, universal and comprehensive in scope, is socialism in action.","504",NA
"A decade of Tory health cuts and privatisations has pushed our greatest institution to the brink.","504",NA
"Our hospitals are crumbling, equipment is outdated, IT systems are inadequate and community facilities are neglected.","504",NA
"There are 100,000 staff vacancies in NHS England, including a shortage of 43,000 nurses.","504",NA
"There are 15,000 fewer hospital beds.","504",NA
"Every winter, bed occupancy rates exceed dangerous levels.","504",NA
"Patients now wait far too long to see their GP, for an ambulance or for treatment.","504",NA
"Our immediate task is to repair our health services.","413",NA
"Our urgent priority is to end NHS privatisation.","413",NA
"Our mission is to create the conditions to prevent illness and enable people to live longer, healthier lives.","504",NA
"Quality Care for All","H",NA
"A Labour government will invest in the NHS to give patients the modern, well- resourced services they need.","504",NA
"We will increase expenditure across the health sector by an average 4.3% a year.","504",NA
"This investment enables us to end patient charges,","504",NA
"guarantee the standards of healthcare patients are entitled to receive from NHS England,","504",NA
"invest in education for the health workforce","411",NA
"and restore public health grants.","504",NA
"Our investments mean we deliver the standards of care enshrined in the NHS.","504",NA
"We will stabilise our overstretched A&E departments.","504",NA
"We will improve stroke, heart disease and cancer survival rates by providing earlier diagnosis and","504",NA
"improved screening rates.","504",NA
"We will call a moratorium on bed cuts.","504",NA
"Every penny spent on privatisation and outsourcing is a penny less spent on patient care.","413",NA
"Labour will end and reverse privatisation in the NHS in the next Parliament.","413",NA
"We will repeal the Health and Social Care Act","413",NA
"and reinstate the responsibilities of the Secretary of State to provide a comprehensive and universal healthcare system.","413",NA
"We will end the requirement on health authorities to put services out to competitive tender.","413",NA
"We will ensure services are delivered in-house and also bring subsidiary companies back in-house.","413",NA
"We will halt the fire sale of NHS land and assets.","413",NA
"We will publish an infrastructure plan to return NHS England to the international average level of capital investment","411",NA
"and to ensure future decisions are transparent and balanced fairly between every region.","503",NA
"We will complete the confirmed hospital rebuilds","411",NA
"and invest more in primary care settings,","504",NA
"modern AI, cyber technology and state-of-the-art medical equipment, including more MRI and CT scanners.","411",NA
"We will ensure data protection for NHS and patient information, a highly valuable publicly funded resource that can be used for better diagnosis of conditions and for ground-breaking research.","411",NA
"We will ensure NHS data is not exploited by international technology and pharmaceutical corporations.","403",NA
"We will uphold the principle of comprehensive healthcare by providing free annual NHS dental check-ups.","504",NA
"We will guarantee universal healthcare by ensuring women’s and children’s health services are comprehensive,","504",NA
"by protecting the rights of EU workers, other migrants and refugees","201.2",NA
"and by ensuring all our services are made accessible to BAME, LGBT+ and disabled patients.","503",NA
"We will end mixed-sex wards.","504",NA
"We will ensure our NHS becomes a net- zero-carbon service with an NHS Forest of one million trees,","416.2",NA
"more efficient heating and insulation systems,","416.2",NA
"greater reliance on renewable energy, including more solar panelling","416.2",NA
