"text","cmp_code","eu_code"
"and create a new crime prevention fund to recruit 1,600 extra police officers, at least two for every community in Wales, to keep us safe.","605.1",NA
"OUR VISIONWhy we’re leadingWales to stay in the EU-Adam Price AM In this third general election in just four years we are offered a poisoned chalice between two divided Westminster parties. One is led by a leader who is resolutely dishonest on Brexit, and the other by one who has sadly proven honestly clueless. And both are advised by public schoolboys who see politics as some kind of game.So rather than being about them, let’s make this election about us, about our ambition for Wales. We can break the pattern of a century of elections in which Wales has overwhelmingly backed Westminster parties.After all, what has been the return on that investment? We’re at the wrong end of every league table. We are at the end of a long queue for Government investment. We have a worse funding settlement and fewer of the economic levers over tax and borrowing that have been given to Scotland or Northern Ireland. Indeed, if Wales enjoyed the same level of funding as Scotland we would receive an additional £1.5 billion a year.Look at the way Scotland and its needs and priorities have shot to the top of the political agenda because of the power and the prominence of the SNP. Here is an almighty lesson for us in Wales. If we vote for Plaid Cymru, then our country, its problems, and its needs will be treated withthe respect they deserve.There is so much in Wales that needs fixing. Child poverty is rising, life expectancy is falling, our transport infrastructure is failing, homelessness is at crisis proportions.We can solve these problems, but not by voting Labour who are in Government in Cardiff Bay, and have failed us for two decades. And certainly, not by voting for theConservatives, who are in power in Westminster and have failed us with a decade of austerity. We can solve it by voting for ourselves, by sending Plaid Cymru MPs to Westminster in greater numbers than ever in our history.They will fight for a final say referendum so we can avoid a bad Brexit deal. Whether it’s a Tory Brexit or a Labour Brexit it would destroy our economic future.Our MPs are known for punching above their weight. They have tirelessly stood up to the Westminster establishment – and put Wales first.Because that’s what Plaid Cymru always does. Our country, our communities, and the best interests of our nation are always our first and foremost priority. With Johnson and Corbyn, all we get is more Westminster chaos. Plaid Cymru is campaigning to end Brexit once and for all through a People’s Vote.I believe that for all the noise and clamour of the campaign, this is the election in which Wales will find its collective voice as a nation. We say: Wales, it’s us!But we also say: Europe, it’s us! Now is our time. “We’re ready to take this fight to Westminster” “I believe that for all the noise and clamour of the campaign, thisis the election in which Wales will find its collective voice as a nation.”",NA,NA
"A Final Say Referendum","H",NA
"Plaid Cymru has long campaigned for a People’s Vote to end the Brexit crisis, to safeguard Wales’s place in Europe","108",NA
"and the thousands of jobs that depend upon our EU membership.","701",NA
"The Tories have wasted three years on their failed Brexit project","108",NA
"and have consistently refused to give people a final say.","202.1",NA
"The Tory Deal","H",NA
"Plaid Cymru strongly opposes Boris Johnson’s catastrophic Brexit deal.","108",NA
"It takes us on a trajectory out of the Single Market and Customs Union.","406",NA
"The Government’s own forecasts, made in January 2018, suggest it would lead to a slowdown in growth for the UK of -5.5% after 15 years outside the European Union.","406",NA
"For Wales this would likely be worse since our economy has a higher reliance on exports to the EU.","406",NA
"It is a blind Brexit, giving no certainty about what will happen after the transition period, which will be negotiated from a position of extreme weakness.","406",NA
"It fails to guarantee workers’ rights","701",NA
"and environmental standards","501",NA
"– with assurances placed in the non-binding Political Declaration rather than the legally binding Withdrawal Agreement.","202.1",NA
"We cannot trust Boris Johnson with our rights.","305.2",NA
"It puts a hard border in the Irish Sea, creating chaos in Holyhead and Fishguard.","407",NA
"Our western ports are of primary strategic importance for our nation – Plaid Cymru will do everything in our power to protect them.","407",NA
"It denies a say for our Senedd.","301",NA
"Despite having consistently voted in favour of remaining in the Single Market and Customs Union, and supporting a People’s Vote, our parliament has been ignored throughout.","301",NA
"Prolonging Brexit Chaos","H",NA
"The Tory deal is, in effect, no-deal by another route.","305.1",NA
"It means that we will be stuck debating Brexit for the next twelve months.","305.1",NA
"We will then face another no-deal Brexit cliff-edge in December 2020 if no free trade agreement is agreed,","407",NA
"with all the economic harm we know that will cause to Wales.","407",NA
"Leaving without a deal, with tariffs imposed on our lamb exports, would seriously impact on Welsh agriculture.","407",NA
"It would also put at risk vital supplies of medicines and fresh food.","406",NA
"The catastrophe of a crash out Brexit is still in play and safeguarding the welfare of the people of Wales is Plaid Cymru’s number one priority.","602.1",NA
"Brexit would lead to a severe reduction in the growth of the Welsh economy.","406",NA
"Remaining in the EU will give the economy certainty it has lacked for three years.","108",NA
"Brexit would lead to huge import tariffs – as high as 84% on cattle carcasses,","406",NA
"and 48% on lamb","406",NA
". Remaining in the EU would allow farmers to maintain their current markets without disruption.","406",NA
"Brexit will lead to huge uncertainty for the thousands of EU citizens in our communities in Wales,","108",NA
"and to those from Wales living in the rest of Europe.","108",NA
"Remaining in the EU means equality – welcoming EU citizens to Wales","108",NA
"and giving our young people the chance to live, work and study across the EU.","108",NA
"The Tories have wasted three years pursuing damaging deals which show their complete disregard for Wales.","305.1",NA
"It is now time to draw a line under their mess – by stopping Brexit.","108",NA
"Plaid Cymru’s Record","H",NA
"In the wake of the 2016 referendum, Plaid Cymru worked hard to understand the potential impacts of Brexit and took the initiative to work with the Welsh Government to produce a common policy aimed at mitigating the worst effects of leaving the EU.","108",NA
"Our work recognised: Two thirds of Welsh exports go to EU countries.","108",NA
"Our success in attracting foreign investment is largely based on access to the EU single market of more than 500 million customers.","108",NA
"200,000 Welsh jobs rely on our trade with Europe being frictionless.","108",NA
"Consequently, Plaid Cymru called for: Full membership of the EU Single Market for goods, services and capital – including our key agricultural and food products.","108",NA
"Wales to remain in the Customs Union to allow goods to be traded freely with more than 80 countries around the world.","108",NA
"As Plaid Cymru’s representative on the House of Commons Brexit Select Committee, Arfon’s Hywel Williams worked tirelessly to scrutinise the British Government’s shambolic handling of the negotiating process.","305.2",NA
"He has ensured that Welsh interests have been at the forefront of Committee members’ minds, especially concerns over Welsh industry","410",NA
"and agriculture,","703.1",NA
"as well as the impact on Welsh ports of leaving the Customs Union and Single Market.","108",NA
"The EU Single Market and Customs Union are both essential for our home-grown employers and for attracting inward investment and job creation and this would be the minimum we need to protect Wales’ economic interests.","108",NA
"That is why we voted for them when the opportunity arose in Westminster.","108",NA
"At the same time, we in Plaid Cymru stated that this would still be worse than staying inside the EU.","108",NA
"Even though we might be able to negotiate a position where Wales could remain in the Single Market and Customs Union, being outside the EU would mean we would have no say over the future decisions about the way they develop.","108",NA
"Indeed, since the referendum, industries and jobs have suffered as a consequence of Brexit and the current climate of uncertainty.","410",NA
"Remaining in the EU will enable us to safeguard jobs","701",NA
".  and having easy access to Europe will encourage important foreign companies to invest in Wales","410",NA
"Trade Deals","H",NA
"The idea that forging new trade deals once out of the EU would be easy was another of the unrealistic promises made during the referendum.","108",NA
"Plaid Cymru warned from the very beginning that the British Government would find it impossible to roll over the 40 trade agreements from which it currently benefits through its membership of the EU.","108",NA
"So far, the UK has only been able to reach 18 deals that represent a small proportion of total UK trade.","108",NA
"As a state with a population of 67 million, Britain will not be in a position to call the shots in negotiations with the US, with its population of 328 million.","102",NA
"A trade deal with the US, if prioritised over the EU, will inevitably involve the UK following some US regulations.","102",NA
"Plaid Cymru will work hard to ensure that any future trade policy will uphold social, health and environmental protections.","501",NA
"We will never support deals that weaken the standards and rules on food safety and medicines.","416.2",NA
"While Plaid’s Carmarthen East and Dinefwr MP Jonathan Edwards brought attention to the important issue of agricultural tariffs in the event of no-deal, the British Government had indicated it would follow a slash and burn approach in the event of no-deal, seeing vital protections removed.","406",NA
"At every opportunity we will fight any attempt to open up the NHS to privatisation in future trade deals.","413",NA
"Wales’ future is better placed within the EU with its high regulation standards, and its population of over 500 million people.","108",NA
"Plaid Cymru will ensure that all the national parliaments of the UK are consulted throughout the negotiations on future trade deals,","301",NA
"and that the ratification process includes endorsement by the Senedd, the Scottish Parliament and the Northern Ireland Assembly.","301",NA
"Agriculture","H",NA
"Brexit has serious implications for Welsh farmers.","108",NA
"In Wales, more than half of a farmer’s income comes from the direct payments received through the EU’s Common Agricultural Policy.","108",NA
"If we leave the EU, the Welsh Labour Government proposes to follow the UK Conservative Government by phasing out direct payments to farmers and establishing a new environmental land management system.","703.1",NA
"Meanwhile, farmers in Scotland, Northern Ireland and the rest of the EU 27 will retain direct payments, creating an unlevel playing field for Welsh farmers and undermining the viability of their businesses.","703.1",NA
"Ceredigion’s Ben Lake strongly made the case to the Department for Environment, Food and Rural Affairs that in any future agriculture funding arrangement each country in the UK should have an equal say on the total amount of money allocated to farming.","301",NA
"Meanwhile, if we were to leave the EU without a deal, Welsh farmers would face crippling tariffs on selling their products in their main market which is the rest of the EU.","703.1",NA
"It is vital that we protect the Welsh family farm through remaining in the EU –","703.1",NA
"vital for our rural communities, economy, environment and culture.","108",NA
"Manufacturing","H",NA
"Uncertainty around Brexit is already impacting on manufacturing.","402",NA
"To give three examples from just one sector, more than 1,700 job losses have been announced at Ford in Bridgend","701",NA
"and another 220 at Schaeffler","701",NA
"and 95 at Calsonic Kansei car components plants in Llanelli.","701",NA
"There has also been a serious decline in inward investment since the 2016 referendum, with Wales bottom of the league table.","402",NA
"The average fall-off in incoming new projects across the UK was 16.5%, but for Wales it was 46%.","402",NA
"Nissan is abandoning its plans to build one of its flagship vehicles in Sunderland.","410",NA
"The electronics giants Sony and Panasonic are moving their headquarters from London to Amsterdam","402",NA
"and Honda is closing a factory at Swindon, which will affect up to a dozen major suppliers in the Welsh automotive industry.","402",NA
"Meanwhile Airbus, which employs 6,000 people in Broughton in north-east Wales and another 500 at Newport, has announced that Brexit will threaten future investment decisions","402",NA
"and job prospects.","701",NA
"Citizens’ Rights","H",NA
"Brexit is not merely an economic problem – it is ripping away rights from millions of people.","201.2",NA
"Thousands of people from all over Europe have honoured our country by choosing to live with us, to contribute to our society, to become Welsh.","607.1",NA
"They were promised from the beginning that their circumstances would not change as a result of Brexit.","607.1",NA
"However, the Tories’ “EU Settlement Scheme” treats people like second class citizens, forcing millions of people across the UK to apply to stay in their own homes.","201.1",NA
"The British Government’s position means that anyone who does not apply by the deadline (which is 31st December 2020 in case of no deal, or 30th June 2021 in case of a deal) will not have the right to stay in the UK and could face deportation.","201.2",NA
"Plaid Cymru have led the campaign both in Westminster and in Brussels on the right of the people of Wales to keep their status as Welsh Europeans, in securing continuing European citizenship after Brexit.","201.2",NA
"In 2018, the House of Commons backed a Plaid Cymru motion to allow continuing European citizenship after we leave the EU, a call that was also supported by organisations such as Open Britain, Best for Britain and the New European newspaper.","201.1",NA
"Our MEP Jill Evans also secured widespread support in the European Parliament for the proposal.","305.2",NA
"Plaid Cymru would change the Settled Status application system into a registration system, ensuring that all EU citizens who are resident in the UK before exit day should have the right of permanent residence,","201.2",NA
"and that every person who is entitled to settled status will have the same rights.","201.2",NA
"A Welsh Migration System","H",NA
"Migrants make a valuable and important contribution to Welsh life, both economically and culturally.","602.2",NA
"Migration is important for many of our key sectors.","602.2",NA
"For example, migrants make an important contribution to our NHS.","602.2",NA
"Thirty per cent of our doctors received their training abroad, with 6% being trained in EU countries.","602.2",NA
"Remaining in the EU is the best way of protecting EU citizens’ right to work here.","108",NA
"This Westminster Government is proposing unworkable and illogical immigration policies which will hurt the Welsh economy.","602.2",NA
"Instead, we need a rational immigration policy that works for Wales, where students and job creators can come,","602.2",NA
"but wages aren’t undercut.","701",NA
"In government in Wales, Plaid Cymru will create a Welsh Migration Advisory Service so that we can have a system that plugs skills gaps,","602.2",NA
"especially in agriculture","703.1",NA
"and social care,","504",NA
"and protects our health service from staff shortages.","504",NA
"Plaid Cymru will also seek the devolution of migration policy, so that Wales can set its own migration quota according to our own needs, with greater flexibility, for example, in processing entrepreneur visas.","301",NA
"Where there are identified skills shortages, we should be actively recruiting across the EU.","602.2",NA
"In addition, international students must be taken out of net migration targets.","602.2",NA
"Staying in the EU will enable our students and our researchers to study anywhere across Europe, which is in the best interests of Wales and the UK as a whole.","108",NA
"It is crucial that all migrants are treated with dignity and regard for their basic human rights.","201.2",NA
"We want to protect the rights of migrant workers and combat all forms of labour exploitation and forced labour","201.2",NA
".",NA,NA
"Plaid Cymru has consistently called for the rights of all EU citizens in the UK and UK citizens in the EU to be legally protected.","201.2",NA
"Like other EU countries, we must assume our responsibilities and provide aid and support for those fleeing war or persecution.","201.2",NA
"We must take a more humane approach and show greater solidarity with refugees, including those crossing the Mediterranean in precarious circumstances.","201.2",NA
"We will lead the call for an EU migration policy based on solidarity, which means moving towards a migration system based on a fair allocation of asylum seekers across all Member States.","503",NA
"Plaid Cymru wants Wales to be a nation of sanctuary for refugees fleeing war and oppression","202.2",NA
"and will help refugees and asylum seekers integrate into Welsh society.","H",NA
"The evidence is clear - Brexit would be deeply  damaging to Wales’  communities. That is   why we are campaigning  for  a Final Say referendum in which Plaid  Cymru will campaign to Remain.",NA,NA
"“The only reason Westminster remembers Wales exists is because  of Plaid Cymru’s MPs.”",NA,NA
"WELSH GREEN JOBS REVOLUTION","H",NA
"We understand that climate change, together with the global collapse of biodiversity, is the defining challenge of our time.","501",NA
"The climate crisis, destruction of nature and overuse of natural resources threaten the foundations of humanity’s well-being.","501",NA
"With declining biodiversity, polluted air and accelerating climate crisis, the time to act is now.","501",NA
"Wales has the natural resources to become a world leader in renewable technology and address the biggest global challenge of our time.","416.2",NA
"If we are serious about tackling climate change, we need to start investing in the green economy","416.2",NA
"and building the workforce we need to make it a success by investing in our people.","701",NA
"That is why Plaid Cymru will implement a Green Jobs Revolution which will ensure that Wales makes the transition to becoming 100% self-sufficient in renewable energy by 2030.","416.2",NA
"Our Renewables Revolution will create tens of thousands of highly skilled jobs in Wales over the next ten years.","701",NA
"Carmarthen East’s Jonathan Edwards and Ceredigion’s Ben Lake have campaigned tirelessly with the Traws Link Cymru campaign to create a national rail corridor starting with Carmarthen to Aberystwyth.",NA,NA
"As a result of the Budget deal between Plaid Cymru and the Welsh Labour Government, Mott MacDonald was commissioned to undertake a feasibility study on the project. It calculated that if the rail line was up and running by 2024, it would generate 370,000 trips. That would rise to 425,000 by 2027 and 489,000 by 2037.",NA,NA
"We are demanding that the UK Government allocate an additional 1 per cent of GDP per year to capital investment over the next ten years.","402",NA
"In Wales this would allow us to invest an extra £15 billion through a Welsh Green Jobs Revolution to shift the economy away from London.","402",NA
"In addition we will be pressing the Treasury to allow the Welsh Government to borrow on its account up to £5 billion for capital investment.","301",NA
"In Wales this will allow us to invest a total of £20 billion in our green jobs revolution","416.2",NA
"These sums will allow us to create tens of thousands highly skilled green collar jobs,","701",NA
"allowing Wales to be a trailblazer in the fight to tackle the climate emergency.","501",NA
"Wales Fund for the Future","H",NA
"This investment capacity will allow us to establish a National Reconstruction Fund to rebuild Wales","411",NA
". An incoming Plaid Cymru government in 2021 will embark upon the biggest programme of reconstruction our nation has seen since devolution.","411",NA
"We have a comprehensive plan for national infrastructure","411",NA
"and green investment designed to reverse decades of decline.","416.2",NA
"This momentous task will take a generation, but we must start now in order to ensure that we leave a safe environment for our children.","501",NA
"Projects could include:","000",NA
"Communications Infrastructure","H",NA
"Creating a publicly-owned Welsh Broadband Infrastructure Company to guarantee access to full-fibre broadband to every home and business in Wales by 2025.","411",NA
"Electrification of all major rail lines by 2030.","411",NA
"We will complete the planned electrification of the South Wales Valley Lines.","411",NA
"The next line to be electrified should be the North Wales Coast Line.","411",NA
"Building a super-Metro for south-east Wales with new stations acting as development hubs.","411",NA
"Building the new Swansea Bay and Western Valleys Metro,","411",NA
"and reopening rail services for the Amman, Swansea, Neath and Dulais Valleys.","411",NA
"Developing a metro for north-east Wales and relocate the Chester","411",NA
"Transport for Wales Depot to the north of Wales.","411",NA
"Creating a trans-Wales railway: connecting Wales’ coastal communities by re-opening the Carmarthen to Aberystwyth line","411",NA
"together with a second phase linking our communities from north to south.","411",NA
"A Cross-Rail for the Valleys, from Porth to Pontypool.","411",NA
"Expanding the Traws Cymru bus network with high-quality coaches powered by renewable sources of energy.","411",NA
"Transport for Wales will create a new publicly owned regional bus company for southern Wales.","413",NA
"This will amalgamate Cardiff and Newport Bus with First Cymru to provide additional inter-city bus services between Newport, Cardiff and Swansea and additional cross valley services.","413",NA
"Green Energy Infrastructure","H",NA
"Tidal Lagoons for Swansea Bay, Cardiff and Colwyn Bay.","411",NA
"Building an Ynys Môn offshore windfarm.","411",NA
"Building an Usk barrage.","411",NA
"A network of local energy grids for Wales.","411",NA
"Amending land use planning legislation to enshrine a fast-track route for community-owned energy schemes such as hydro-electric power projects, with a presumption in favour of development.","411",NA
"Green Social and Economic Infrastructure","H",NA
"A comprehensive £5bn Greener Homes programme to improve the energy efficiency of housing in Wales","416.2",NA
"and reduce fuel poverty","503",NA
"Build 20,000 green social homes.","504",NA
"Creating a new Urban Development Corporation for the Valleys and for the Arfor (coastal) region of rural west and north-west Wales","402",NA
"Designating town centres across Wales as Opportunity Zones, with tax relief and capital investment","402",NA
"to turn them into engines of localised green development rather than symbols of decay.","416.2",NA
"We will establish Empoyment Action Zones in rural and industrial areas with high unemployment","701",NA
"where we will offer special exemption for employer National Insurance","402",NA
"and enhanced tax credits for Research and Development.","411",NA
"Public Sector Procurement","H",NA
"More environmentally friendly jobs can be created and secured within the Welsh public sector by promoting more localised procurement policies.","701",NA
"Far too much money is being spent buying goods and services from non-Welsh contractors.","406",NA
"Huge multinational companies are doing work that could be done by local companies.","406",NA
"Plaid Cymru will fight to ensure that billions of pounds in public sector contracts are spent in Wales,","406",NA
"protecting jobs","701",NA
"and retaining investment locally.","406",NA
"As part of new public procurement regulations we will ensure that all public sector workers in Wales and those in the private sector, who work for business in receipt of public money, earn a real living wage.","412",NA
"Plaid Cymru opposes the use of Zero Hours Contracts and has led calls at the Senedd to ban them in Wales.","412",NA
"CARING FOR EVERYONE","H",NA
"Free Social Care at the Point of Need","H",NA
"In the face of devastating on-going cuts and an increase in demand, our social servicesnare struggling to cope,","504",NA
"and it is the vulnerable people who use them who are suffering.","503",NA
"Free Social Care at the point of need, delivered by a new and seamless National Health and Social Care Service,","504",NA
"will ensure that our older people are treated with the dignity they deserve.","503",NA
"We estimate this will cost the Welsh Government an extra £300 million a year, which in the context of an overall Welsh budget of £17 billion, is an achievable priority.","504",NA
"Social care will be transformed into a service that puts people’s independence above the needs of bureaucracy, meaning that we aim to make people’s lives worth living rather than merely keeping people alive.","504",NA
"We will place far greater emphasis on investment in early intervention and preventative health and care services to ensure people can be kept healthy and independent.","504",NA
"This is the best way to relieve the pressure on the NHS.","504",NA
"We will establish parity of pay and terms and conditions between Social Care and Health Care workers","701",NA
"The ambition of health and social care services working side by side cannot be achieved with the current inequality.","701",NA
"We want our sick, elderly and vulnerable people to be treated and cared for effectively and with dignity.","503",NA
"This can only happen if the social care workforce is well-trained, resourced and motivated to do so.","701",NA
"Planning for a skilled and sustainable workforce is therefore crucial.","701",NA
"The Older Generation","H",NA
"As a party, we recognise the positive economic impact of older people upon the economy and will promote Wales as an older-person friendly location.","503",NA
"Plaid Cymru will protect our pensioners from the stealth cuts that have been inflicted on our pensioners over the past decade","504",NA
"Plaid Cymru recognises the importance of older people to Welsh society and to our economy.","503",NA
"Plaid Cymru campaigned for the end of the compulsory retirement age,","504",NA
"and will support older people to stay in employment, or find work, if they wish to do so.","701",NA
"We will work with third sector organisations and the police to better protect older people from exploitative scams.","503",NA
"We support the Women Against State Pension Injustice (WASPI) campaign and would provide compensation to those women who have lost out from an ill communicated and ill thought through policy.","503",NA
"Plaid Cymru supports calls by the UK Mineworkers Pension Association to get the 50-50 split of pension surplus renegotiated","701",NA
"We will continue to demand a fairer deal for former miners to access the money that is rightfully theirs.","701",NA
"Ben Lake has been one of the strongest and most dedicated voices for WASPI women over the last two years, both in local campaigns in Ceredigion and parliamentary campaigns in Westminster.",NA,NA
"We will protect the benefits given to pensioners and will maintain the triple lock on state pensions","504",NA
"We will require the BBC to reverse the cuts to free TV licences","503",NA
"The free bus pass that allows older people to keep in touch with friends and maintain their independence will be protected and with our investment in public transport will become more important","504",NA
"We will also support keeping public toilets open to allow older people, and others, to visit town centres and other places of interest and maintain their independence.","503",NA
"More Doctors, Nurses and Dentists","H",NA
"Today’s Welsh NHS is characterized by a shortage of doctors, nurses and dentists.","504",NA
"The number of doctors per head in Wales is lower than in Scotland and is one of the lowest in Europe, despite our higher ill-health statistics.","504",NA
"In government, Plaid Cymru will train and recruit an additional 1,000 doctors","504",NA
", 5,000 nurses","504",NA
", and 100 dentists for the Welsh NHS","504",NA
"We will increase the number of home-grown Welsh doctors, nurses and dentists through our investment in medical schools and training, including accelerating development of a medical school in Bangor","411",NA
"In hard-to recruit areas and specialisms we will offer financial incentives to new doctors in exchange for service.","504",NA
"This will also enable us to ensure that we protect our local services and improve access to care in the community.","504",NA
"The Welsh NHS makes too much use of Agency staff","413",NA
"This spending increased from £60m in 2013-14 to £150m in 2018-19.","413",NA
"We will aim to bring this amount down to the 2013-14 levels, freeing up an extra £90m to contribute to our recruitment programme.","413",NA
"Opposing Privatisation","H",NA
"There is no place for profiteering in our health service.","413",NA
"Plaid Cymru rejects the marketisation and privatisation of the NHS and will continue to oppose any moves in that direction from governments, whether in Westminster or Cardiff Bay.","413",NA
"Thanks to pressure from Plaid Cymru and trade unions, the Welsh Labour Government was forced to accept that Betsi Cadwaldr Health Board was planning to privatise dialysis services and even transfer NHS nurses into the private sector.","413",NA
"They dropped the dialysis plans but came up with a new scheme to privatise pharmacies.","413",NA
"We are continuing to lead the fight against privatisation.","413",NA
"In the event of leaving the EU, we will strongly oppose the inclusion of the Welsh NHS within any future trade deals with the USA, if necessary, by promoting legislation in the Senedd","413",NA
".",NA,NA
"Role of Local Government","H",NA
"Plaid Cymru recognises the essential work of local government in providing vital services to the community","301",NA
"From child protection to economic development, from the maintenance of highways to education, it is Local Authorities that are instrumental in delivering a significant range of services.","301",NA
"We will continue to support the proper funding of council services","301",NA
"and will continue to rebalance the Welsh budget towards preventative, locally-delivered interventions across health and social services,","504",NA
"education","506",NA
"and support for families","503",NA
"Mental Health Services","H",NA
"Plaid Cymru strongly believes that Mental Health should have parity of esteem with other NHS services.","504",NA
"We will provide for a 5% increase in mental health expenditure every year for the next decade, doubling the amount we spend on a cumulative basis.","504",NA
"We will establish a 24/7 Mental Health Crisis service for those in acute distress, that will work alongside the emergency services.","504",NA
"We will continue to support whole population approaches towards improving the mental health of everyone","504",NA
"and preventing illness through better education in schools,","506",NA
"access to green spaces,","501",NA
"and the tackling of stigma and discrimination experienced by so many","503",NA
"People with mental health problems should not be forced to travel to outsourced and often inappropriate residential facilities","504",NA
". We will thus seek to establish Welsh based specialist services for the small numbers who need acute inpatient treatment,","504",NA
"building the facilities that are conducive to recovery.","411",NA
"We will invest in improving community mental health services, including creating more counsellors so that, where appropriate, alternatives to medication are available in all communities.","504",NA
"Some people with mental health problems also have problematic substance use issues.","504",NA
"Mental health professionals should be trained to deal with these inter-related and co-occurring conditions.","504",NA
"We will restore to Wales the specialist mother and baby unit for mothers suffering from severe mental illness that was removed by Cardiff and Vale Health Board in 2013.","504",NA
"Cancer","H",NA
"Wales continues to have lower cancer survival rates than most countries in Europe","504",NA
". Diagnosis at an earlier stage is essential in improving long term survival.","504",NA
"Multi-disciplinary diagnostic testing that is currently only available in south Wales will be extended to the rest of the country","504",NA
". We will also provide screening programmes where the clinical evidence shows these will be of benefit.","504",NA
"We remain committed to ensuring cancer patients have a key worker to support them at all stages of their cancer journey.","504",NA
"We will develop cancer pathways that enable speedier treatment, particularly for those at greater clinical risk.","504",NA
"Rural Healthcare","H",NA
"We will improve access to rural healthcare by providing consultant-led Accident and Emergency and Maternity services within one hour’s reach of rural and peripheral communities.","504",NA
"We will reform NHS planning guidance to avoid penalising rural hospitals","504",NA
". Clinical networks will enable consultants working predominantly in smaller hospitals to retain sufficient skillsets.","504",NA
"NHS Rehabilitation Service","H",NA
"We will create a Community NHS Rehabilitation Service, bringing together GPs, Physiotherapists, Occupational Therapists, District and Community Nurses, Mental Health Counsellors, and Patient Advocates.","504",NA
"It will be responsible for follow-up treatment and ensuring that other services such as social security and local authorities play their part in helping patients.","504",NA
"The service will: Provide rehabilitation for patients following treatment, including prevention of further ill-health,","504",NA
"and ensuring a person can live as independently as possible.","503",NA
"Ensure the optimal management of chronic conditions.","504",NA
"Tackle causes of continuing ill health such as access to income support and poor housing.","504",NA
"Public Health","H",NA
"Plaid Cymru has already led the way on public health measures in Wales, campaigning successfully for a ban on smoking in public places and minimum alcohol pricing.","403",NA
"Until recently we were ridiculed for suggesting a sugary drinks tax, but now this is policy across the UK.","403",NA
"We will further explore how the tax system can be used to promote public health, for example through introducing a minimum price per unit of alcohol,","412",NA
"and through imposing additional taxation on other potentially harmful products.","403",NA
"We will establish an independent, publicly funded National Institute for Public Health policy to advise on all public health matters without being influenced by vested interests.","403",NA
"This body will also be responsible for supporting schools in educating children about healthy lifestyles.","403",NA
"We will reform planning law to provide greater protection for green spaces in urban areas,","501",NA
"expanding the minimum requirements for play area provision in planning developments,","403",NA
"and banning the sale of playing fields for housing unless those fields are replaced on a like for like basis.","403",NA
"We will increase spending on active travel routes and promote walking and cycling.","501",NA
"We will ensure all schools meet the minimum requirement of providing children with the opportunity to do two hours of physical activity each week.","506",NA
"We will prevent local authorities from cutting access to sports and leisure facilities, or using community asset transfer of such facilities where doing so would put the access to such facilities at risk.","502",NA
"Drugs Misuse","H",NA
"Drug misuse can have a debilitating effect on people and their loved ones.","605.2",NA
"However, the current hardline approach to drugs criminalises citizens who have an addiction but does nothing to help them overcome their problems.","605.2",NA
"It also criminalises people may use drugs medicinally or recreationally but who do no harm to others.","605.2",NA
"Rather than focusing services on all drug users, we believe we should focus on the small number of people with dependency and seek to address the underlying causes of their misuse via Checkpoint Cymru.","605.2",NA
