"text","cmp_code","eu_code"
"There is nothing inevitable about Wales’ futureOur own destiny is in our own hands. In all likelihood, the election on the 7th of May will result in a balanced parliament where no single Westminster party has a mandate to rule alone.That gives Wales an The Westminster parties have all We’ll seek a pay rise for those unprecedented opportunity to signed up to an Austerity Charter struggling on earnings below hold the balance of power through that promises further cuts. People the living wage.electing the biggest team of Plaid here can take no more.We’ll unleash the potential of Cymru MPs ever.By its own terms, austerity has our small and medium-sized Not only would that place our failed to deliver. The deficit has not businesses by allowing 70,000 country firmly on the political map been eliminated. The UK’s debt is not to pay rates at all.and provide an opportunity to rising and is over £1.4 trillion. The We’ll support our treasured secure equality for our country UK has lost its coveted ‘Triple-A’ NHS by securing 1,000 extra in terms of the level of selfcredit rating.doctors to improve access to government we have and the It’s time to end the austerity GPs’ services and bring down financial resources we need, but experiment.waiting times.it also gives us the opportunity to end the devastating austerity Plaid Cymru will always act in Post-austerity Wales, driven agenda.Wales’ best interests. We stand by Plaid Cymru will see Wales’ for each and every person who nationhood respected and our Communities in every corner of lives in Wales regardless of people empowered.our country have suffered as a background.result of the politics of austerity.In May’s election we’ll pursue From cuts to services and AMpolicies that will lay the community assets, to an foundations of post-austerity Leader of Plaid Cymru - unacceptable assault on those in Wales. We will rebalance power The Party of Walesreceipt of social protection, it has and wealth away from the City of been a painful five years for many London, and its draining financial people.services sector, instead breathing But austerity is not inevitable. It is new life into communities in a choice.Wales, in new skills for a new, balanced economy.",NA,NA
"Contents1. Working For Wales - Bringing our Government Home2. Working for Jobs -Growing the Economy, Getting Wales Working , Finance and Taxation3. Working for Better Healthcare - Saving our NHS, Public Health4. Working for our Children’s Future - Education, Higher Education, Training and Skills5. Working for a Fairer Wales -Welfare, Pensions, Fuel Poverty, Housing6. Working for a Safer Wales - Crime, Justice, Policing7. Working for Wales -Defence, International Policy and Security8. Working for Wales in Europe - Reform, Migration9. Working to Connect Wales - Transport10. Working for a Better Wales - Democracy and Government11. Working for a Greener Wales -Energy, Natural Resources, Food and Agriculture12. Working for all our People -Rural Affairs, Sustainable Communities,The Welsh Language, Equality13. Working for a more Successful Wales -Brand Wales, Tourism, Sport, Arts, Media and Culture",NA,NA
"Working For WalesBringing our Government Home",NA,NA
"“People across the British state are looking for an alternative to the broken Westminster system. Plaid Cymru wants to bring our government home to Wales so that we have the powers and levers to at least put us on a par with our neighbours. Wales must have the control over its own natural resources, criminal justice and policing system and our government must be made accountable to the people for the money it spends on their behalf. Wales must be treated as a nation and have the powers to act as a nation.",NA,NA
"We want the decisions that affect us made here in Wales //-","301",NA
"not by a Westminster government that doesn’t prioritise Wales.","301",NA
"Wales must be treated as a nation and have the powers to act as a nation.","602",NA
"Plaid Cymru believes that Wales is a sovereign country, and that power belongs in the hands of the people of Wales.","602",NA
"It’s only fair that Wales should have the same powers as Scotland.","301",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru were the first party to respond to the Silk Commission and the Independence Referendum in Scotland, publishing our ‘Bring our Government Home’ paper and tabling far-reaching amendments to the Wales Act to give powers to Wales.","301",NA
"Plaid Cymru has long made the case for giving the Welsh Government more powers.","301",NA
"In our submission to the Silk Commission we called for job-creating powers in finance, responsibility for energy, responsibility for energy, and criminal justice.","301",NA
"As part of the One Wales Government from 2007 to 2011 in Wales, we led the campaign for the 2011 referendum, where nearly two-thirds supported giving the Welsh Government lawmaking powers for the first time.","301",NA
"Plaid Cymru calls for the following powers to become Welsh government responsibilities immediately:PolicingCriminal Justice and the courtsSentencing, Legal Aid, Crown Prosecution Service and judiciaryPrison service and probation servicePublic Sector pay and conditionsElements of Social ProtectionAdditional Planning PowersBroadcastingNatural Resources and EnergyAll licensing and oversight powers for the exploitation of natural resourcesThe Crown EstateWater, including seweragePorts and harboursMaritime Coastguard AgencyWales and Border rail franchiseNetwork Rail operations in WalesSpeed limits and drink drive limitsBus and taxi regulation","301",NA
"Decisions closer to home",NA,NA
"We want to see the full transfer to the Welsh Government of the powers recommended in both reports by the Commission on Devolution in Wales as quickly as possible so it will be possible to create a better, fairer and more prosperous society for the people of Wales.","301",NA
"Our proposed reserved powers model would set out which powers are in the hands of the people of Wales and which still lie with Westminster.","301",NA
"Citizen-led Constitution",NA,NA
"All powers should be given to Wales except those the Welsh people agree should be kept by Westminster, as is the case in Scotland and Northern Ireland.","202",NA
"Plaid Cymru will push for a written constitution for Wales which will be guided by its citizens not by politicians.","602",NA
"Developing the Welsh constitution in this way will enable us to consider the society we want to build, not just where the powers should be held.","602",NA
"Working together",NA,NA
"Much can be done to improve the way the four nations work together for the benefit of their peoples.","301",NA
"The Joint Ministerial Committees, where Ministers of all four nations meet, can allow co-operation in areas of mutual interest, such as those which are decided by Westminster alone but which impact upon all four nations.","301",NA
"The British-Irish Council should develop further to improve relationships and co-operation between the countries of these islands, regardless of their constitutional status, with a roving EU-type presidency between them and formal structures for better co-operation on shared assets and developing the Common Travel Area.","107",NA
"Working for Jobs A Growing Economy",NA,NA
"We want to free Welsh industry and enterprise to thrive and play their part in getting Wales working again. We want to create the conditions for a thriving economy, to build the fair and prosperous society we know we can be.",NA,NA
"Plaid Cymru wants a successful economy for Wales, where everybody can maximise their potential.","410",NA
"This will be a growing economy where everyone benefits - not just the richest 1%.","403",NA
"Investment and planning will provide opportunities for everybody to have a well-paid job and a good work-life balance.","403",NA
"As the economy improves, Plaid Cymru believes that everyone should benefit.","403",NA
"Unlike the Westminster parties, we do not support the continuation of ‘austerity’ policies - the cuts that have had such a detrimental effect on our way of life and hit the poorest in our society the hardest.","503",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru has consistently opposed the austerity cuts forced through the UK Parliament by the major UK parties because they lead to severe cuts in funding for Wales.","408",NA
"Recognising the failure of UK economic policy, we published our plans for an Economic Fairness Bill to level up wealth across the UK, in both geographical and individual terms.","404",NA
"Our ‘Plan C for Cymru’ economic plan, published in 2012, sets out how Wales can improve its economy using the economic powers we currently have -","404",NA
"but the current Welsh Government are failing to use successfully.","305",NA
"Our Budget deal in 2012 helped secure £40m of finance for thousands of new apprenticeships across Wales, training people for skilled jobs.","411",NA
"Plaid Cymru has successfully secured funding for important projects such as the Menai Science Park which will grow the Welsh economy","410",NA
"and create new jobs.","701",NA
"Economic Fairness B",NA,NA
"So that wealth is shared out more fairly within the UK, and to ensure that Wales receives its fair share of public investment, Plaid Cymru will introduce an Economic Fairness Bill to rebalance the wealth of the UK.","403",NA
"This means that the UK Government would have to always assess the impact upon Wales of its economic plans before they’re put in place.","403",NA
"We will create 50,000 jobs in Wales by giving more Welsh public sector contracts to companies working in Wales,","406",NA
"so that our economy benefits more from the £4.3bn spent by the Welsh public sector each year.","403",NA
"Helping Welsh businesses grow",NA,NA
"By increasing business rates relief in Wales, more than 83,000 small and medium sized businesses will be helped","402",NA
"and 70,000 businesses will pay no business rates at all.","402",NA
"Plaid Cymru will create a Welsh Development Bank whose primary role would be to ensure adequate credit lines for Welsh businesses to maintain businesses and support expansion to create additional jobs within Wales.","402",NA
"To support Welsh exports across the world and grow new markets in Europe and developing countries, Plaid Cymru will develop an Overseas Trade Initiative to better support Welsh exports across the world, growing new markets in Europe and in developing countries.","403",NA
"More support for town centres",NA,NA
"Welsh town centres are the heart of communities, generating local wealth and bringing people together but they need more support.","403",NA
"Plaid Cymru encourages people to shop local.","403",NA
"We will improve Welsh town centres by attracting people back to the highstreet, improving public transport and bringing back essential local services, such as medical centres, to town centres.","403",NA
"Green New Deal",NA,NA
"Plaid Cymru will set up a Green Skills College to develop the skills needed to make our economy more environmentally-friendly","501",NA
"whilst creating research and development and manufacturing jobs to meet this need through a ‘Green New Deal’ for householders and business.","501",NA
"We will support and encourage Welsh businesses to use energy and natural resources efficiently.","501",NA
"Research, Development and Manufacturing",NA,NA
"A new manufacturing strategy for Wales will be developed, taking advantage of the existing skills in our communities and universities to create skilled and high-value jobs through research, development and manufacturing.","411",NA
"More Investment",NA,NA
"Investment projects in Wales must be better facilitated and managed.","402",NA
"Plaid Cymru will give the Welsh Government the powers to guarantee major investment projects for Wales to give security that they will be carried out, with appropriate scrutiny of this investment to ensure it is well spent.","402",NA
"We support the Welsh Government having sufficient borrowing powers to invest in Welsh infrastructure projects and will increase those contained in the Wales Act.","301",NA
"We will commit 1% extra of UK GDP to infrastructure investment each year.","411",NA
"This would secure £800m to invest in Welsh infrastructure projects each year.","411",NA
"Plaid Cymru will also introduce our ‘Build 4 Wales’ programme to borrow funding for Welsh infrastructure projects","411",NA
"and create a centre that specializes in major infrastructure project management.","411",NA
"Keeping jobs in Wales",NA,NA
"Plaid Cymru will encourage alternative company models to the limited company/plc model, and will consider the benefits of establishing a Welsh Institute of Employee Ownership to encourage the creation of companies which are owned or controlled by employees.","701",NA
"Working for JobsGetting Wales Working",NA,NA
"Our workers should be given a decent day’s pay for an honest day’s work. It is unacceptable that 25% of workers in Wales are paid less than a Living Wage. If you work a forty hour week, you should earn enough to live on. That is why in this election we are committed to getting a living wage for all by 2020 - a pay rise for 250,000 Welsh employees. We want Wales to be a beacon of economic fairness.",NA,NA
"Plaid Cymru wants to get more people in Wales into work, with better pay and conditions.","701",NA
"We will improve work opportunities for all - helping people get higher paid jobs,","701",NA
"guaranteeing help to young people going to work for the first time","701",NA
"and those who currently find it difficult to get a job.","701",NA
"A Living Wage",NA,NA
"Plaid Cymru will increase the minimum wage to be the same level as the Living Wage over the next Parliament.","412",NA
"This will ensure a pay rise for more Welsh workers by 2020,","701",NA
"and could create new jobs in Wales through increased spending in local communities.","701",NA
"We will ensure that more companies alleged to pay below the minimum wage will be investigated and prosecuted.","412",NA
"We want to end exploitative zero hours contracts that tie workers to a company while not giving them a guaranteed weekly income.","701",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru has opposed plans to cut workers’ rights that would make it easier for bad bosses to fire staff.","701",NA
"Plaid Cymru tabled amendments in the National Assembly for Wales to ban the use of zero-hours contracts in healthcare and in agricultural work.","701",NA
"These were defeated by the Welsh Government.","000",NA
"We have fought against cuts in the public sector, recognising that these provide high quality and well-paid jobs in otherwise economically challenged parts of Wales.","409",NA
"While recognising the value of any work during difficult economic times,","701",NA
"Plaid Cymru has highlighted the need for better paid jobs and a strong private sector so as to avoid under-employment.","701",NA
"Helping people find work",NA,NA
"One of the biggest challenges we currently face in Wales is getting people back into work.","701",NA
"Plaid Cymru disagrees with the Westminster parties who say that people are to blame for the situation in which they find themselves","701",NA
"and we reject the privatisation of schemes to help people into work.","413",NA
"To help reduce unemployment, we will help people who have the most difficulty finding work, including those with a disability and who have limited skills and qualifications, to find a suitable job.","701",NA
"This will be achieved by dealing with people fairly and by focusing on what individuals can achieve on a day to day basis without the threat of sanctions.","701",NA
"Plaid Cymru will tailor job search and creation services to the needs of Wales by giving the job-search functions of Job Centre Plus to the Welsh Government.","301",NA
"As the WelshGovernment has responsibility for education, training and skills and the performance of the Welsh economy, it makes sense to integrate these with job-search functions.","301",NA
"We support the European Union’s Youth Jobs Guarantee that will provide training or employment to any young person under 25 who is out of work for more than four months,","701",NA
"tackling youth unemployment at its root by supporting young people to find and take up work experience and earn new qualifications.","701",NA
"Plaid Cymru will provide tax relief for self-employed workers undertaking training","402",NA
"and investigate the creation of a Welsh based training agency, specializing in training the self-employed.","402",NA
"Fairness in the workplace",NA,NA
"Supervisory boards of major companies who employ more than 500 staff will include elected employees, to ensure scrutiny of the management in the interests of the company as a whole, building on established practices in industrially successful countries such as Germany.","405",NA
"A ‘fair pay’ scheme will be introduced to link the pay of everybody within a company, to prevent spiraling executive pay whilst other staff receive no pay rise, following a commission to determine the most appropriate level of comparable renumeration.","503",NA
"Plaid Cymru will create an Independent Commission to consider industrial relations policy and will legislate against ‘blacklisting’.","503",NA
"We will review the current levels of Employment Tribunal Fees implemented by the UK Government, whose high costs prevent workers from getting access to justice.","503",NA
"Working for JobsFinance and Taxation",NA,NA
"^ Plaid Cymru is committed to a genuine Wales-wide recovery driven by well-paid, high-skilled jobs. Our policy to pledge an extra 1% of UK GDP to infrastructure investment would secure £800m to fund Welsh roads, railways, schools and hospitals.",NA,NA
"Plaid Cymru believes that everybody should pay a fair share of tax so that we in Wales can all share excellent, world-class public services.","503",NA
"That means that those who earn most - as individuals or as companies - must make a fair contribution, just like those who earn lower incomes.","503",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru has always challenged the fairness of the Barnett Formula, which the independent Holtham Commission agreed has under-funded Wales by hundreds of millions of pounds each year.","301",NA
"Plaid Cymru supports Wales taking greater responsibility for raising and spending major taxes.","301",NA
"We tabled amendments to the Wales Act that would put income tax powers in the hands of the Welsh Government if a super-majority of the National Assembly of Wales supported this, without the need for a wasteful and technical referendum.","301",NA
"Plaid Cymru MPs voted against the reduction in the additional rate of income tax from 50p to 45p in the 2012 Budget debate","503",NA
"- unlike Labour MPs who went home early.","305",NA
"A better deal for Wales",NA,NA
"We will demand that Wales is funded to the same level per head as Scotland, helping us to provide quality public services and invest in our economy.","301",NA
"To ensure Wales gets a fair deal, Plaid Cymru would create an Independent Commission to resolve funding disputes on the funding and finance of Wales.","301",NA
"Under the current system, Plaid Cymru will improve the resources available to the Devolved Countries Unit so that it can properly deal with issues relating to funding for Wales.","301",NA
"Plaid Cymru believes that Wales should have the same taxation powers at the Scotland.","301",NA
"Fair taxation",NA,NA
"The UK additional tax rate will be set at 50p in the pound for those earning more than £150,000 per year.","503",NA
"To help lower paid workers, we will raise the personal allowance threshold at which National Insurance Contributions are paid, with the aim of making this the same threshold for paying income tax, over the term of the Parliament.","503",NA
"We would increase the Upper Earnings Limit on National Insurance Contributions to £100,000 per year.","503",NA
"We will end the unfair 40% plus pensions relief subsidy for higher rate tax payers.","503",NA
"We will double the bankers’ levy.","503",NA
"The cost of tax avoidance and evasion is estimated at £120bn per year across the UK, according to the Tax Justice Network.","503",NA
"HMRC need more staff to crack down on corporate tax avoidance and income tax evasion, and close this ‘tax gap’.","503",NA
"Plaid Cymru would reverse the 25% cut in staff started by the last Labour UK Government.","305",NA
"Plaid Cymru will transfer control over Corporation Tax to Wales.","301",NA
"Supporting Wales",NA,NA
"Plaid Cymru will create a fuel duty regulator to prevent sudden spikes in fuel prices, helping households and businesses to manage their bills.","403",NA
"To improve the Welsh housing stock,","403",NA
"support the Welsh construction industry","403",NA
"and reduce energy bills,","403",NA
"we will reduce VAT to 5% on certified housing renovations.","402",NA
"We will support the tourism industry in Wales by reducing VAT to make holidays ‘at home’ more affordable and attract foreign tourists,","402",NA
"creating up to 7,000 jobs.","701",NA
"Working for Jobs Financial Powers",NA,NA
"“The cuts being forced on Wales because of the financial crash are a reminder that when banks and big business fail, it is the rest of us that pick up the tab. Plaid Cymru believes that Wales should have a voice at every level of decision-making which influences Welsh life, especially those that impact on people’s jobs and livelihoods. It is vital that UK monetary policy works for Wales.* *",NA,NA
"We believe that decisions over our money should be made in Wales, on behalf of the people that they affect.","403",NA
"It wasn’t the people of Wales who caused the banking crisis and the recession.","403",NA
"This is how we’ll make sure that it won’t happen again.","403",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru has made the case for Bank of England recognition of the Welsh economy when formulating monetary policy.","301",NA
"Our MPs tabled a motion in Parliament calling for reform of the Bank of England to better reflect the requirements of Wales and the devolved nations.","301",NA
"We developed proposals for a business development bank for Wales, putting forward the case for such a bank that lends to and develops small businesses and local industry.","403",NA
"Accountable to Wales",NA,NA
"Plaid Cymru supports the introduction of a Welsh Treasury, with a Green Book to ensure sustainable development.","416",NA
"The Bank of England will be renamed the Sterling Central Bank to reflect its responsibility to all countries which use sterling as a currency.","301",NA
"The Monetary Policy and Financial Policy Committees will include Welsh representation, nominated by the Welsh Government.","301",NA
"The Governor will also have a statutory requirement to attend National Assembly for Wales scrutiny meetings to explain how decisions taken will affect or have affected the economy and people of Wales.","301",NA
"The Bank will be made responsible for considering the needs of the whole, wider economy, including regionally-balanced economic growth, unemployment and inflation amongst indicators.","301",NA
"Broader representation on Bank committees will ensure that interest rate decisions are reflective of the Sterling-zone economy as a whole, not just the City of London and south-east of England.","301",NA
"Better controls",NA,NA
"We want to see a full separation of investment and retail banks so that investors’ deposits are not used for speculation unless instructed.","403",NA
"We will strengthen tax antiavoidance legislation to make it harder for companies, individuals and other organisations to avoid paying their rightful amount.","403",NA
"We will introduce a Financial Transaction Tax on financial transactions and legislation similar to the Communities Reinvestment Act in the USA to ensure that appropriate credit is available to individuals and businesses, wherever they are based.","403",NA
"Financial powers in Wales",NA,NA
"Our ‘Build 4 Wales’ scheme will allow additional infrastructure spending opportunities for the Welsh Government,","301",NA
"creating up to 50,000 jobs","701",NA
"and developing a centre of excellence for infrastructure procurement and delivery within Wales.","411",NA
"We will continue to oppose the public sector use of Private Finance Initiatives that have proved to be such poor value for money for the taxpayer,","403",NA
"and will try to re-negotiate a better deal from PFI contracts that are not providing a good deal and are setting back attempts to improve the Welsh economy.","403",NA
"To help provide answers to the challenges facing the Welsh economy, we will further investigate the benefits of creating a Public Bank in Wales that can invest in Wales’ infrastructure needs and ensure more information on the Welsh economy, including an accurate figure for Welsh GDP, is published regularly.","413",NA
"Working for Better Healthcare",NA,NA
"“Wales is the birthplace of the NHS and we are rightly proud of that contribution. The NHS in Wales today is one in need of renewed leadership. Plaid Cymru wants the Welsh NHS to be at its best, for staff and for patients.",NA,NA
"Healthcare affects us all, old and young.","504",NA
"That’s why we want the best care to meet everybody’s needs.Plaid Cymru’s ambition is for a genuinely world class Welsh National Health Service.","504",NA
"To achieve this we need to train and recruit more doctors, nurses and other health workers and to invest more in our hospitals and ambulances.","504",NA
"Plaid Cymru has worked for Wales",NA,NA
"Plaid Cymru has consistently opposed the removal of crucial life saving services from local hospitals due to staff shortages.","504",NA
"In January 2014 we outlined our proposals to train and recruit an extra 1000 doctors in order to safeguard the future of our NHS in all parts of Wales.","504",NA
"Plaid Cymru has led the debate on strengthening community based healthcare services to keep chronically ill people out of hospital.","504",NA
"In October 2013 we worked to secure an extra £50 million investment from the Welsh Government in specialist services to help prevent chronically ill people needing to attend Accident and Emergency.","504",NA
"We have outlined proposals for the integration of health and social care, to ensure that our community health services are based on the needs of the patients rather than the organisation.","504",NA
"No Privatisation",NA,NA
"The NHS was created to preserve the health of the people.","503",NA
"The NHS should not be subject to the principles of a free market.","413",NA
"There is no place for profiteering in our health service.","413",NA
"Plaid Cymru rejects the marketisation and privatisation of the NHS and will oppose any moves in that direction from governments in Westminster and Wales, particularly if it affects the funding of the NHS in Wales.","413",NA
"We strongly oppose the inclusion of the NHS within the EU-US free trade deal, the Transatlantic Trade and Investment Partnership.","413",NA
"Improving staffing",NA,NA
"Currently, Wales has fewer doctors per head than almost every other country in the European Union and fewer than any other country in the UK.","504",NA
"To allow us to cut waiting times for hospital operations and help patients can get faster GP appointments at convenient times, Plaid Cymru will train and recruit1,000 additional doctors to work in the Welsh NHS,","504",NA
"increasing our doctors per head of population to the UK average.","503",NA
"A national workforce plan will be developed to ensure that there are sufficient healthcare staff in all parts of Wales.","504",NA
"We will increase the number of district and community nurses to support people outside of hospital.","504",NA
"We will focus on providing training here in Wales for more doctors, paramedics, nurses and other professional healthcare workers, so that they can contribute to the Welsh NHS and ensure safer staffing levels.","504",NA
"This will include a focus on ensuring sufficient Welsh speaking healthcare professionals and social workers to meet the needs of a bilingual society.","503",NA
"So that more ambulances are available for dispatch and able to release patients into A&E without undue delays, we will increase resources for ambulances and staffing and ensure that there is sufficient emergency care available,","504",NA
"including advanced practitioners such as nurses and paramedics, to treat people at the scene.","504",NA
"Health services where you need them",NA,NA
"We want to make sure that people can receive healthcare and support from the NHS in their own home or community.","504",NA
"This includes protecting and promoting the district nursing service, and developing specialist services as required for people with particular needs such as children, older people and those in need of palliative care.","504",NA
"Plaid Cymru will provide funding to assist the independent Air Ambulance Service, which is more necessary than ever following hospital reorganisation in Wales, particularly in rural areas.","504",NA
"We will ensure that everybody will have the same access to an NHS dentist wherever they live in Wales, which will allow everybody to benefit from the same level of preventative care.","504",NA
"We will implement a National Cancer Plan so that all patients are able to receive the best possiblecare, regardless of where they live.","504",NA
"We will prioritise early diagnosis through tackling unacceptably long waiting times for diagnostic tests, so that patients have the best chance of recovery.","504",NA
"Plaid Cymru will also work to ensure that all cancer patients have access to a specialist cancer nurse so that they are supported throughout treatment and beyond,","504",NA
"including providing clinical advice and support with important practical issues such as finance and employment.","504",NA
"Quality of Care",NA,NA
"Whether a person needs home care, residential, nursing or NHS nursing care should be a matter that is decided on the basis of an individual’s need, not on organisational convenience.","503",NA
"By integrating health and social care we will ensure that the focus is always on the needs of the patient, by removing un-necessary paperwork and ensuring cooperation between organisations.","503",NA
"Plaid Cymru will work towards a paperless NHS that will save money and bureaucracy so that, within confidentiality rules, appropriate healthcare professionals can access records wherever in Wales you are being treated.","303",NA
"We will support all measures to improve dignity in care and in hospitals, working to ensure that there is sufficient time to care for you wherever you are treated.","504",NA
"Anyone who raises concerns about healthcare standards will be supported and we will ensure that those responsible, whether bosses or workers, are held to account if there are failures.","504",NA
"We will ensure a rigorous and independent Healthcare Inspectorate Wales that will safeguard all individuals who receive care in Welsh hospitals, as well as supporting CSSIW, so that improvements are introduced promptly.","504",NA
"Plaid Cymru proposes a Medical Accountability Bill, including a duty of candour, so that healthcare professionals are legally bound to tell the truth to the patient and their family.","504",NA
"All NHS buildings will be required to be energy efficient to cut waste and ensure more money for patient care.","303",NA
"Access to medicines and technology",NA,NA
"Plaid Cymru will keep free prescriptions in Wales.","504",NA
"We will introduce a New Medicines and Treatments Fund for treatments not ordinarily available for patients on the NHS, with decisions applying nationally across Wales.","504",NA
"Improving IT in healthcare could help save lives.","504",NA
"That’s why we support the development of eHealth and Telemedicine, to increase quality and speed of patient care, and pushed for this in our 2013 Budget agreement.","504",NA
"Our clinical staff and medical researchers need the most comprehensive and up-to-date evidence-based information and Plaid Cymru supports the All Trials campaign for publication of all clinical trials.","504",NA
"We will also work to ensure that Wales improves its share of health research funding, attracting quality researchers to Wales.","504",NA
"Mental Health",NA,NA
"So that people with mental health conditions get more help with diagnosis, treatment and advice, we shall work to raise awareness of mental health issues in the workplace and across society.","504",NA
"Plaid Cymru will increase access to talking therapies,","504",NA
"as well as funding support for eating disorders, and drug and alcohol treatment.","504",NA
"We will also increase resources for mental health services for young people in Wales.","504",NA
"Public Health",NA,NA
"Sport and physical activity not only contribute to people’s wellbeing and happiness - they lengthen and improve lives,","502",NA
"and they are good for our country in terms of having a fit workforce and less of a burden on health services.","502",NA
"We will make it easier for people to accesswellbeing facilities and to get active to prevent health problems.","502",NA
"To help reduce sugar intake, reduce obesity and combat associated health problems such as diabetes, Plaid Cymru supports a tax on sugary drinks","403",NA
"and will work with manufacturers to reduce sugar in food and drink.","403",NA
"We support the introduction of plain packaging on tobacco products and other measures to stop addiction to smoking.","403",NA
"We will introduce better regulation, including stricter marketing rules, on e-cigarettes.","403",NA
"We will introduce a 50p minimum price per unit on alcohol sales.","412",NA
"This will tackle the crime and health problems which result from cheap but highly intoxicating drinks and will reduce violent, drunken behaviour.","412",NA
"Working for our Children’s FutureEducation",NA,NA
"“Our greatest asset, like all countries, is our people. How and what we invest in our young people in particular will have a bearing on our prospects for decades.5 5",NA,NA
"We want to see Wales reclaim its name as a beacon of educational excellence.","606",NA
"Plaid Cymru wants all of our children and young people to reach their full potential.","606",NA
"We will ensure high standards of teaching, the latest equipment and the best possible outcomes for each and every child.","606",NA
"Plaid Cymru has worked for Wales",NA,NA
"To ensure that no child is left behind, we doubled the funding per pupil of the Pupil Deprivation Grant in 2014.","503",NA
"We now want to ensure that this funding is most effectively used to support children from deprived backgrounds reach their full potential.","503",NA
"Plaid Cymru opposed the school banding system from the start as it created league tables under another name.","503",NA
"Our opposition led to the Welsh Government abandoning plans to introduce these for primary schools and eventually scrapped banding for secondary schools.","503",NA
"As part of the One Wales Government, we introduced the Welsh Medium Education Strategy under which local authorities have to measure demand for Welsh-medium education.","607",NA
"The Strategy also sets targets for increasing provision of Welsh-medium education.","607",NA
"The obligation on local authorities to measure demand is now statutory under the Schools Standards and Organisation Act.","607",NA
"We oppose the truancy tax - fixed penalty notices of up to £150 imposed on parents of children absent from school without authorization.","503",NA
"Improved communication between schools and families is an effective way of dealing with absence from school without penalising often vulnerable families.","503",NA
"We secured agreement from the Welsh Government for a review after a year of the truancy tax.","305",NA
"Supporting Success in Education",NA,NA
"We will provide an additional year of schooling to our youngest children, with qualified educational staff providing classes for 3-4 year olds.","506",NA
"We will give our teachers and classroom assistants the time to teach so that they can focus on ensuring the development of core skills in schools.","506",NA
"By working with teaching unions and staff, we will reduce red tape and bureaucracy so that head-teachers can lead their schools and more time is spent teaching children, rather than doing paperwork.","506",NA
"We will improve the quality of teacher in-service training and ensure teachers in all parts of Wales have access to best practice.","506",NA
"We will transfer powers over teachers’ pay and conditions to the National Assembly for Wales, as recommended by the Silk Commission.","301",NA
"No child left behind",NA,NA
"We will set the learning outcomes to be achieved by schools, ensuring the best possible English, Welsh and Mathematics GCSE results,","506",NA
"but will allow schools themselves to determine how to achieve those outcomes.","506",NA
"Those schools which achieve the required standards will be allowed to develop as they see fit, but less successful schools will get additional support to ensure that no child is left behind.","506",NA
"Successful schools will have fewer school inspections but we will introduce ‘on the spot’ inspections for those which are not reaching their potential.","506",NA
"A single consistent framework will be introduced for assessingchildren’s progress throughout their school career so every child can reach their full potential.","506",NA
"We will create an independent examination regulator to restore faith in the Welsh examination system.","506",NA
"To better protect our most vulnerable children, we will review the effectiveness of child protection provision to make sure that schools and social services co-operate efficiently.","503",NA
"Plaid Cymru would remove the reasonable punishment defence, giving children equal protection under the law and preventing smacking.","503",NA
"All children and young people should receive a comprehensive programme of healthy relationships education.","503",NA
"Values of equality, tolerance and respect should be embedded in everything schools do to tackle sexist, racist, homophobic and other discriminatory bullying.","503",NA
"Curriculum and Qualifications",NA,NA
"A new National Curriculum will ensure that all children leave education with a positive understanding of the history of Wales and the cultures of their communities.","607",NA
"Schools will ensure that young people develop key skills, including literacy, numeracy, IT skills and thinking skills,","506",NA
"and an understanding of climate change and the environment.","501",NA
"It is vital that our children understand the technology that surrounds them, through coding and advanced computer technology development lessons, such as the Raspberry Pi device.","411",NA
"To counter the growing deficit in language skills, Plaid Cymru will ensure that modern foreign languages are taught from an early age,","506",NA
"and introduce a compulsory modern language GCSE so that our pupils can compete in a global economy.","506",NA
"Plaid Cymru wants all young people to stay in education or training to 18, so that they can get the right skills for employment or higher education.","506",NA
"Funding",NA,NA
