"text","cmp_code","eu_code"
"Sinn Fein successfully nominated BCAB for a civic award in Brussels.","108",NA
"This amplified the popular anti-Brexit voice both at home in Ireland and in Brussels.","108",NA
"ln Westminster we regularly met with every political party to explain the need to protect the GFA in any Brexit deal.","202.1",NA
"We engaged with the British Government directly.","202.1",NA
"We continue to do so.","202.1",NA
"But we recognised that participation in the Westminster political system was never going to deliver the results/influence we wanted.","602.1",NA
"The numbers game there is rigged.","602.1",NA
"Scotland and the north of Ireland are small fry in the Westminster numbers game.","602.1",NA
"The SNP/DUP experience illustrate that perfectly.","602.1",NA
"For instance, despite 59 Scottish MPs taking their seats in Westminster their voice is ignored.","602.1",NA
"The British government have twice struck deals with the EU27 which ignored Scottish interests.","602.1",NA
"The outcome ofthe DUP's dalliance with the Tories needs no rehearsal here.","602.1",NA
"The electorate's voice needs not just to be heard but heeded.","202.1",NA
"We have worked where your voice counts.","202.1",NA
"So, we have worked at the other side of the negotiating table to ensure those in Dublin, Brussels and Washington who would be negotiating on lreland's behalf understood the power of the GFA and could bringthat weight to bear on the process.","202.1",NA
"Our approach to Westminster is not only right in principle- but clearly in these times it is practically and strategically correct also.","202.1",NA
"We have helped shape and influence the debate inthe places where power ultimately lies.","202.1",NA
"Sinn Fein drove the demand for special arrangements and the protection of the GFA.","202.1",NA
"ln an ever increasingly globalised world - our constituents are sawy enough to understand that political representation is about having a voice strong enough to be heard in the corridors of power throughout the world - from Capitol Hili in America, Downing Street in London, the Dail in Dublin and Brussels -","202.1",NA
"Sinn Fein is the only political party that can offer that active, robust representation where it matters.","202.1",NA
"Sinn Fein MPs will continue to use their influence to promote lrish Unity as lreland's solution to an English Brexit.","602.1",NA
"LOOKING TO THE FUTURE","H",NA
"The debate on lrish unity has moved centre stage.","602.1",NA
"Brexit has been a dynamic which has fuelled the public debate around lrish unity leading many, from a range of backgrounds including unionists, to consider where their future interests lie.","602.1",NA
"While lrish unity is not inevitable - we have to work to make it happen - the reality is that the debate has taken on a new dimension.","602.1",NA
"A referendum on lrish unity is coming.","202.4",NA
"lt's no Ionger a question of 'if, but 'when'.","202.4",NA
"In a recent opinion poll in the north carried out on behalf of the Tory peer, Lord Ashcroft a majority of those polled said that if there was a referendum on lrish unity tomorrow, they would vote in favour of unity.","204",NA
"ln the south there has been resistance from the political establishment to start planning for lrish reunification.","202.4",NA
"lt is the responsibility of all governments to plan for the future.","202.1",NA
"The lrish Government has a responsibility to Iead the discussion on lrish unity.","202.1",NA
"lt must urgently convene a truly representative, all-lreland forum to discuss and plan for lrish unity.","202.1",NA
"lt is clear that the electorate are weil ahead of the politicians.","202.1",NA
"An Exit Poil conducted on behalf of RTE/TG4 shows us that 77% of voters would support a united lreland, even if the vote was held tomorrow.","202.4",NA
"The Good Friday Agreement provides the avenue for lrish unity based on the right of Seit­ determination and the principle of consent.","202.1",NA
"The power to trigger a referendum rests with the British Secretary of State and Sinn Fein MPs will continue to call on them to set out, in clear and unambiguous terms, the circumstances in which they will call the referendum.","202.4",NA
"lt is clear that support for lrish unity is growing.","204",NA
"A recent BMG survey in Britain for The Independent newspaper found that, excluding the don't knows, 73% werein favour of allowing the north to decide whether to remain in the UK or 'join the Republic'.","202.1",NA
"Sinn Fein will continue to push the lrish government to Iead the conversation on lrish unity.","204",NA
"An Oireachtas committee on unity must be formed and a Green Paper on unity published.","204",NA
"lrish unity is the democratic alternative to Brexit which the people of the North have not consented to.","204",NA
"MAKING POLITICS WORK","H",NA
"All elections and referendums on this island are inextricably linked in respect of their impacts; local government, An Dail, Westminster, the Assembly, Europe, the GFA and Brexit.","202.1",NA
"Sinn Fein remains fully invested in and committed to the Good Friday Agreement.","202.1",NA
"The commitment to a referendum on a united Ireland is within this Agreement.","202.1",NA
"lt cannot be cherry-picked.","202.1",NA
"This includes the restoration of an Assembly that works for everyone.","301",NA
"The current political impass is unacceptable.","202.1",NA
"Three years after the RHI scandal brought the assembly down people deserve functioning government and genuine power-sharing.","202.1",NA
"They demand integrity in government.","202.1",NA
"An agreementwas reached in February '18, however the DUP regrettably walked off the pitch.","202.1",NA
"That is not a sustainable position.","202.1",NA
"The delivery of rights cannot be avoided, National Rights, Citizenship Rights and Nationalldentity.","201.2",NA
"At the start of the year, after years of campaigning, same sex couples will be able to marry the one they Iove.","604",NA
"The injustice of women being criminalised has ended.","503",NA
"There is now a consultation underway which Sinn Fein will help shape to provide access to compassionate health care for all women.","503",NA
"After years of waiting the Historical lnstitutional Abuse victims can see some light in their journey for compensation.","503",NA
"We should be legislating for these things in the Assembly that we are elected to.","301",NA
"Sinn Fein stand ready to form a credible Executive.","305.1",NA
"A new Assembly and a new kind of politics is what we are working towards.","301",NA
"To be credible, then it must adequately deliver on issues like welfare mitigations,","504",NA
"public sector pay,","701",NA
"safe staffing Ieveis for health care workers,","701",NA
"streng economic policies that Iift all parts of the economy,","403",NA
"action to tackle the climate emergency","501",NA
"and investment in rural communities.","703.1",NA
"To be credible all of the outstanding issues must be dealt with, including an lrish Language Act","602.1",NA
"and reform of the use of the Petition of Concern.","602.1",NA
"lt must also include dealing with the legacy ofthe past.","602.1",NA
"Failure to deal properly with the legacy issues is hindering reconciliation and is impacting negatively on our peace process.","602.1",NA
"Victims and survivors have had to wait for far too Ieng for truth and justice.","602.1",NA
"The Stormont House Agreement must be implemented by the British Government immediately.","301",NA
"Those who call for special treatment for British soldiers who murdered lrish citizens are out of order.","602.1",NA
"There can be no amnesties for British State forces now or ever.","602.1",NA
"Everyone should be equal before the law.","503",NA
"Successive British governments have failed to legislate to give full effect to the Good Friday Agreement provision which recognises the birth right of people here to be British, lrish or both.","201.1",NA
"Sinn Fein support fully Emma DeSouza in her campaign and our Westminster and Leinster House teams will continue to campaign for urgent change.","305.1",NA
"The lrish Government must fulfil its duty and defend these rights on behalf of lrish citizens on this island.","201.2",NA
"USING YOUR INFLUENCE","H",NA
"“They’ve (Sinn Féin) been playing a strong political rolw which they haven’t done historically, that I hadn’t foreseen” – David Davis MP",NA,NA
"“Sinn Féins’s voice has been heard loud and clear in the European Parliament Brexit steering group, when it comes to issues of Nothersn Ireland and the border.” – John Campbell BBC Economics and Business Editor",NA,NA
"“The Good Friday Agreement expressly provides for an agrees mechanism wherby a united Ireland may be brought…and in accordance with international laq, the entire territory of such a united Ireland would thus be part of the European Union.” – European Council",NA,NA
