"text","cmp_code","eu_code"
"The Green New Deal will give power and resources for devolved governments, elected mayors and local governments to transform the communities they represent.","301",NA
"Local people will be directly involved, actively engaging all of us in the future of the places where we live and work.","301",NA
"It will also mean new forms of common ownership throughout vital parts of our infrastructure, such as waterways,","413",NA
"buses,","413",NA
"parks","413",NA
"and railways.","413",NA
"We will create a new public banking infrastructure to help deliver our ambitious programme and the Green New Deal will ensure the banks invest and lend at low, affordable interest rates","403",NA
"to support the economy’s environmental transformation.","416.2",NA
"It will also deliver financial mechanisms and the transfer of new technologies to help the Global South adapt to climate change in a just way.","501",NA
"The Green New Deal will make space for nature, with policies to restore habitats in urban, suburban and countryside settings.","501",NA
"It will transform our food and farming system,","703.1",NA
"to improve human and environmental health,","501",NA
"maximise the landscape’s ability to store carbon and prevent flooding,","501",NA
"promote innovations in land management and ownership,","501",NA
"and ease the transition by protecting jobs and creating new green employment opportunities.","701",NA
"The wider economy will be transformed too, re-purposed to protect and enhance the wellbeing of citizens, society and the natural world.","416.2",NA
"Economic growth will no longer be the way we measure progress.","416.2",NA
"Instead, we will prioritise measures of real prosperity and wellbeing, like improvement in health,","416.2",NA
"reduction of inequality","416.2",NA
"and the restoration and protection of the natural environment on which we all depend.","416.2",NA
"The Green New Deal is also about fairness in a warming world.","501",NA
"Building on the Green Party’s commitment to global justice the Green New Deal includes finance and technology to help the majority world adapt to climate change and support human well-being,","501",NA
"breaking the carbon chains of fossil fuel dependence","416.2",NA
"and ending the economic culture that has viewed people and places primarily for the extraction of profit.","416.2",NA
"In short, the Green New Deal will unleash an urgently needed green economic and social revolution.","501",NA
"There is no time to lose - we must start now.","501",NA
"ELECTED GREENS DELIVERING",NA,NA
"Declaring a Climate Emergency",NA,NA
"In October 2018 the UN’s Intergovernmental Panel on Climate Change published a landmark report warning of the urgent need for rapid and unprecedented change in all aspects of society to cut emissions in half in just 12 years.",NA,NA
"Green councillors in Bristol were the first very politicians in the UK to act in response. Weeks after the publication of the UN Report, Green Cllr Carla Denyer brought an urgent motion to Bristol City Council declaring a Climate Emergency and committing the Council to comprehensive action to make the city carbon neutral by 2030.",NA,NA
"The motion passed - and set off a cascade of others. Over 150 local authorities have now declared their own Climate Emergencies, along with the Scottish Parliament and the National Assembly for Wales. Green councillors and activists are now working to help those declaring emergencies to follow through on their promise of action, delivering radical action to halt the Climate Emergency from the ground up.",NA,NA
"Carla is the Green Party candidate for Bristol West in this General Election.",NA,NA
"In spring 2019 the Green MP for Brighton Pavilion, Caroline Lucas, sponsored an Early Day Motion highlighting the Climate Emergency, and welcomed environmental activist Greta Thunberg to Parliament. A few weeks after Greta addressed MPs on the need for action, Parliament itself declared a Climate Emergency. Caroline continues to work to ensure that warm words from MPs on tackling the Climate Emergency are followed through with meaningful action.",NA,NA
"From council chambers to Westminster, and in hundreds of places in between, Greens are leading the fight against climate chaos.",NA,NA
"This election is your chance to stand with us and put the Climate Emergency at the top of the political agenda.",NA,NA
"The Green New Deal for energy","H",NA
"The key to reducing our impact on the climate is to stop burning fossil fuels as soon as possible.","501",NA
"The UK has an abundance of the wind, tides, sun and rivers needed to be self-sufficient in energy - and it’s time for investment to unleash this potential and enable us leave oil and gas in the ground.","416.2",NA
"The Green New Deal will accelerate the transformation of our energy supply and create the energy infrastructure of the future - one powered by renewables - working in harmony with a reduction in energy demand.","416.2",NA
"With our renewable energy supply unlocked, we can hugely reduce fossil fuel use in our energy system,","416.2",NA
"and with it our reliance on nuclear power.","416.2",NA
"The Green New Deal for energy will revolutionise the way we produce and use energy.","416.2",NA
"It will: Enable communities to develop their own renewable energy projects, so that the benefits of locally generated energy can stay local.","606.1",NA
"Introduce new support and incentives to directly accelerate wind energy development,","402",NA
"paving the way for wind to provide around 70% of the UK’s electricity by 2030.","416.2",NA
"Introduce new support for solar, geothermal, tidal, hydro and other renewable energies to provide much of the remainder of the UK’s energy supply by 2030.","402",NA
"Transform the planning system so that it works to support a massive increase in wind power and other renewable generation.","403",NA
"Work with the Crown Estate, which owns much of the UK’s coastline, to open up more coastal waters for offshore wind and marine energy.","403",NA
"We will ensure that the long-term profits from these vital energy assets come to the UK government rather than energy firms.","412",NA
"Remove subsidies to the oil and gas industries.","416.2",NA
"Apply a Carbon Tax on all fossil fuel imports and domestic extraction, based on greenhouse gas emissions produced when fuel is burnt.","416.2",NA
"We will also apply a Carbon Tax on imported energy, based on its embedded emissions.","416.2",NA
"We will raise the Carbon Tax rate progressively over a decade, rendering coal, oil and gas financially unviable as cheaper renewable energies rise up to take their place.","416.2",NA
"Connect our electricity supply more closely to that of our neighbours in Europe, to provide a wider supply we can call on when needed","416.2",NA
"and to allow us to export electricity when we have a surplus.","416.2",NA
"Subsea connections to Norway and Iceland to connect to their hydro and geothermal power supplies will beparticularly encouraged.","416.2",NA
"Deploy demand side management and significantly expand and improve the efficiency of the electricity grid, doubling its capacity so that it can distribute the increased electricity the UK will need","409",NA
"as it transitions away from fossil fuels.","501",NA
"Expand our short-term capacity for energy storage so that electricity from peak periods of renewable electricity generation (e.g. days with very strong winds and many hours of sunshine) can be effectively stored","416.2",NA
"– utilising solutions such a domestic solar batteries,","416.2",NA
"storage as heat in hot water cylinders and thermal stores,","416.2",NA
"and smart control of vehicle battery charging.","416.2",NA
"Prohibit the construction of nuclear power stations.","416.2",NA
"We know that nuclear is a distraction from developing renewable energy,","416.2",NA
"carries an unacceptable risk for the communities living close to nuclear energy facilities,","416.2",NA
"creates unmanageable quantities of radioactive waste","416.2",NA
"and is inextricably linked with the production of world-destroying nuclear weapons.","416.2",NA
"Encourage greater energy efficiency across the economy,","501",NA
"including by providing energy efficiency training for businesses and public bodies,","411",NA
"emphasising the need for behavioural change - we all need to value energy as we value money.","501",NA
"Small businesses and co-ops will receive this training for free.","403",NA
"Ban fracking, and other unconventional forms of fossil fuel extraction, now and forever.","416.2",NA
"The Green New Deal for housing","H",NA
"Green New Deal investment in housing will simultaneously reduce climate emissions,","501",NA
"tackle fuel poverty","503",NA
"and provide genuinely affordable housing.","503",NA
"We will improve the insulation of every home in the UK, making sure they are all warm in winter.","501",NA
"This green homes revolution will make sure nobody is forced to choose between heating or eating.","503",NA
"Everyone should have a safe, affordable and warm place to call home.","503",NA
"We will end the housing crisis by creating enough affordable homes – including 100,0new council homes a year.","504",NA
"Our plans will also ensure that all new and renovated homes meet the highest possible standards and meet social needs.","503",NA
"Work on our homes, businesses and public buildings will create quality jobs in every part of the UK","701",NA
"as we shift to a net zero carbon economy.","501",NA
"Our Green New Deal for housing will: Empower local authorities to bring empty homes back into use","301",NA
"and create a total of 100,000 new homes for social rent (council homes) a year, built to the Passivhaus or equivalent standard.","504",NA
"This standard will see these new homes use 90% less energy for space heating than the average home, significantly reducing household bills.","501",NA
"Allocate funding to local authorities for council home creation based on the needs of their area.","301",NA
"We expect much of the need to be concentrated in areas where Green New Deal jobs will be created.","701",NA
"We will incentivise local authorities to spread small developments across their areas, rather than building huge new estates,","504",NA
"and to build, renovate and convert to high quality designs that respect local architectural heritage.","504",NA
"The new council homes will offer secure, lifetime tenancies.","504",NA
"Ensure all new developments will be located and designed to ensure that residents do not need cars to live a full life, either having safe pedestrian access to local shops and schools,","501",NA
"or are within 1km of a local rail, tube or tram station,","501",NA
"or 500m of a high frequency bus service.","501",NA
"Make energy efficiency and elimination fuel poverty a national infrastructure priority.","503",NA
"Improve the insulation of every UK home that needs more insulation by 2030.","501",NA
"The material used for these insulation improvements will be sustainable.","501",NA
"Significantly reduce heating bills by improving 1 million existing homes and other buildings a year, so that they reach the highest standard of energy efficiency (over and above the Energy Performance Certificate A rating).","501",NA
"Homes lived in by people on low incomes will be the first to receive these major improvements and benefit from reduced heating bills.","503",NA
"This will be a deep retrofitting of 10 million homes by 2030,","501",NA
"on top of the insulation improvements every home that needs it will receive.","501",NA
"Roll out solar panels and other forms of renewable domestic energy generation, giving 1 million households a year the means to generate a proportion of the energy they use.","501",NA
"This will mean that 10 million homes are able to generate their own renewable energy by 2030.","501",NA
"Reduce the use of natural gas for heating homes through a programme, to replace polluting boilers with renewable heat from heat pumps, and solar thermal, geothermal, biomass and stored heat technologies.","501",NA
"Insulate non domestic buildings, addressing the large amounts of energy lost from offices and public buildings.","501",NA
"Deploy heat networks to transport heat from the source of renewable heat to individual buildings in a district or neighbourhood.","501",NA
"Transform the planning system and building regulations, so that all new buildings built by private developers are built to the Passivhaus standard (or to a standard that delivers energy efficiency at an equivalent or better level).","501",NA
"We will enable self¬build development that meets the same standards.","501",NA
"Improve building regulations so that all renovations to roofs, external walls, windows and doors improve the energy performance of that part of the building to the equivalent of (or better than) an Energy Performance Certificate A rating.","501",NA
"We will reinstate the requirement for local council building control inspectors to carry out inspections themselves of new build properties and renovations to ensure this work is carried out to the required standards.","501",NA
"Ensure that all 8 million rented homes are A rated for energy efficiency, or as close to this as possible, by implementing a Minimum Energy Efficiency Standard escalator to raise the minimum level allowed from the current E rating to A rating by 2030.","403",NA
"Update the fire safety regulations relating to the use of all types of insulation in buildings.","403",NA
"Change the planning system to incentivise renovation, extension and improvement of existing buildings, rather than relying on new build,","402",NA
"to reduce the use of steel, concrete, cladding and finishes, which produce massive amounts of carbon in their manufacture.","501",NA
"Similarly we will incentivise the use of sustainable materials.","501",NA
"These reforms will integrate closely with the proposals set out in the ‘Delivering secure incomes and homes’ section on page 49.","501",NA
"The Green New Deal for transport","H",NA
"Our transport system is built on fossil fuels.","501",NA
"As well as destabilising our climate, this reliance traps us into stressful, unhealthy and expensive forms of travel.","501",NA
"Car dependency contributes to congestion, road danger and air pollution whilst reducing physical activity.","501",NA
"The Green New Deal will revolutionise our transport system by ending dependence on carbon,","411",NA
"and investing instead in alternatives that work for better for the climate and for people.","501",NA
"This means more reliable and affordable trains, electric buses and trams,","411",NA
"and better options for cycling and walking.","501",NA
"From new trains and targeted fare reductions, to rapidly expanding bike hire schemes, we think it’s time to transform the way the UK moves.","501",NA
"Our Green New Deal for transport will invest in public transport, walking and cycling so wherever people live they are not forced to use a car, by:","501",NA
"Spending £2.5 billion a year on new cycleways and footpaths,","411",NA
"built using sustainable materials, such as woodchips and sawdust.","501",NA
"Making travelling by public transport cheaper than travelling by car, by reducing the cost of travelling by train and bus.","501",NA
"Coach travel will also be encouraged, with new routes for electric coaches provided across the country.","411",NA
"Creating a new golden age of train by opening new rail connections that remove bottlenecks,","411",NA
"increase rail freight capacity,","411",NA
"improve journey times and frequencies,","411",NA
"enhance capacity in the South West, Midlands and North,","411",NA
"and connect currently unconnected urban areas.","411",NA
"We would also look, where possible, to re-open closed stations.","411",NA
"These rail improvements will benefit from funding switched from the damaging HS2 scheme, which we will cancel (see ‘Ending wasteful spending’ section below for more details).","416.2",NA
"Electrifying all railway lines that connect cities, improving punctuality.","411",NA
"Creating a government-owned rolling stock company which would invest in a fleet of new electric trains to run on newly electrified lines.","411",NA
"Giving responsibility for running short-distance passenger rail franchises to councils, or groups of councils that come together to work on local transport.","301",NA
"This will give local communities a greater say in the running of the rail services they rely on.","301",NA
"We will bring all railways back into public ownership over ten years.","413",NA
"Ensuring good railway connections with all ports to enable more freight between ports and inland terminals to be carried on rail.","411",NA
"We will invest in additional freight routes resulting in the majority of long-distance freight switching from road to rail.","501",NA
"Giving all local authorities control over bus services (as London currently has) and supporting local authorities to restore lost bus routes and open new ones.","301",NA
"Local authorities serving urban areas will be encouraged to explore tramways as an additional public transport option.","411",NA
"Providing more bus priority measures on the roads to improve punctuality.","501",NA
"Funding local authorities to improve the appearance and facilities of bus stops, bus stations and train stations, to make them more user friendly and convenient for both passengers and transport staff.","411",NA
"This includes the provision of more public toilets, and ensuring full accessibility for disabled people.","503",NA
"Apply a Carbon Tax on all fossil fuels, as outlined above in the ‘Green New Deal for energy’ section, which will increase the cost of petrol, diesel and shipping fuel, as well as on aviation fuel for domestic flights.","416.2",NA
"Domestic flights will also lose their VAT exemption","501",NA
"and there will be an additional surcharge on domestic aviation fuel to account for the increased warming effect of emissions release at altitude.","501",NA
"We will lobby against the international rules that prevent action being taken to tax international aviation fuel.","501",NA
"Ban advertising for flights,","501",NA
"and introduce a Frequent Flyer Levy to reduce the impact of the 15% of people who take 70% of flights.","501",NA
"This Frequent Flyer Levy only applies to people who take more than one (return) flight a year, discouraging excessive flying.","501",NA
"Stop the building of new runways and all increased road capacity, saving thousands of acres of countryside every year","416.2",NA
"and protecting people from the harm of increased air pollution and traffic danger.","501",NA
"End the sale of new petrol and diesel fuelled vehicles by 2030.","416.2",NA
"Over the next ten years we will ease this transition by incentivising the replacement of diesel and petrol vans, lorries and coaches with electric vehicles.","416.2",NA
"Our priority is reducing overall mileage and the number of vehicles on our roads","416.2",NA
"– these further measures will ensure that the vehicles still on our roads in 2030 create the minimum of pollution.","416.2",NA
"Even electric vehicles pollute, so they represent an improvement on the current situation, not a solution in themselves.","416.2",NA
"Create a network of electric vehicle charging points across the country, by requiring their construction through the planning system","416.2",NA
"and encouraging the private sector to deliver them.","402",NA
"We will ensure that these charging points are located in public places, and do not take up pavement and cycling space.","416.2",NA
"We will require all existing petrol stations and motorway service stations to offer electric vehicle charging points by 2025.","416.2",NA
"Civilise our streets by making Low Traffic Neighbourhoods (in which rat-running is blocked) the norm for residential areas","416.2",NA
"and making 20 miles per hour the default speed limit.","416.2",NA
"These changes would reduce traffic, carbon emissions and danger to people walking and cycling.","416.2",NA
"They would restore our streets to all people.","416.2",NA
"They would also form part of a wider commitment to the core principle of the Vision Zero campaign - that there should be no fatalities or serious injuries as a result of road traffic collisions.","416.2",NA
"Make 40 miles per hour the default speed limit in non-residential areas except on major roads.","416.2",NA
"Ensure through the planning system that all new housing is served by high quality walking and cycling routes and much improved bus, tram and local rail services.","416.2",NA
"New residents must not be forced into car use.","416.2",NA
"Incentivise changes to travelling behaviour by promoting more stay at home working","416.2",NA
"(with working hours’ heating, electricity and Wi-Fi costs reimbursed by employers for low income workers working from home),","701",NA
"more business teleconferencing,","416.2",NA
"more local work station hubs","416.2",NA
"and more car club schemes.","416.2",NA
"We will also encourage more domestic holiday travel, through removing VAT from UK hotel and holiday home stays and attractions.","416.2",NA
"The Green New Deal for industry","H",NA
"Green New Deal investment will rebalance industry, away from the carbon past and towards the renewable future.","416.2",NA
"New technologies, along with huge expansions in renewable energy, will create millions of new, good quality, well-paid, secure jobs in every corner of the country","701",NA
"- with training for these new jobs funded by the Green New Deal.","411",NA
"This unprecedented investment in training and skills will prioritise communities hit hard by economic changes over recent decades.","503",NA
"A circular economy will underpin this green industrial revolution, designing out waste and pollution,","501",NA
"keeping products and materials in use,","501",NA
"and regenerating natural systems.","501",NA
"Recycling and repairing will be made easier for all, reducing the need to buy new, expensive products on a regular basis.","501",NA
"Our Green New Deal for industry will: Bring back the UK as an internationally recognised manufacturing powerhouse","601.1",NA
"with proactive, wide-scale support for the UK-based manufacturing of renewable energy infrastructure.","601.1",NA
"Set new clean technology standards and invest in research and development to help industry to meet them","411",NA
"and create new job opportunities through doing so.","701",NA
"We will provide companies with grants to allow replacement of old high-emitting carbon equipment with newly developed low carbon equipment.","402",NA
"These incentives to replace equipment will avoid the long-term lock-in of high carbon technologies.","402",NA
"Help create a network of regional mutual banks to provide funding for start-up companies (particularly co-operatives, community interest companies and other non-profit businesses)","402",NA
"developing technologies which contribute to decarbonising our economy.","416.2",NA
"Apply a Carbon Tax as outlined above in the ‘Green New Deal for energy’ section.","412",NA
"This will raise the price of processes that use fossil fuels and thus of the products they produce.","412",NA
"This will incentivise industry to switch to low and zero carbon technology and equipment","501",NA
"developing technologies which contribute to decarbonising our economy.","501",NA
"as well as encouraging consumers to choose low carbon products.","501",NA
"Non-fossil-fuel greenhouse gas emissions from industrial installations will also be subject to the Carbon Tax.","412",NA
"Prepare for the rapid decommissioning of North Sea oil rigs","501",NA
"and the phasing out of the UK’s remaining coal plants and coal mines,","501",NA
"ensuing a just transition for workers affected.","701",NA
"Invest £2 billion a year in training and skills (including new apprenticeships),","411",NA
"to help people access the new, decent jobs created through the transition to a low carbon economy.","701",NA
"Give local authorities the power to direct the newly created training and skills programmes.","301",NA
"National government will provide the funding","411",NA
"and democratically elected local authorities will be given the power to decide how it should be spent,","301",NA
"to help residents’ access new jobs.","701",NA
"Encourage the renovation of non-domestic buildings, through making planning consent harder to achieve for new commercial property.","403",NA
"Reduce the emission of polluting fluorinated gases (used in fridges, air conditioners and aerosols) in all manufactured goods by implementing the Committee on Climate Change recommendations in this area.","501",NA
"Boost the repair and recondition sector with new apprenticeship schemes.","411",NA
"Develop the infrastructure necessary to enable large corporations and individuals to recycle close to 100% of the items they use.","411",NA
"Require manufacturers to offer ten- year warranties on white goods, to encourage repair and reuse.","403",NA
"We will create a comprehensive ‘right to repair’, to require manufacturers to keep goods operational years after purchase","403",NA
"and to ban the practice of producing goods with the intention that they will become obsolete in a few years’ time.","403",NA
"Require manufacturers to only produce the most energy efficient white goods, TVs, lighting and electric cookers.","403",NA
"Require manufacturers to only produce the most energy efficient, low emissions vehicles.","403",NA
"Encourage a shift from models of ownership to usership, such as with car-sharing platforms and neighbourhood libraries for tools and equipment.","501",NA
"Ban the production of single-use plastics for use in packaging","403",NA
"and invest in research and development into alternatives to plastic.","411",NA
"We will also extend the successful tax on plastic bags to cover plastic bottles, single-use plastics and microplastics,","501",NA
"and extend plastic bottle deposit schemes.","501",NA
"Develop and implement a reformed waste strategy where manufacturers and retailers are required to pay the full cost of recycling and disposing of the packaging they produce.","403",NA
"Start deployment of a Carbon Capture and Storage (CCS) system that can deal with CO2 emissions from manufacture of iron, steel and cement.","501",NA
"The Green New Deal for food, farming & forestry","H",NA
"The Green New Deal will transform our relationship with the land.","501",NA
"It will increase space for nature through the restoration of natural landscapes, habitats and species in urban, suburban and countryside environments.","501",NA
"We want to increase the opportunities for food growing,","703.1",NA
"for greening our landscape and improving our health.","501",NA
"Through reforestation, rewilding and regenerative farming, we will reduce carbon emissions and realise the land’s ability to absorb carbon.","501",NA
"The way we produce our food needs to support employment,","701",NA
"the ecosystem","501",NA
"and improve public health.","501",NA
"A ten-year transition to agroecological farming will include the transfer of subsidies to farming methods and food systems that create jobs","701",NA
"and restore ecosystem health, including the quality of our soils and rivers.","501",NA
"It will also advance food sovereignty, including by localising food systems and putting control over the resources to produce, distribute and access food in the hands of communities and workers across the food system.","403",NA
"We will also lay down a new natural inheritance to be passed down to future generations, through the creation of community owned and run forests.","601.1",NA
"Our Green New Deal for food, farming & forestry will: Work with farmers to refocus farm subsidies to help farmers transition to more sustainable, diverse and environmentally friendly forms of land use,","703.1",NA
"including organic farming, agroforestry and mixed farming, and away from intensive livestock farming.","501",NA
"Provide farmers with grants to allow replacement of old high-emitting carbon farming machinery with low carbon machinery (including vehicles powered by biofuels rather than fossil fuels).","501",NA
"Grants will also be available to enable further improvements to farm buildings and infrastructure, to help farmers in the transition to agroecological farming.","703.1",NA
"Encourage the expansion and replanting of majority of hedgerows lost in the last 50 years through new subsidies,","703.1",NA
"creating new environments for wildlife.","501",NA
"Legislate to give farmers greater security of tenure, so that they can invest in sustainable improvements to their land,","703.1",NA
"whilst ending the use of land as a tax shelter and encouraging new entrants into farming.","703.1",NA
"Create thousands of new jobs in rural areas,","701",NA
"through the shift away from intensive farming towards smaller-scale, more people- focussed food production and land management that respects nature.","501",NA
"We will invest in training and skills to help people develop and apply the skills needed in these new jobs.","411",NA
"Better connect rural communities through reliable broadband and mobile internet,","411",NA
"delivered through councils who understand local connection needs.","301",NA
"Establish a Land Commission to investigate the effects concentrated land ownership is having on food and farming systems, housing, local economies, cultures and livelihoods.","503",NA
"This Commission will be introduced alongside a new Land Value Tax (see ‘Reforming property taxes’ section below), which will help ensure that all land is taxed fairly.","503",NA
"Reduce pesticide and fungicide use by at least 50% by overall weight by 2022,","501",NA
"phase out all non-agricultural uses of pesticides,","501",NA
"and immediately ban the most harmful substances.","501",NA
"We will secure protection of rural residents and communities from exposure to pesticides sprayed on nearby crop fields","403",NA
"and prohibit the use of pesticides in the locality of homes, schools and children’s playgrounds.","403",NA
"We will strengthen the role of independent scientific advice and the application of the precautionary principle in the pesticide regulation and monitoring process - only pesticides that pass strict tests, and demonstrably don’t harm bees, butterflies and other wildlife, will be approved for use in the UK.","501",NA
"We will also reduce the amount of nitrogen fertiliser used on UK farms.","501",NA
"Plant 700 million new trees","501",NA
"and aim for 50% of all farms to be engaged in agroforestry by 2030.","501",NA
"We will encourage the planting of more trees in more towns and cities, including apple, nut and other crop trees than can produce food.","501",NA
"The new woodland, when fully grown, will store carbon,","501",NA
" provide home-grown timber","416.2",NA
"and create new wildlife-rich environments.","501",NA
"We will support farmers to diversify their incomes through new forest management.","703.1",NA
"Encourage, through changes to the planning system, the ‘rewilding’ of spaces to provide new habitats for wildlife.","501",NA
"An ecological crisis is happening - we must tackle it by restoring, expanding and joining up the wild spaces nature needs to thrive.","501",NA
"Maintain a moratorium on production and import of genetically modified (GM) foods, including food from animals fed on GM feed.","403",NA
"Establish a Food and Agriculture Research Council to research sustainable and health-promoting methods of food production and distribution.","403",NA
"We will also support research into the reduction of methane emissions from livestock","411",NA
