"text","cmp_code","eu_code"
"Modifying the exclusion mechanisms to more clearly define the highest standards of integrity with respect to the rule of law for parties holding office,","202.1",NA
"and to prevent any party being able to veto sanctions against themselves.","202.1",NA
"Revitalising the North-South and East-West bodies under strands two and three of the Good Friday Agreement in order to strengthen relationships across the UK and Ireland particularly but not exclusively in the context of Brexit.","202.1",NA
"These changes would allow us not only to have a cross-community government,","202.1",NA
"but also one in which stalemate between parties does not either collapse the political institutions or prevent progress on economic or social issues.","202.1",NA
"A Changing Constitution","H",NA
"As the experience of the last Parliament has illustrated, the UK constitution needs to be strengthened","204",NA
"We cannot continue to rely on conventions to safeguard democracy and provide checks on executive power.","204",NA
"We believe there is an opportunity to move to a more sustainable and durable constitutional settlement which supports devolution.","301",NA
"We would: Support a UK-wide constitutional convention to develop a fully codified constitution","204",NA
"This should explicitly deal with the democratic deficit in England following devolution in Northern Ireland, Scotland and Wales","202.1",NA
"as well as taking in wider issues, such as reform of the House of Lords.","204",NA
"Retain a funding formula for Northern Ireland that properly reflects the structural problems in our economy and society, and adequately reflects local circumstances and needs.","602.1",NA
"Our Democratic Principles at Westminster","H",NA
"Whilst our focus as Northern Ireland MPs will be primarily on Northern Ireland, there are many issues that have indirect impacts on devolved matters.","301",NA
"For example, there are often complexities in deciding which areas are affected by a bill,","301",NA
"there can also be a financial impact on Northern Ireland from funding decisions concerning England,","301",NA
"and there are also general principles debated in Westminster and precedents set which affect how Northern Ireland develops its own policy and legislative approaches to certain issues.","301",NA
"Alliance MPs will be consistent in their approach to all these issues: just as Alliance stands for openness, honesty and fairness in Stormont, we will continue to do so in Westminster.","202.1",NA
"We want to make democracy fairer and more transparent.","202.1",NA
"We will continue to support: Making donations to political parties in Northern Ireland more transparent.","202.1",NA
"Changes brought by Naomi Long in November 2013 ensured that all political donations were recorded from January 2014 onwards.","202.1",NA
"However, the Secretary of State for Northern Ireland chose only to publish those from July 2017 onwards, so we still have a period of secrecy, which needs to be addressed.","202.1",NA
"A fairer electoral system for elections to the House of Commons.","202.1",NA
"Our preferred system is multi-member Single Transferrable Vote, the system we use for all other elections in Northern Ireland.","202.1",NA
"Amending the 2014 Lobbying Act to ease restrictions on campaigning activities by affected organisations","202.1",NA
"and to implement a comprehensive lobbying register.","202.1",NA
"Votes at 16 for all elections and referendums.","202.1",NA
"Votes for EU citizens in all elections and referendums.","202.1",NA
"A directly elected House of Lords.","204",NA
"Elected representatives could be elected by proportional representation from the 12 regions of the UK, including Northern Ireland","202.1",NA
"and would serve one or at most two longer terms to avoid party politicisation of the roll.","202.1",NA
"Work and Welfare","H",NA
"Alliance will continue to argue for a fairer UK-wide benefits system as this will have the greatest impact on what we are able to afford in Northern Ireland.","504",NA
"We want to undo the Conservatives’ welfare policies – the government are willing to spend billions of pounds on Brexit preparations and are willing to risk losing billions from our economy due to the effects of Brexit.","504",NA
"We can no longer accept the logic that we cannot afford a more generous welfare system for those who need it.","504",NA
"We will argue for a full review of the UK welfare system – preferably by a Royal Commission or panel of experts, to include the option of a Universal Basic Income trial for Northern Ireland – based on the principles of dignity for all,","504",NA
"support for those who need it","504",NA
"simplicity for the claimants,","303",NA
"eradicating poverty,","503",NA
"and ensuring that there are meaningful pathways to work.","701",NA
"More immediately, Alliance will support the following measures within the first year of a new Parliament: Repeal of the bedroom tax, UK-wide.","504",NA
"Ending cruel and punitive sanctions and replacing them with an incentive-based system.","504",NA
"Reducing the five-week wait for the first payment and offering an interim payment.","504",NA
"Removing the two-child limit and the benefits cap.","504",NA
"An overhaul of bereavement benefits.","504",NA
"End outsourced medical assessments for welfare.","504",NA
"Scrapping the six-month rule for terminally ill claimants","504",NA
"and ending frequent, repetitive assessments for people with lifelong, permanent or deteriorating conditions.","504",NA
"A wide range of opportunities for claimants to re-skill or re-train, where appropriate.","411",NA
"Welfare and Northern Ireland","H",NA
"While it is clear that Universal Credit (UC) has not worked and must be changed at Westminster, the mitigations that were put in place by the Assembly from 2016/17 are due to expire in March 2020, which risks exposing people in Northern Ireland to some of the worst effects of UC.","504",NA
"As the time in which an incoming Executive could act has now passed, the Secretary of State for Northern Ireland should legislate in Westminster to extend the mitigations for at least four years.","504",NA
"The contract for independent advisory services should also be rolled over in parallel.","504",NA
"We also want to see the Secretary of State urgently legislate to reclassify housing associations in Northern Ireland.","504",NA
"If this is not done in time for the end of the current temporary derogation in March 2020, social housebuilding in Northern Ireland could grind to a halt.","504",NA
"Employment Rights","H",NA
"We believe that people should have secure jobs, with proper rights and fair pay.","701",NA
"Alliance will: Ensure robust regulation of the “gig” economy, including zero-hour contracts and entitlements and protections for casual workers.","701",NA
"Support minimum wage equality for young people","503",NA
"and a review into minimum and living wage standardisation across age groups.","701",NA
"Supports an increase statutory maternity pay (SMP) and Maternity Allowance to the same level as the minimum wage.","701",NA
"Northern Ireland is the only part of the UK to which employment law and employment relations policy and practice is devolved.","301",NA
"While taking into account developments in Great Britain and the need on occasions for a common framework and approach, we have the capacity to shape employment law and relations policy to take account of the particular circumstances in Northern Ireland.","301",NA
"We will ensure continued NI Assembly competence in this area, which is especially important in the context of Brexit.","301",NA
"Childcare","H",NA
"Childcare provision in Northern Ireland is out of step with the rest of the UK.","504",NA
"We want to see the introduction of 30 hours of free, high-quality childcare on a similar basis to that provided in England and Wales,","504",NA
"but at the same time learning from difficulties in delivery there, in order to provide childcare that benefits child development and helps parents.","504",NA
"We want to see: A refreshed childcare strategy that ensures sustainable funding for high quality, free and affordable childcare,","504",NA
"encourages the growth of Sure Start centres,","504",NA
"and promotes wraparound care and other flexible options.","504",NA
"Acknowledgement of the additional challenges for parents of twins and other multiple births and providing additional support.","504",NA
"Revision of how childcare costs are supported within Universal Credit.","504",NA
"Restoration of a UK-wide target on reducing child poverty.","503",NA
"Carers","H",NA
"Alliance acknowledges the difficult and valuable work carried out by carers in Northern Ireland and the role carers play in providing support to loved ones which allows them to retain their dignity and respect.","505",NA
"We also acknowledge that the work, as well as the intensity of the commitment, can be emotionally difficult and place financial, emotional and physical strain on the carers themselves and the government has a duty to support them.","504",NA
"Alliance will:Advocate for an increase in the Carer’s Allowance, bringing it into line with Job Seekers’ Allowance.","504",NA
"Support funding and legislation to entitle carers to respite provision so that they can have regular breaks from the responsibility of providing care.","504",NA
"Push for a Northern Ireland approach to identify and support child carers and a strategy to ensure there is alternative care provision where suitable.","504",NA
"Ensure that the role played by carers is fully recognised as reform of the health service is implemented.","504",NA
"Pensions","H",NA
"Alliance is committed to pension provision that enables older people to live independent and dignified lives.","504",NA
"We have worked to reduce pensioner poverty","504",NA
"and we support many improvements to the state pension system such as: Retaining the triple lock on the state pension and ensuring an annual uplift linked to inflation.","504",NA
"Providing transitional support to those women who have been affected by the decision to bring the date of the increase in the women’s retirement age forward, in line with the WASPI campaign.","503",NA
"Taking independent, objective analysis on the issue of the national pension liability, age of eligibility and how this affects long-term funding arrangements.","504",NA
"Continuing to support automatic enrolment into workplace pensions.","701",NA
"We will seek to balance the need for sustainable finances with the need to ensure people have a dignified retirement and time to adjust to any necessary changes in their pension provision.","504",NA
"Funding Health and Social Care","H",NA
"Alliance believes that social care should be free at the point of access, funded by collective investment through the welfare state.","504",NA
"This is the same for other examples of ongoing treatment of long-term conditions.","504",NA
"The cost of this should be borne by progressive taxation and not regressive charges.","503",NA
"We will oppose any proposals to fund social care which are not fair and progressive.","503",NA
"We will also work to deliver improvements in the health service so that investment can be directed towards social care.","504",NA
"Climate and the Environment","H",NA
"The world is facing a climate emergency with potentially disastrous consequences for human existence - consequences that are already being experienced by some of the most fragile species and most vulnerable people on earth.","501",NA
"It is vital that all regions, and nations, work together to urgently reduce carbon emissions and mitigate the impact of climate change.","501",NA
"We need to: Reduce the UK’s net greenhouse gas emissions to zero by 2030.","501",NA
"Mitigate the impact of climate change by implementing a comprehensive climate action plan.","501",NA
"Embed environmentalism at the heart of government planning and delivery.","416.2",NA
"Energy","H",NA
"Although many energy powers are devolved to the Northern Ireland Executive, renewable energy is a matter that needs to be championed by Northern Ireland’s MPs.","416.2",NA
"Northern Ireland has an incredible opportunity in terms of renewable energy: we have the second highest potential for energy generation through wind in Europe,","416.2",NA
"as well as significant opportunity for tidal, biomass and geothermal energy production.","416.2",NA
"Alliance will cut carbon emissions through adapting Northern Ireland’s energy use.","416.2",NA
"We will: Support the continued existence of the all-island energy market.","406",NA
"This market is under significant threat from Brexit and any curtailing of it would create significant problems for electricity supply in Northern Ireland.","406",NA
"End the use of fossil fuels in the UK economy, including banning fracking","416.2",NA
"and the opening of new coalmines and pits,","416.2",NA
"and replacing fossil fuels with renewable energy.","416.2",NA
"Scrutinise every UK-wide energy package to ensure it prioritises renewable energy and acts to keep prices as low as possible.","416.2",NA
"Support research funding and revenue streams that promote innovation in renewable energy.","416.2",NA
"Mitigation","H",NA
"The impacts of climate change are already upon us and are hitting the most vulnerable the hardest.","501",NA
"We are experiencing changing and variable weather and climate patterns, increases in flooding, changes in the natural environment, habitats and biodiversity within these islands,","501",NA
"and bringing a financial cost to the Treasury of addressing these and related problems.","501",NA
"Governments must recognise these changes are occurring and be sure that we account for them.","501",NA
"In Westminster, Alliance will seek to: Green the taxation system to make the polluters pay and to reward progress towards net zero.","416.2",NA
"Ban non-recyclable single-use plastics and replace them with accessible, affordable alternatives within three years,","416.2",NA
"and extend deposit return schemes for food and drink containers throughout the UK.","416.2",NA
"Accelerate the rapid take-up of electric vehicles through subsidies and vehicle tax reform, to ensure there are no new fossil fuel cars or small vans sold in the UK after 2030.","416.2",NA
"Support innovation in zero-emission technologies, such as batteries and hydrogen fuel cells.","411",NA
"Introduce a zero-carbon standard for all new buildings by 2021","416.2",NA
"and support a UK-wide emergency programme to reduce energy consumption from all buildings, including providing insulation to cut emissions and fuel bills,","416.2",NA
"and ending fuel poverty","503",NA
"Audit the existing UK flooding infrastructure to establish which areas need priority investment; either improving or constructing defences.","411",NA
"Work with industry to introduce circular economy models .","416.2",NA
"and provide funding to accelerate the introduction of industrial carbon capture and storage","402",NA
"Prioritise climate change mitigation in agricultural support systems, including measures to increase soil carbon, tree planting and woodland creation.","416.2",NA
"Adopt a UK-wide programme to restore peatlands, carbon sinks and plant an additional 60 million trees a year.","416.2",NA
"Climate Frameworks and Finance","H",NA
"In order to tackle the climate emergency effectively, we need to ensure climate action is at the heart of every relevant decision at every level of government.","501",NA
"Whilst some schemes need a UK-wide approach, many will also require Northern Ireland to shape and implement local equivalents.","301",NA
"Alliance supports: Creating a Just Transition Commission to advise on how to deliver a net-zero economy that works for everyone,","416.2",NA
"and Just Transition Funds to support development in those regions and communities most affected by the transition.","416.2",NA
"Ensuring climate objectives are a top priority for central government, including appointing a cabinet-level Chief Secretary for Sustainability in the Treasury,","501",NA
"creating a new Department for Climate and Natural Resources","501",NA
"and introducing a requirement on all public bodies to report on the extent to which climate risks pose a threat to their ability to fulfil their responsibilities.","501",NA
"Investing in zero-carbon infrastructure and technologies by establishing a new Green Investment Bank to steer private investment into these sectors.","416.2",NA
"Establishing Citizens’ Climate Assemblies to engage the public in tackling the climate emergency.","501",NA
"Regulating financial services to encourage green investments, including requiring all companies registered in the UK and listed on UK stock exchanges to disclose their level of climate risk","416.2",NA
"and make provisions for the costs associated with meeting targets compliant with the Paris Agreement.","416.2",NA
"Agriculture and Nature","H",NA
"Agriculture","H",NA
"Agriculture is Northern Ireland’s largest industry and plays a crucial role in both our economy and in countryside management –","703.1",NA
"but it must not only be a means of creating jobs","701",NA
"and delivering economic growth:","410",NA
"it can also be a tool for tackling climate change,","501",NA
"encouraging sustainable development","416.2",NA
"and protecting our countryside.","501",NA
"We need an approach to agriculture that is transparent, result orientated and that provides a decent standard of living for farmers.","703.1",NA
"We need to support farmers in vital food production work","703.1",NA
"as well as in their crucial role driving nature’s recovery,","501",NA
"protecting our wildlife and eco-systems","501",NA
"and in providing common goods that benefit us all.","501",NA
"In the context of Brexit, we have no clarity as to what support our farmers will receive","703.1",NA
"or whether they will have access to existing markets that are economically sustainable.","703.1",NA
"In addition, we have received no concrete assurances on how current EU agriculture policy will be implemented.","703.1",NA
"Whether this responsibility will be devolved or sit as part of a UK-wide common policy is unclear","703.1",NA
"This continuing uncertainty creates a ‘perfect storm’ for Northern Ireland’s farmers","703.1",NA
"and the absence of the NI Executive means that many of these issues have been left unaddressed.","301",NA
"Alliance believe that supporting our farmers is an imperative for any restored Executive.","703.1",NA
"We will push for the following to be implemented by the UK Government: Securing membership of the Customs Union to minimise the adverse effects of Brexit to our farming and agribusiness sectors","703.1",NA
"and ensuring that customers do not see price rises due to tariffs.","403",NA
"Access to both markets in GB and the EU is essential for agricultural and rural development in Northern Ireland.","703.1",NA
"Ensuring UK farming continues to meet high standards of production such as food safety, environmental protection and animal welfare.","501",NA
"These high standards need to be considered when negotiating any future trade deals.","501",NA
"Greening the Common Agricultural Policy (CAP)","501",NA
"with increased responsibility given to the devolved nations","301",NA
"In the event of Brexit, we will push for the same emphasis on the environment","501",NA
"but with funding allocation based on need, rather than the Barnett Formula, in order to reflect that Northern Ireland currently receives around 10% of UK CAP payments while representing less than 3% of the UK population.","703.1",NA
"Ensuring that immigration policy means that there is labour available for work on farms and in food processing.","602.2",NA
"Farming and agricultural supply chains make up a larger segment of the Northern Ireland economy in comparison to the rest of the UK.","703.1",NA
