"text","cmp_code","eu_code"
"Time to enjoy friends and family is increasingly squeezed, as mothers and fathers juggle the demands of work and caring for children, and often an older relative.","701",NA
"The problems mount for the next generation too.","706",NA
"Young people are taking on a mountain of debt to go to university and too many still cannot find a job worthy of their talents.","701",NA
"We lack a proper system of vocational education and apprenticeships to give our young people the start in life that they deserve.","411",NA
"We are not building the homes we need.","410",NA
"Our sons and daughters have been shut out of the housing market and too often they are forced to leave the communities where they were brought up.","503",NA
"Our economy and our system of government are failing people.","202",NA
"Many have come to believe that politics ignores the things that matter to them.","202",NA
"Too much power is unaccountable, concentrated in the market and the state, at the expense of individuals and their communities.","202",NA
"Many of these problems have been mounting for years.","202",NA
"Some, like the rise of inequality, are felt in countries all around the world.","503",NA
"So the Conservatives did not cause all of them, but they have made them far worse.","305",NA
"Their view is that economic success depends just on a few at the top.","503",NA
"They think that insecurity will make people work harder and that low pay is the only way to be competitive in the global market.","503",NA
"They don’t believe we can afford decent public services when times are hard.","409",NA
"They have been giving power to large unaccountable firms rather than to people,","403",NA
"and now they want to make deeper cuts in the next three years than we have seen in the last five years.","409",NA
"There are some who believe there is nothing we can do to change things for the better.","409",NA
"They feel powerless.","409",NA
"They are losing faith that those with power will ever listen to them.","409",NA
"We understand these feelings.","409",NA
"But we believe we can renew our country and make a better future for working people.","503",NA
"We have learned the lessons of the past.","409",NA
"We were in government for thirteen years and left the country a far better place to live in.","409",NA
"But we did not get everything right.","305",NA
"We have learned and we have changed.","305",NA
"Labour is renewing our traditions as the Party of work, family and community.","606",NA
"We believe in a society of trust and mutual obligation,","606",NA
"in which we look after the vulnerable, and people can bring up their families with hope for a better future.","503",NA
"And we believe in helping people to help themselves, both to improve their own communities, and to achieve their ambitions.","503",NA
"We are also the Party of equality.","503",NA
"We believe that no person should suffer discrimination or a lack of opportunity.","503",NA
"The decisions we take in government will always be taken with this in mind.","503",NA
"The policies in our manifesto will help remove the barriers that stand in the way of greater equality.","503",NA
"We know we achieve more when we work together to challenge inequalities of power and build a common good.","503",NA
"In this election, the country has a choice.","403",NA
"We can continue with a Conservative plan based on the view that success comes only from a privileged few at the top.","403",NA
"Or we can change direction, begin to return power to people and build an economy together in which everyone can contribute to a shared and enduring prosperity.","403",NA
"We believe that Britain only succeeds when working families succeed.","701",NA
"As the economy at last recovers, people want the opportunity to use their skills and talents to make a better life for themselves and their children.","701",NA
"Our country’s greatest asset is the hard work and talent of our people.","701",NA
"Labour’s plan is to build firmer economic foundations for creating wealth, rewarding hard work and competing in the world.","403",NA
"We will balance the books by cutting the deficit every year, with a surplus on the current budget and with national debt falling as soon as possible in the next Parliament.","414",NA
"This will need common sense spending reductions,","414",NA
"outside of the protected areas of health,","504",NA
"education","506",NA
"and international development.","107",NA
"We will ask those with incomes over £150,000 a year to contribute a little more through a 50p rate of tax.","414",NA
"And we will build the high-skill, high-wage economy we need to raise tax revenues and control social security spending.","414",NA
"We will improve the security and reward of working life by raising the National Minimum Wage to more than £8 an hour by October 2019,","412",NA
"banning exploitative zero-hours contracts","412",NA
"and promoting the Living Wage.","412",NA
"We will create more paths to success for our young people by introducing a gold-standard system of technical education and training,","411",NA
"and the guarantee of an apprenticeship for every school leaver with the grades.","411",NA
"We will support families by expanding free childcare from 15 to 25 hours for working parents of three and four-year-olds,","504",NA
"while doubling paid paternity leave for fathers.","504",NA
"We will help with household bills freezing energy prices until 2017, while reforming the broken energy market.","412",NA
"And we will make sure that at least 200,000 new homes a year are built by 2020,","408",NA
"and that private renters get a fairer deal.","403",NA
"The Bedroom Tax is cruel and we will abolish it.","504",NA
"We will build up our NHS so that it has time to care, funding 8,000 more GPs, 20,000 more nurses and 3,000 more midwives,","504",NA
"paid for by a Mansion Tax on properties worth over £2 million, a levy on tobacco firms, and by tackling tax avoidance.","504",NA
"And we will bring together services for physical health, mental health and social care into a single system built around the individual.","504",NA
"We want a high quality education for all of our children.","506",NA
"We will protect the education budget and raise teaching standards, making sure there are smaller class sizes for five, six and seven-year-olds.","506",NA
"The common life we share is who we are as a country.","601",NA
"Not everyone is the same, but each of us sharing a sense of belonging, being valued equally and being able to contribute to the common good.","601",NA
"Immigration has made an important contribution to our economic and social life,","601",NA
"but it needs to be properly controlled.","601",NA
"With a Labour Government, migrants from the EU will not be able to claim benefits until they have lived here for at least two years.","110",NA
"We will make it illegal to undercut wages by exploiting migrant workers,","701",NA
"and work to strengthen integration within our communities.","608",NA
"Everyone who works with the public in our public services must be able to speak English.","608",NA
"We will help to make communities safer, by protecting and strengthening neighbourhood policing,","605",NA
"countering extremism,","605",NA
"and putting in place tough new laws to reduce violence against women and","605",NA
"child sexual exploitation","605",NA
".",NA,NA
"People want more say in the decisions that affect their lives.","202",NA
"We, in Labour, know that Government has to do things differently.","202",NA
"The old command and control politics – doing things to and for people, but never with them – will not work.","202",NA
"We need a new approach to government that involves more people in decisions that affect them.","202",NA
"So we will devolve more power and control, not only to Scotland and Wales, but to our great English cities and county regions too.","301",NA
"And we will share power and responsibility with people in their communities to help them help themselves and shape their services in response to their local circumstances.","301",NA
"Our country faces global challenges of climate change,","501",NA
"terrorism","605",NA
"and the spread of disease.","605",NA
"In particular, tackling climate change is an economic necessity and the most important thing we must do for our children, our grandchildren and future generations.","501",NA
"A Labour government will face up to these challenges and re-engage with the world.","501",NA
"We will build alliances in Europe, promoting our country’s interests and security,","108",NA
"and standing up for human rights and social justice.","201",NA
"We will work to reform the European Union, and we will retain our membership of it.","108",NA
"Labour’s plan for national renewal will bring about real, meaningful change that each person will be able to feel in their daily life.","601",NA
"We know that to make Britain a better country, opportunity must belong to everyone and not just a few.","503",NA
"We will lend a helping hand to all those who need it, but we will also ask more of individuals and communities.","606",NA
"We can only rebuild our country if everyone plays their part and feels they have a stake in society.","606",NA
"We believe in living within our means.","414",NA
"We will not make promises we cannot keep, and we will not introduce changes unless they are funded.","414",NA
"There is not a single policy in this manifesto that is funded by additional borrowing.","414",NA
"Not a single one.","414",NA
"Our plan is to build a secure, prosperous and more equal country open to the world, in which everyone has the opportunity to get on and do their best.","601",NA
"We will provide strong and effective government but everyone will need to contribute and play their part.","601",NA
"It will be hard, but working together we can do it.","601",NA
"We will build an economy that works for working people",NA,NA
"We know a simple truth.","701",NA
"Britain only succeeds when working families succeed.","701",NA
"It is how our country has won through in the past and how it will succeed in the future.","701",NA
"But so many people are putting in the hours and not seeing the rewards.","701",NA
"That is why there is a cost of living crisis.","701",NA
"Our first task in government is to change our economy so that it works for all of Britain’s businesses and working people.","403",NA
"The Conservatives claim that the economy is fixed and that our country is on the right track.","403",NA
"But the economy is not creating the productive, high-skilled and well-paid jobs that we need to raise living standards.","701",NA
"The lack of rewarding work and training opportunities is trapping hundreds of thousands of young people in a cycle of benefits and low-paid, insecure jobs.","701",NA
"And consumers are overcharged in markets they rely on to meet their everyday needs, whether to heat their homes or travel to work.","403",NA
"For most of the 20th century, there was a vital link between the success of the country and family finances.","601",NA
"As the country got better off, so did working people.","701",NA
"But the link between the success of the country and the family budget has been broken.","701",NA
"Since 2010, working people are earning on average £1,600 less a year after inflation.","701",NA
"We have seen the greatest fall in wages over a parliament since 1874.","701",NA
"Over five million people are in low-paid jobs, earning less than the Living Wage.","701",NA
"There are 1.8 million zero-hours contracts.","701",NA
"1.3 million are working part-time because they cannot get a full-time job.","701",NA
"Half of all those in poverty live in working households.","701",NA
"900,000 people, many of them in work, used food banks last year.","701",NA
"This cost-of-living crisis is bad for families, bad for business, and bad for Britain.","601",NA
"Lower levels of pay have meant lower tax receipts and higher spending on social security.","701",NA
"We will have to work and earn our way toward a more fairly shared and enduring prosperity.","701",NA
"We are a great commercial nation that has been at the centre of global trade for centuries.","401",NA
"We have a long tradition of innovation and enterprise.","411",NA
"We have been quick to seize the opportunities of the internet.","411",NA
"We have big strengths to build upon:","411",NA
"world-leading universities,","411",NA
"an outstanding science research base,","411",NA
"an open economy with one of the highest rates of foreign direct investment in the world","401",NA
", and many successful global companies.","401",NA
"An inclusive wealth-creating economy works when there is a shared sense of responsibility, so we will be a government that is both pro-business and pro-worker.","405",NA
"We value all our businesses as organisations of innovation and wealth production, and we will work strategically with them to create wealth.","405",NA
"We value our trade unions as an essential force for a decent society and as guarantors of skills and fair wages.","405",NA
"A Strong Economic Foundation",NA,NA
"The next Labour Government will balance the books.","414",NA
"We will only lay a Budget before the House of Commons that cuts the deficit every year, which the Office for Budget Responsibility will independently verify.","414",NA
"We will get national debt falling and a surplus on the current budget as soon as possible in the next Parliament and these fiscal commitments will not be compromised.","414",NA
"We will tackle the root causes of the deficit by building a more productive economy with living standards that rise year-on-year.","414",NA
"The Conservative-led Government promised to balance the books in this Parliament.","414",NA
"But this promise has been broken.","414",NA
"The Conservatives will leave the country borrowing over £75 billion this year.","414",NA
"Labour’s plan to balance the books means making tough, but fairer choices.","414",NA
"We will reverse the Government’s top-rate tax cut so that the highest one per cent of earners, with an income of over £150,000, contribute a little more to help get the deficit down.","414",NA
"We will stop paying Winter Fuel Payments to the richest five per cent of pensioners, and cap child benefit rises for two years.","414",NA
"Outside of the protected areas of health, education and international development there will be cuts in spending.","414",NA
"Ministerial pay will be cut and then frozen until we have balanced the books.","414",NA
"All proceeds from the sale of our stakes in Lloyds and RBS will be used to repay the national debt.","414",NA
"We will live within our means.","414",NA
"We have no proposals for any new spending paid for by additional borrowing.","414",NA
"All of our commitments will be paid for by reducing spending elsewhere or by raising extra revenue.","414",NA
"For example, we will introduce a tax on properties worth over £2 million to help raise the £2.5 billion a year for an NHS Time to Care Fund –","414",NA
"part of our plan to save and improve the health service.","504",NA
"We will legislate to require all major parties to have their manifesto commitments independently audited by the Office for Budget Responsibility at each general election.","414",NA
"We will cap structural social security expenditure in each spending review so that it is properly controlled.","414",NA
"We will implement the proposals of Labour’s Zero-Based Review, which has already identified savings we will make through reforming old government bureaucracies,","303",NA
"devolving power and services to our towns and cities,","301",NA
"and redesigning public services, and which we will continue in government.","504",NA
"We will invest to prevent social problems rather than waste money reacting to them.","504",NA
"And we will use digital technology to create a more responsive, devolved, and less costly system of government.","303",NA
"Fairer taxes",NA,NA
"We will create a fairer tax system, helping those on middle and lower incomes by introducing a lower 10p starting rate of tax, paid for by ending the Conservatives’ Marriage Tax Allowance.","503",NA
"We will not increase the basic or higher rates of Income Tax or National Insurance.","503",NA
"Nor will we raise VAT, and we renew our pledge not to extend it to food, children’s clothes, books, newspapers or public transport fares.","503",NA
"Our first Finance Bill will close the tax loopholes that cost the Exchequer billions of pounds a year.","403",NA
"We will introduce tougher penalties for those abusing the tax system, end unfair tax breaks used by hedge funds and others, and bear down on disguised employment.","403",NA
"We will seek international agreement to make country-by-country reporting information publicly available, and we will act at home if agreement is not reached.","403",NA
"British Overseas Territories and Crown Dependencies will be required to produce publicly available registries of the real owners of companies based there.","403",NA
"We will carry out an immediate review into the culture and practices of HMRC so that everyone follows the same rules and we increase the rigour of the tax system.","303",NA
"And we will abolish non-dom status so that all those who make the UK their home pay tax in the same way as the rest of us.","403",NA
"It is by tackling tax avoidance in this concerted fashion that we can reduce the deficit and protect the family budgets of working people.","414",NA
"Improving productivity and a new industrial strategy",NA,NA
"Labour will improve productivity by building a long-term investment culture in the private and public sectors,","404",NA
"and supporting small businesses in their growth to becoming British success stories of the future.","403",NA
"With Labour, Britain will continue to have the most competitive rate of Corporation Tax in the G7.","402",NA
"Building world-class infrastructure will be crucial to fostering economic growth.","411",NA
"We will create certainty for investors by taking a long-term approach to the major investment decisions facing the country.","404",NA
"We will set up an independent National Infrastructure Commission to assess how best to meet Britain’s infrastructure needs.","411",NA
"It will make recommendations to government, monitor their implementation, and hold government to account.","411",NA
"These measures and our long-term approach will help reinforce Britain’s status as one of the world’s greatest centres of science and engineering.","411",NA
"We will continue to support the construction of High Speed Two, but keep costs down,","411",NA
"and take action to improve and expand rail links across the North to boost its regional economies.","411",NA
"We will support long-term investment in strategic roads, address the neglect of local roads, and promote cycling.","411",NA
"Following the Davies Review, we will make a swift decision on expanding airport capacity in London and the South East,","411",NA
"balancing the need for growth and the environmental impact.","416",NA
"Scientific discovery and technological innovation will drive economic advancement this century.","411",NA
"We will introduce a new long-term funding policy framework for science and innovation, providing the stability and continuity that our companies and research institutes need to succeed.","411",NA
"We will work to make Britain a world leader in low carbon technologies over the next decade,","501",NA
"creating a million additional green jobs.","501",NA
"This aim will be supported by ambitious domestic carbon reduction targets, including a legal target to remove the carbon from our electricity supply by 2030,","501",NA
"and a major drive for energy efficiency.","501",NA
"Our industrial strategy for the green economy will end the current uncertainty for investors, with a timetable for the Green Investment Bank to be given additional powers so that it can invest in green businesses and technology.","501",NA
"We will create an Energy Security Board to plan and deliver the energy mix we need, including renewables, nuclear, green gas, carbon capture and storage, and clean coal.","501",NA
"For onshore unconventional oil and gas, we will establish a robust environmental and regulatory regime before extraction can take place.","501",NA
"And to safeguard the future of the offshore oil and gas industry, we will provide a long-term strategy for the industry, including more certainty on tax rates","404",NA
"and making the most of the potential for carbon storage.","501",NA
"Labour’s longer-term approach will drive innovation and build on our strengths as a leader in digital technology.","411",NA
"We are just at the start of the internet revolution.","411",NA
"Digital technology has transformed start-up costs making it easier to run your own business.","411",NA
"There is a widening in the application of new transformative technologies in the fields of robotics, genetics, 3D printing and Big Data.","411",NA
"Our economy is developing a network of connections that will revolutionise innovation.","411",NA
"Labour will ensure that all parts of the country benefit from affordable, high speed broadband by the end of the Parliament.","411",NA
"We will work with the industry and the regulator to maximise private sector investment and deliver the mobile infrastructure needed to extend coverage and reduce ‘not spots’, including in areas of market failure.","411",NA
"And we will support community-based campaigns to reduce the proportion of citizens unable to use the internet and help those who need it to get the skills to make the most of digital technology.","411",NA
"Our universities are amongst the finest in the world.","411",NA
"Some are already helping our regional economies by forming strong links with industry and creating high-tech clusters.","411",NA
"They have already spun out hundreds of companies creating thousands of jobs.","411",NA
"We will support this model of knowledge clusters, especially outside the South East.","411",NA
"Britain’s economy is being held back by the culture of short-termism, which is a major obstacle to the development of productive businesses and industries.","410",NA
"We will reform corporate governance to protect our leading firms from the pressure to put tomorrow’s share price before long-term growth potential.","403",NA
"Institutional investors will have a duty to act in the best interests of ordinary savers.","403",NA
"They will have to prioritise long-term growth over short-term profits for the companies in which they are investing.","403",NA
"We will change takeover rules to enhance the role of long-term investors by restricting voting to those already holding shares when a bid is made.","403",NA
"In addition, we will strengthen the public interest test.","403",NA
"We will improve the link between executive pay and performance by simplifying pay packages, and requiring investment and pension fund managers to disclose how they vote on top pay","403",NA
"And we will make sure employees have a voice when executive pay is set by requiring employee representation on remuneration committees.","403",NA
"In this way we can start to create an economy based on mutual obligations, encouraging employers and employees to build partnerships for improving both business performance and job quality.","403",NA
"Outdated practices, like blacklisting, have no place in a modern economy.","403",NA
"Our charities, mutuals, co-operatives and social enterprises are pioneering new models of production that enhance social value, promote financial inclusion, and give individuals and communities power and control.","403",NA
"We will continue to support and help develop the social economy by improving access for co-operative and mutual organisations to growth finance through the new British Investment Bank.","403",NA
"And we will consider how to support employee buy-outs when businesses are being sold.","403",NA
"We will safeguard the public interest in the Royal Mail, supporting the creation of a staff-led trust for the employee share, and keeping the remaining 30 per cent in public ownership.","413",NA
"We will also support the universal service obligation, ensuring competition does not undermine it and introducing protections as necessary.","403",NA
"Backing small business",NA,NA
"Small businesses are the backbone of our economy.","403",NA
"Their creativity and dynamism are vital for raising productivity and competing in the global economy.","403",NA
"Labour will give them a voice at the heart of government – a Small Business Administration, which will ensure procurement contracts are accessible and regulations are designed with small firms in mind.","403",NA
"We will address rising costs for small businesses and strengthen rules on late payment.","403",NA
"Labour will put small businesses first in line for tax cuts.","402",NA
"Instead of cutting Corporation Tax again for the largest firms, we will cut, and then freeze business rates for over 1.5 million smaller business properties.","402",NA
"We will develop a banking system that works for businesses in every region and every sector in Britain.","404",NA
"The long-standing problems of our banking system mean that too many small and medium-sized businesses cannot get the finance they need to invest and grow.","403",NA
"Labour will establish a British Investment Bank with the mission to help businesses grow and to create wealth and jobs.","402",NA
"It will have the resources to improve access to finance for small and medium-sized businesses, and will support a network of regional banks.","402",NA
"We will increase competition on the high street.","403",NA
"Following the Competition and Market Authorities inquiry we want a market share test and at least two new challenger banks.","403",NA
"And we will deal with the scourge of household debt by introducing a new levy on payday lenders, using the funds raised to boost low-cost alternatives like credit unions.","403",NA
"Better work and better pay",NA,NA
"Britain’s route to prosperity and higher living standards is through more secure and better paid jobs","701",NA
". But Conservative policies are causing whole sectors of the economy to be dragged into a race to the bottom on wages and skills.","701",NA
"The Government has weakened employment rights and promoted a hire-andfire culture.","701",NA
"Labour believes our economy can only succeed in a race to the top – competing in the world with better work, better pay and better skills.","701",NA
"Too many people do a hard day’s work but remain dependent on benefits.","701",NA
"We will raise the National Minimum Wage to more than £8 an hour by October 2019, bringing it closer to average earnings.","412",NA
"We will give local authorities a role in strengthening enforcement against those paying less than the legal amount.","301",NA
"And we will support employers to pay more by using government procurement to promote the Living Wage, alongside wider social impact considerations.","701",NA
"Our Make Work Pay contracts will give tax rebates to businesses who sign up to paying the Living Wage in the first year of a Labour Government.","402",NA
"Publicly listed companies will be required to report on whether or not they pay the Living Wage.","701",NA
"It is hard for Britain to succeed when employees feel insecure and employers are undercut by those using exploitative working practices.","701",NA
"Labour will ban exploitative zero-hours contracts.","701",NA
"Those who work regular hours for more than 12 weeks will have a right to a regular contract.","701",NA
"We will abolish the loophole that allows firms to undercut permanent staff by using agency workers on lower pay.","701",NA
"The Conservatives have introduced fees of up to £1,200 for employment tribunal claimants, creating a significant barrier to workplace justice.","701",NA
"We will abolish the Government’s employment tribunal fee system as part of wider reforms to make sure that affordability is not a barrier to workers having proper access to justice,","701",NA
"employers get a quicker resolution,","701",NA
"and the costs to the tax payer do not rise.","701",NA
"Labour is the Party of work, and we value working life.","701",NA
"We will push up standards and boost productivity by implementing the commitments in Labour’s Workplace and Business manifestos.","701",NA
"Supporting the next generation",NA,NA
"Over 700,000 of our young people are unemployed","701",NA
"Too many of them do not have the skills they need for work.","701",NA
"And yet in the past year the number of young people starting apprenticeships has fallen.","701",NA
"The Government’s decision to triple university tuition fees leaves young people either starting their working lives burdened by £44,000 of debt, or without a clear alternative path to a decent career.","701",NA
"Labour will cut tuition fees from £9,000 to £6,000 a year, funded by restricting tax relief on pension contributions for the highest earners and clamping down on tax avoidance.","506",NA
"We will tackle the growth of unpaid internships because thousands of highly able young people who cannot afford to work for free are locked out of too many of our professions.","701",NA
"We will introduce a Compulsory Jobs Guarantee, paid for by a bank bonus tax.","701",NA
"It will provide a paid starter job for every young person unemployed for over a year, a job which they will have to take or lose benefits.","701",NA
"For too long we have failed to provide a system which makes the best use of the talents of young people.","706",NA
"So we will guarantee every school leaver that gets the grades an apprenticeship.","411",NA
"We will create thousands more apprenticeships in the public sector, including the civil service.","411",NA
"Every firm getting a major government contract, and every large employer hiring skilled workers from outside the EU, will be required to offer apprenticeships.","411",NA
"We will give employers more control over apprenticeships funding and standards.","411",NA
"In return, we will ask them to increase the number of high quality apprenticeships in their sectors and supply chains.","411",NA
"We will also give them the powers to deal with any free-riding employers who do not train.","403",NA
"Labour’s apprenticeships will be gold-standard qualifications.","411",NA
"We will re-focus existing spending away from low-level apprenticeships for older people, and towards a system where apprenticeships are focused on new job entrants, lasting at least two years, and providing level three qualifications or above.","411",NA
"We will make sure that apprenticeships can lead to higher level qualifications by creating new Technical Degrees and supporting part-time study.","411",NA
"They will be co-funded, co-designed and co-delivered by employers and they will be the priority for expansion within our university system.","411",NA
"Young people who do not have the skills they need should be in training, not on benefits.","411",NA
"We will replace out of work benefits for 18 to 21-year-olds with a new Youth Allowance dependent on recipients being in training and targeted at those who need it most.","504",NA
"Mending the markets that people rely on",NA,NA
"Labour will stand up for working families and businesses against vested interests.","403",NA
"We will reform the broken markets that people rely on most so that families and businesses get a fair deal.","403",NA
"Energy bills have risen by over £300 since 2010.","403",NA
"Many businesses say energy is the biggest cost they face.","403",NA
"Lack of competition and transparency has allowed the large energy companies to get away with increasing bills when wholesale prices rise, but not cutting them when they fall.","403",NA
"The regulator has failed to take decisive action to protect consumers.","403",NA
"Labour will freeze energy bills until 2017, ensuring that bills can fall but not rise, and we will give the regulator the power to cut bills this winter.","412",NA
"During the freeze, we will reform the energy market so that it delivers fairer prices and a better deal for working families.","412",NA
"The generation and supply businesses of the ‘Big Six’ energy companies will be separated.","403",NA
"They will be required to open up their books, and they will have to sell their electricity through an open exchange.","403",NA
"We will simplify energy tariffs and make it easier for people to compare prices to get the best deal.","412",NA
"We will protect small businesses by ending unfair contracts and automatic rollovers to more expensive tariffs.","403",NA
"A tough new energy watchdog will enforce our reforms, with powers to strip energy companies of their licences if they repeatedly harm the interests of consumers, and protect off-grid households.","403",NA
"We will bring down energy bills by making homes more energy efficient, delivering a million interest free loans for energy home improvements in the next Parliament.","409",NA
"For those on low incomes, we will make 200,000 homes warm every year, delivered street-by-street by local authorities and community organisations.","504",NA
"Privately rented properties will have to meet a decency standard, bringing warmth to a further three million homes.","403",NA
"The water industry, too, also requires reform.","403",NA
"One in five people struggle to pay their water bill.","403",NA
"Despite this, only a fraction of customers have benefited from the social tariffs offered by water companies.","403",NA
"Under our reforms all water companies will be required to sign up to a new national affordability scheme, helping those who cannot afford to pay their water bill.","403",NA
"And we will strengthen the powers of the regulator to change licenses, limit price rises and enforce industry standards.","403",NA
"Living standards have been hit by fare increases on public transport.","403",NA
"Since 2010, rail fares have risen by 20 per cent, leaving passengers paying the highest fares in Europe.","403",NA
"Similarly, bus fares have risen by 27 per cent while at the same time 2,000 bus routes have been cut.","403",NA
"Labour will reform our transport system in order to provide more public control and put the public interest first.","403",NA
"We will review the franchising process as a priority to put in place a new system and avoid a repeat of the Conservatives’ franchising fiasco.","403",NA
"A new National Rail body will oversee and plan for the railways and give rail users a greater say in how trains operate.","403",NA
"We will legislate so that a public sector operator is allowed to take on lines and challenge the private train operating companies on a level playing field.","403",NA
"Rail fares will be frozen next year to help commuters while we implement reforms.","412",NA
"A strict fare rise cap will be introduced on every route for any future fare rises, and a new legal right for passengers will be created to access the cheapest ticket for their journey.","412",NA
"City and county regions will be given more power over the way buses are operated in their area.","301",NA
"They will be able to decide routes, bear down on fares, drive improvements in services, and bring together trains, buses and trams into a single network with smart ticketing.","301",NA
"Labour will:",NA,NA
"cut the deficit every year and balance the books as soon as possible in the  next Parliament","414",NA
"reverse the 50p tax cut so that the top one per cent pay a little more to help  get the deficit down","414",NA
"not increase the basic or higher rates of Income Tax, National Insurance or  VAT","503",NA
"cut and then freeze business rates and maintain the most competitive corporate tax rates in the G7","402",NA
"abolish non dom status","403",NA
"increase the National Minimum Wage to more than £8 an hour by October  2019","412",NA
"and introduce Make Work Pay contracts to provide tax rebates to firms  becoming Living Wage employers","402",NA
"ban exploitative zero-hours contracts","701",NA
"guarantee an apprenticeship for every school leaver who attains the  grades and require any firm that gets a large government contract to offer  apprenticeships","411",NA
"reduce tuition fees to £6,000 a year","506",NA
"freeze energy bills until 2017 and give the regulator the power to cut bills this winter","412",NA
"introduce a British Investment Bank and support a network of regional banks.","414",NA
"We will provide world-class health and education services",NA,NA
"Our NHS, care services, schools, colleges and other public services make up the essential fabric of our society.","601",NA
"People need them to be able to live secure and fulfilling lives.","601",NA
"Britain needs them if we are to succeed as a country.","601",NA
"But under the Conservatives they are under threat.","601",NA
"The next Labour Government will protect, improve and invest in our public services,","504",NA
"while giving individuals and communities more control over their design and delivery.","301",NA
"The NHS is one of our great national institutions,","601",NA
"and it is one of Labour’s proudest achievements.","601",NA
"It embodies our belief that by the strength of our common endeavour, we achieve more than we achieve alone.","601",NA
"But the future of the NHS is under threat.","504",NA
"The Conservatives have put the wrong values at its heart, and patients are finding it harder to get the care they need.","504",NA
"Care is at the heart of Labour’s values.","504",NA
"No-one should fear old age or be left to struggle alone caring for a loved one.","504",NA
"But too many older people suffer insecurity, loneliness and exclusion.","504",NA
"And the growing social care crisis is one of the biggest challenges we face.","504",NA
"Since 2010, billions of pounds have been cut from budgets that pay for adult social care.","504",NA
"The result has been 300,000 fewer older people getting vital care services, at the same time as the number of older people in need of care is increasing.","504",NA
"A good education is vital to achieving personal fulfillment and economic prosperity.","506",NA
"A good society depends upon an education system that can open minds and teach the skills and knowledge we each need to get on in life.","506",NA
"But our education system is failing to meet the needs of young people who do not follow the traditional academic path from school to university.","506",NA
"Our public services are a measure of the strength and decency of our society.","601",NA
"But we need a change in how we design them by pushing power down and organising them around individuals and families not centralised bureaucracies.","301",NA
"Good public services also need committed staff who are treated fairly and whose ethos of service is respected.","701",NA
