"text","cmp_code","eu_code"
"Action on energy bills",NA,NA
"We will support lower energy bills for consumers by pushing for the Energy Company Obligation to be funded through general taxation and not as a levy on energy bills.","403",NA
"We will also support new powers to make sure that energy companies pass on the benefits of lower prices to consumers.","403",NA
"We will also press for a change to the transmission charging system that is penalising Scottish generators","402",NA
"and threatening the future of Longannet power station.","402",NA
"Greater care for our environment",NA,NA
"We will call on, and vote for, the UK Government to adopt Scotland’s ambitious carbon reduction targets.","501",NA
"We will also continue to support a moratorium on fracking.","416",NA
"Ensuring equality",NA,NA
"We believe that women should be properly represented in public life.","503",NA
"We will push for 50:50 representation on public and private boards, //`","503",NA
"and ensure that women are fairly treated at work with action to secure equal pay","503",NA
"and greater support for working parents with increased paternity leave.","503",NA
"Democratic reform",NA,NA
"Westminster badly needs to be reformed.","202",NA
"An unelected second chamber is not acceptable in a modern democracy.","202",NA
"Those with no democratic mandate should not be writing the laws of the land","202",NA
"and SNP MPs will vote for the abolition of the House of Lords.","202",NA
"We will also vote for the replacement of the first past the post voting system with proportional representation.","202",NA
"Delivering Home Rule for Scotland",NA,NA
"The SNP will always support independence but that is not what this election is about.","602",NA
"It is about making Scotland stronger.","602",NA
"We will use the influence of SNP votes at Westminster to ensure that promises made during the referendum are delivered.","602",NA
"We will demand, firstly, that the proposals of the Smith Commission are delivered quickly and in full.","602",NA
"We believe that these proposals do not go far enough to honour the promises made during the referendum.","602",NA
"We will seek agreement that the Scottish Parliament should move to full financial responsibility.","301",NA
"As implementation of the Calman Commission proposals has demonstrated, the transition to full fiscal responsibility and agreement of the detailed fiscal framework that would underpin it would take a number of years.","301",NA
"SNP MPs will work to secure the best deal for Scotland.","301",NA
"In the meantime, we will prioritise devolution of powers over employment policy, including the minimum wage,","412",NA
"welfare,","504",NA
"business taxes,","402",NA
"national insurance","402",NA
"and equality policy","503",NA
"the powers we need to create jobs,","701",NA
"grow revenues","410",NA
"and lift people out of poverty.","503",NA
"An end to Tory government",NA,NA
"If there is an antiTory majority in the House of Commons, we will vote in a motion of confidence against a Tory government getting off the ground.","305",NA
"The SNP is the third largest party in the UK following a surge in new members since the referendum.","305",NA
"80,000 have joined since September 2014, with total membership now over 105,000.","305",NA
"The SNP’s 59 candidates includes prominent Yes campaigners and others who have only just joined the party.","305",NA
"Here are some of their stories:","305",NA
"MANIFESTO FOR A STRONGER SCOTLAND.",NA,NA
"PRIORITIES FOR A FAIRER AND MORE SUCCESSFUL SCOTLAND","503",NA
"Whether in Scotland or at Westminster, our focus will be on growing Scotland’s economy","410",NA
"and making life better for people across our country.","503",NA
"This is what underpins our policies on public finances, on education, health, housing and social justice","503",NA
"and our support for the Scottish Parliament having more of the powers it needs.","301",NA
"We want more people in rewarding, well paid work.","701",NA
"We want stronger local economies,","301",NA
"with job opportunities for our young people close to home","701",NA
"So we can retain the important links of family and community that add to the strength and wellbeing of our society.","606",NA
"But this is not economic growth for its own sake.","416",NA
"It must be sustainable and with the benefits shared across society.","416",NA
"It will be wealth creation so we can, once and for all, address the unacceptable levels of inequality in Scottish society.","416",NA
"As we set out in this manifesto, we will be able to build Scotland’s success and deliver on our ambitions by harnessing the energy of our people, by building our skills and using them to the full, and by making the most of our nation’s great natural wealth and many competitive and comparative advantages.","601",NA
"The more SNP MPs that are elected to Westminster, the louder Scotland's voice will be in the decisions that are taken there","602",NA
"and that means we can secure the best deal for Scotland and a more progressive approach for the benefit of people across the UK.","301",NA
"SNP MPs, backed by hundreds of thousands of new supporters many voting SNP at Westminster for the very first time can make a real difference to the direction our country takes in the years ahead.","301",NA
"With greater influence for Scotland at Westminster","301",NA
"and new powers for our parliament in Edinburgh,","301",NA
"there is so much more we can achieve for the people of Scotland.","602",NA
"SNP MPs will: Make sure Westminster works better for the people of Scotland","602",NA
"The biggest threat to Scotland’s public services and our social fabric is the ongoing Tory and Labour obsession with austerity cuts to vital public spending.","504",NA
"That is why we propose responsible increases in public spending.","504",NA
"We will support increases in infrastructure investment","411",NA
"as part of our plans to generate new jobs","701",NA
"and support higher levels of growth,","410",NA
"and we will work to open access to finances for businesses looking to expand.","402",NA
"Our approach is to secure a fair deal for all","503",NA
"with those on the very highest incomes contributing a little bit more to ensure that we can continue to deliver universal, free public services","503",NA
"and protect the most vulnerable from the impacts of poverty.","503",NA
"Support the Scottish Government",NA,NA
"We back the planned expansion of childcare with 30hours a week of free nursery education for all 3 and 4 year olds and eligible 2 year olds,","504",NA
"providing the best possible start in life for younger Scots and making life easier for their parents.","504",NA
"We support a big increase in NHS spending in Scotland, and across the UK, to enable the Scottish government to continue improving our health service.","504",NA
"Our plans will mean £2 billion more for our NHS by 202021.","504",NA
"We will also use our votes at Westminster to protect the health service in all parts of the UK from privatisation.","413",NA
"We agree that we need to maximise opportunities for our young people and support an increase to 30,000 Modern Apprenticeships","411",NA
"and the expansion of the Education Maintenance Allowance to an extra 22,000 school pupils and students.","506",NA
"An approach to the public finances that works",NA,NA
"We will: Propose different choices on spending so we can protect fundamental public services and ensure irreparable damage isn’t done to the fabric of society.","409",NA
"This will allow modest increases in public spending in each year of the next parliament","409",NA
"– it will also see deficit fall every year as a share of income.","414",NA
"Argue for a fairer approach on taxation, with those with the very most contributing a little bit more","503",NA
"Focus on investment to support economic growth and the creation of a more productive, highskill, highwage economy","410",NA
"Seek to enshrine in law key principles of future financial management, including elimination of the deficit and balanced ‘current account’ spending","414",NA
"by stimulating growth in the economy,","410",NA
"as part of a medium term strategy to ensure prudent levels of debt are achieved","414",NA
"Support the creation of a sovereign wealth fund so that we create a financial buffer for the future, protecting public finances in times of crisis","414",NA
"BETTER OFF WITH THE SNP",NA,NA
"We are working hard to make life better for people across Scottish society and the plans we set out in this manifesto will see some new and important gains.","503",NA
"For our NHS – we’ll support a funding package for the NHS, that would see spending in Scotland rise by a total of £2 billion by 202021,","504",NA
"helping us to deliver the worldclass care that people in Scotland rightly expect.","504",NA
"For fair pay – we’ll back an increase in the minimum wage to £8.70 by 2020,","412",NA
"making a quarter of a million people in Scotland better off by up to £4,000 a year.","503",NA
"For hardpressed households – we will support lower energy bills for consumers by pushing for the Energy Company Obligation (ECO) to be funded through general taxation","503",NA
"and tough new powers to make sure energy companies pass on lower energy prices to consumers, saving households around £100 on energy bills based on recent wholesale prices.","403",NA
"For more jobs and growing businesses – we will seek seedfund capitalisation of the Scottish Business Development Bank, enabling new investment in Scottish business growth and innovation,","402",NA
"helping create thousands of new jobs","701",NA
"For people approaching retirement – we’ll seek a review of the planned increase in the retirement age from 66 to 67, so that people in Scotland, who have paid in to a state pension all their lives, don’t lose out.","504",NA
"For people moving into work – we’ll vote for an increase in the work allowance by 20 per cent, which means people moving in to work from benefits will keep more of their income.","701",NA
"For unpaid carers – we propose an increase in carer’s allowance to bring it in line with jobseeker’s allowance, which will see over 100,000 unpaid carers in Scotland better off by almost £600 a year.","504",NA
"For pensioners – we want a singletier pension set at £160 per week, with the triplelock protection continuing.","504",NA
"This will guarantee that the value of the state pension is fully protected.","504",NA
"For no new nuclear weapons – we continue to oppose nuclear weapons and will seek to block a new generation of nuclear weapons,","105",NA
"saving as much as £4 billion a year in the mid2020s.","105",NA
"For a greener Scotland – we will continue to support a moratorium on fracking.","501",NA
"For our veterans – we believe that those who have been injured in the service of our country should get the full value of any war disablement pension and we will work to ensure that it is not treated as income in the assessment of entitlement to other benefits.","104",NA
"For our cities – we believe that City Deals should be made available to all Scotland’s cities, in addition to Glasgow, bringing substantial new investment to places that are key drivers of growth in Scotland.","410",NA
"For our farming community – we will look to secure a fair share of the UK’s CAP convergence uplift, which comes to the UK as a result of Scotland’s low hectare rates.","703",NA
"For workers in the oil & gas sector – we’ll keep the pressure on the UK Treasury to do all it can to protect jobs","701",NA
"and investment in the oil and gas industry in light of lower global oil prices","402",NA
"and will work to increase internationalisation opportunities for Scotland’s oil and gas industry","402",NA
"For a fairer Scotland – we’ll prioritise the immediate scrapping of the Bedroom Tax and a halt to the roll out of Universal Credit and PIP.","503",NA
"We’ll seek to reverse the replacement of Disability Living Allowance by PIP and oppose the £3 billion cut in disability funding.","504",NA
"In addition, we will seek an urgent reform of the conditionality and sanctions regime, to establish a fairer approach.","503",NA
"For Scotland’s creative sector – we’ll seek increased investment through BBC Scotland so that a fairer share of the licence fee is spent in Scotland, giving a £100 million boost to our creative sector.","502",NA
"For local job creators – we will continue the Small Business Bonus","402",NA
"and back reduced Employers’ NI contributions to support job creation.","402",NA
"For greater equality we will demand early action on equal pay audits for big companies to increase the pressure to deliver equal pay for women across the UK.","503",NA
"We'll also support the abolition of VAT on sanitary products.","503",NA
"For young Scots – we’ll deliver 30,000 Modern Apprenticeships each year","411",NA
"and continue to keep university education free.","506",NA
"We will also back an increase in the minimum wage rate for 18 to 21 year olds to £6.86 by 2020 and believe the same rate should be paid to apprentices.","412",NA
"We will also support an increase in the rate for 16 to 18 year olds to £5.07.","412",NA
"For our planet we will use our influence at Westminster to ensure the UK matches, and supports, Scotland’s ambitious commitments to carbon reduction.","501",NA
"For future generations – we should have greater financial security in the years ahead and so will call for a share of future revenues from our natural energy resources to be saved in an energy fund.","501",NA
"For lowincome households – we’ll back an increase of at least the cost of living in welfare benefits, such as child benefit, universal credit and disability benefits, and also in tax credits.","503",NA
"For an end to Tory rule – if there are more antiTory MPs than Tory MPs in the House of Commons the only way the Conservatives get back in to government is if the Labour party let them.","305",NA
"The SNP will work with others to lock the Tories out of government.","305",NA
"For safer communities – we’ll continue to deliver 1,000 extra police officers, a policy that has helped deliver record low crime levels in our communities.","605",NA
"We’ll also press for the revenue from court fines to be retained in Scotland","301",NA
"and for Police Scotland and our Fire and Rescue Service to receive the same VAT exemption as other forces, with the money reinvested in safer communities.","605",NA
"For a new northern focus – we’ll back budget plans to invest more in the infrastructure of Scotland and the north of England,","411",NA
"including the commissioning of high speed rail linking Glasgow, Edinburgh and the north of England.","411",NA
"For young families – we will work towards an expansion in free nursery education, from 16 hours a week to 30 hours, saving parents just under £2,000 per child per year by the end of the next Scottish Parliament","504",NA
"and giving thousands of young Scots a better start in life.","503",NA
"For more homes – we will back plans for an annual UK target of 100,000 affordable homes and use additional capital investment to deliver a further expansion of housebuilding in Scotland, including affordable homes for purchase or rent.","503",NA
"For small businesses – we will press the UK government to introduce effective legal protections to ensure small businesses are paid on time.","403",NA
"MAKING SCOTLAND’S VOICE HEARD",NA,NA
"This election is an exciting opportunity for Scotland to deliver real change, here and across the UK.","602",NA
"At this election with every SNP seat, comes more power for Scotland.","301",NA
"More power to pursue a real alternative to unfair cuts, an end to the Bedroom Tax,","503",NA
"a higher minimum wage","412",NA
"and protection for our NHS and valued public services.","504",NA
"We will invest in our economy to create more and better paid jobs.","409",NA
"And we will oppose a new generation of nuclear weapons.","105",NA
"And we will stand up for Scotland's best interests.","301",NA
"We always do.","301",NA
"That’s why SNP MPs will vote against any measure at Westminster that affects Scotland's interests or has the effect of reducing Scotland’s funding.","301",NA
"We believe in independence but that is not what this election is about.","602",NA
"A vote for the SNP is a vote to rebalance the economic and political priorities of the UK.","301",NA
"It is a vote for new, better and more progressive politics for everyone.","301",NA
"It is a vote to make Scotland's voice heard.","602",NA
"Working for Scotland",NA,NA
"Throughout this Parliament SNP MPs have worked hard to take forward the priorities of people in Scotland.","602",NA
"We’ve voted: against Tory plans, backed by Labour in January of this year, for an extra £30 billion of spending cuts.","409",NA
"A vote for the SNP in this election is the strongest possible vote against Westminster’s austerity agenda","409",NA
"to block the replacement of Trident, which would save as much as £100 billion over its lifetime,","105",NA
"money that we believe should be used for our health service","504",NA
"and to educate Scotland’s children","506",NA
"against the abolition of the top rate of tax","503",NA
"against the privatisation of the Royal Mail","413",NA
"and to protect people from drilling under their homes without their permission, by opposing the Infrastructure Bill, and backing a moratorium on fracking.","416",NA
"A STRONGER VOICE AT WESTMINSTER",NA,NA
"An alternative to austerity cuts",NA,NA
"With enough SNP MPs in the House of Commons, we can end the current austerity agenda and release new investment in jobs and growth, in strengthening our society and in protecting vital public services","409",NA
"SNP MPs will oppose austerity and never do a deal with the Tories.","409",NA
"If there is an antiTory majority of MPs, we will vote to lock out the Tories from government.","305",NA
"And we will make sure any Labour government can’t forget Scotland.","602",NA
"Quite simply, Scotland can get better government and real influence by voting for the SNP in May.","301",NA
"An approach to the public finances that works",NA,NA
"The starting point for the next parliament and government must be an approach to the public finances that works.","414",NA
"There can be no doubt, based on the Office for Budget Responsibility’s figures and the targets set by the current government itself, that George Osborne’s approach has failed on multiple counts, with borrowing rising substantially.","414",NA
"Indeed, net borrowing in this financial year has exceeded the June 2010 forecast by around £50 billion.","414",NA
"This is due, in large part, to a crucial weakness in the economic recovery, in particular lower than anticipated tax revenues in an economy that has become low wage and low reward for too many.","414",NA
"At the same time, taxes have been cut for those at the very top of the income scale.","414",NA
"It is clear that a different way of doing things is needed one that places greater emphasis on economic growth","410",NA
"and social solidarity,","503",NA
"with a realistic target to reduce government debt to a prudent level","414",NA
"and to maintain a balanced budget on average over the medium term.","414",NA
"We need a proper fiscal framework based on proven principles that have been successfully implemented elsewhere.","414",NA
"This includes a commitment to reduce overall government debt and move to a position of operating budget surpluses over the medium term.","414",NA
"In addition, we believe fiscally responsible governments should establish a financial buffer against unforeseen future events.","414",NA
"We reject the current trajectory of spending, proposed by the UK government and the limited alternative proposed by the Labour Party.","409",NA
"Our proposal would see public sector borrowing and public sector net debt falling in every year as a share of national income.","414",NA
"In total, over £140 billion of additional public expenditure and investment would be available during the next parliament, compared to current UK government plans.","409",NA
"We will also look to release additional resources by backing a series of revenue raising measures the reintroduction of the 50p top tax rate, a tax on bankers' bonuses, a bank levy,   a mansion tax, a crackdown on tax avoidance, the abolition of 'non dom' status, reversal of the married couples' tax allowance, and a review of the pension tax relief available to the wealthiest.","409",NA
"A greater focus on job creation and growth",NA,NA
"We need increased investment in economic growth","410",NA
"and action to get more people into rewarding, sustainable, wellpaid employment.","701",NA
"As set out above, we propose modest spending increases to invest in the economy, enabling us to deliver a stronger fiscal performance over the mediumterm.","409",NA
"A stronger economy is the essential underpinning for deficit reduction in the UK, with higher levels of growth delivering increased revenues and reducing spending pressures.","409",NA
"More broadly, improvements to productivity would translate into big medium and longterm improvements in the UK’s fiscal position.","409",NA
"We believe that this should be a central focus for government policy over the next 5 years.","404",NA
"The key is to both protect and promote key sectors of the Scottish economy.","404",NA
"The UK government has agreed to implement the key proposals put forward by the Scottish Government and the oil and gas industry.","404",NA
"This is a welcome step, however, we will continue to closely monitor economic activity in the North Sea and look for a prompt and effective response from the UK government so we can maximise the economic opportunity.","404",NA
"Action by the UK government was a necessary first step and will sit alongside the Scottish Government’s commitment to a new Oil and Gas Strategy, which will have a strong focus on Scotland’s oil and gas supply chain,","404",NA
"including ongoing skills development and opportunities for greater internationalisation of the sector.","404",NA
"We will also continue to push for the swift deployment of the new Oil and Gas Authority in Aberdeen.","301",NA
"There are a number of additional steps we believe should be taken by the UK government, while they continue to hold the reserved responsibility, to boost Scotland’s economic performance.","404",NA
"This includes additional capital investment to support sustainable and broadbased economic recovery","404",NA
"and make the country as a whole more internationally competitive.","404",NA
"The more economic powers we have the more we can achieve",NA,NA
"Despite having limited powers, we have taken action to boost our economy and support employment.","402",NA
"For example, at the height of the financial crisis, we were able to accelerate capital investment in ‘shovel ready’ projects","402",NA
"and could also take forward a range of innovative financing mechanisms and get better value for money through the Scottish Futures Trust,","402",NA
"meaning more money was available for frontline, job creation projects.","402",NA
"In addition, our specific focus on youth employment, with guarantees on access to education and training and a massive expansion of Modern Apprenticeship places,","411",NA
"and our support for small businesses with an extensive rates relief package (helping many survive the worst of the crisis)","402",NA
"have made a difference for thousands of people across Scotland.","503",NA
"We’ve also made sure people have more money in their pockets, with the Council Tax frozen, real terms cuts in water bills and policies like free prescriptions providing a welcome boost for family incomes.","503",NA
"Thanks to this approach, more money is available to spend in local economies.","409",NA
"As a result, we have reduced unemployment, increased employment in Scotland and have a stronger record on youth employment than the UK.","701",NA
"Investing in infrastructure",NA,NA
"We firmly believe that additional investment in Scotland’s infrastructure, and that of the rest of the UK, is an important part of building the wider strength of our economy and society.","411",NA
"Our proposals for additional expenditure in the next Parliament will include substantial new infrastructure investment.","411",NA
"Properly deployed, capital expenditure has the ability to reduce inequalities by providing good, well paid employment, with opportunities for the longterm unemployed, for apprenticeships and for wider skills and professional development.","503",NA
"It also serves to expand the productive capacity of Scotland, making our economy more competitive, with improved connectivity and infrastructure that is fit for the 21st century.","411",NA
"The additional investment we seek should include investment in our energy infrastructure so we can continue to maximise renewables generation, in particular offshore.","411",NA
"Current Westminster plans put at risk the creation of a strong domestic renewables industry, including a sustainable supply chain, and threaten Scotland’s security of supply.","416",NA
"We will, for example, press for further progress and a clear timescale for the delivery of the islands interconnector and reform of the transmission charging regime which could lead to the premature closure of Longannet power station.","411",NA
"We will also support steps to increase the capital available to the Green Investment Bank","416",NA
"and will ask the next UK government to report on options including new borrowing powers for the bank.","416",NA
"We will also seek adequate transport infrastructure investment, with a particular aim of improving transport and communication links across the north of these isles.","411",NA
"That includes connecting Scotland to HS2 as a priority, with construction beginning in Scotland as well as England,","411",NA
"and a high speed connection between Glasgow, Edinburgh and the north of England as part of any highspeed rail network.","411",NA
"In addition, we will seek additional investment to support a more rapid roll out of superfast broadband and 4G across Scotland","411",NA
"and to support wider and affordable access to the internet in our most disadvantaged communities,","411",NA
"and for a Universal Service Obligation to be applied to telecoms and broadband providers ensuring everyone is able to access the communications they need.","411",NA
"We will back investment a housebuilding target across the UK of 100,000 affordable homes per year.","503",NA
"We are determined to use capital investment to create jobs,","701",NA
"and support higher levels of economic growth.","410",NA
"This additional investment would support at least 6,500 jobs in the construction sector in Scotland.","701",NA
"Supporting Scotland’s job creating businesses",NA,NA
"We want to make it much easier for growing businesses across Scotland to access finance and will look for an expansion of lending options, including peertopeer lending and making it easier for new entrants to the market, in particular to help with short term financing.","402",NA
"We believe the UK government should be doing more to rebalance economic activity on these isles","301",NA
"and so we will press for seedfund capitalisation of the new Scottish Business Development Bank, enabling new finance and investment for Scottish business to maximise job creation and growth.","402",NA
"We support calls for more readily available export finance and believe the steps outlined in the Scottish Government’s updated Economic Strategy, with its focus on internationalisation, will boost export opportunities for Scottish businesses and help increase the number of Scottish exporters.","402",NA
"We also believe that more should be done to help small businesses with cash flow and will press the UK government to introduce effective legal protections to ensure small businesses are paid on time.","402",NA
"We agree that small businesses should have rights within key utility markets more akin to those of household consumers.","403",NA
"For our tourism sector, we will press for the early devolution of Air Passenger Duty (APD) so we can use this new power to encourage more direct flights to Scotland,","402",NA
"with a reduction of 50 per cent and longer term plans to abolish APD completely.","402",NA
"We will also support examining a reduction in VAT for the hospitality sector,","402",NA
"levelling the playing field with other EU nations","403",NA
"and helping create as many as 10,000 new jobs.","701",NA
"For our creative industries, we will press for the BBC in Scotland to receive a fairer share of licence fee revenue generated in Scotland, which would bring a £100 million boost to Scotland’s creative sector.","502",NA
"We support the creation of a Creative Content Fund for the games industry to encourage the formation of new studios","502",NA
"and also back the retention of the Video Games tax relief.","502",NA
"We back industry calls for an increase in the SEIS investment limit and changes to the Shortage Occupation List to recognise specific skills needs in the sector.","502",NA
"Scotland needs an immigration policy suited to our specific circumstances and needs.","408",NA
"In particular, we wish to see the reintroduction of the poststudy work visa so students who have been educated in Scotland can spend 2 years working here after their studies and can contribute to growing our economy.","410",NA
"We will examine proposals to maintain the Annual Investment Allowance at a stable rate and consider whether it can be maintained at £500,000 and whether it can be extended until the end of the next Parliament in 2020.","402",NA
"This allowance supports investment in plant, machinery and premises and we believe business deserves certainty to enable them to make longerterm investment decisions.","402",NA
"We will also support a phased increase in the Employment Allowance from £2,000 per business per year to £6,000 per business per year by 201920.","402",NA
"This will provide a boost to employment growth by reducing the cost of creating and maintaining jobs.","402",NA
"This proposal will particularly benefit smaller businesses with over 95% of the support going to smaller firms.","402",NA
"Getting more people into wellpaid and rewarding work",NA,NA
"The SNP will use its influence at Westminster to deliver key economic advantages for Scotland.","301",NA
"Our proposals include: An increase in the minimum wage to £8.70by 2020.","412",NA
"Easier access to finance for growing Scottish companies through the Scottish Business Development Bank","402",NA
"A boost for Scotland’s tourism and hospitality sectors with plans for a reduction in Air Passenger Duty","402",NA
"More spending in local economies with an increased minimum wage and lower National Insurance costs for companies to help create jobs","402",NA
"A £100 million investment in jobs in the creative sector with BBC Scotland receiving a fairer share of the licence fee.","502",NA
"Increased investment in infrastructure as part of our alternative to the failed UK austerity agenda","411",NA
"We believe that public sector organisations should be able to bid to operate rail services,","413",NA
"as allowed in EU law but currently prevented by UK legislation.","108",NA
