"text","cmp_code","eu_code"
"provide proper funding and free social care for the elderly,","504",NA
"and combat the loneliness of the elderly.","504",NA
"Let teachers teach in properly funded democratically controlled schools,","506",NA
"end SATS (Standard Assessment Tests), league tables and academies,","506",NA
"and introduce free early education and childcare.","506",NA
"End tuition fees and cancel student debt.","506",NA
"Provide 500,000 social homes for rent over the five-year Parliament,","504",NA
"control excessive rents and achieve house price stability.","412",NA
"Increase public spending to almost half of national income.","409",NA
"Make tax fair and crack down vigorously on tax avoidance and evasion.","503",NA
"Make the minimum wage a living wage for all, with a target of £10 per hour by 2020.","412",NA
"Make the highest wage in any organisation no more than ten times the lowest wage.","412",NA
"Create jobs and help small business by reducing employers’ National Insurance.","402",NA
"Bring rail back into public ownership.","413",NA
"Ensure respect for everyone whatever their ethnicity, gender, age, religious belief or non-belief, sexual orientation, class, size, disability or other status.","503",NA
"Create over 1 million jobs through our programme of green investment and restoring the public sector.","701",NA
"To create a truly democratic central and local government","202",NA
"and a common citizenship","601",NA
"and to promote peace based on democratic principles we will:","106",NA
"Reform the benefits system.","504",NA
"End workfare and sanctions.","504",NA
"Double Child Benefit","504",NA
"and pay a pension that people can live on.","504",NA
"In the longer term, unite tax and benefits in a Basic Income system covering everyone.","504",NA
"Fund local government adequately and set democratically elected local authorities free to decide how to run education, public transport and other local services and to raise local taxes.","301",NA
"Bring in a fair voting system involving proportional representation.","202",NA
"Respect immigrants for the contribution they make","503",NA
"and control immigration fairly.","403",NA
"Decommission the Trident nuclear deterrent system","105",NA
"and promote peacemaking.","106",NA
"CHAPTER 1",NA,NA
"Imagine a world of efficient and welcoming public services,","504",NA
"coordinated action on climate change,","107",NA
"equality,","503",NA
"workers’ rights,","701",NA
"an economy that works for people and planet at a human scale,","416",NA
"restorative justice,","000",NA
"and real care for the future,","501",NA
"including young people now.","706",NA
"Imagine a world in which we protect the planet, its land and its oceans, and the plants, animals and people that live on it.","501",NA
"Imagine a world of security for all,","503",NA
"of social security as opportunity not dependency,","504",NA
"of lives lived more locally, with services close to where people need them","503",NA
"and connected by affordable, energy-efficient public transport.","501",NA
"Imagine a government that believes in society,","606",NA
"in our common humanity,","606",NA
"in a culture of hope,","606",NA
"and in our capacity to govern ourselves.","606",NA
"Imagine a government that believes in the common good,","606",NA
"and that the best way of achieving it is by working for each other, rather than against each other.","606",NA
"Imagine honest government.","304",NA
"That’s the world the Green Party wants to make real.","606",NA
"It’s also the world that most of us want.","606",NA
"When asked to vote for policies rather than parties or personalities, Green policies consistently come out on top.","501",NA
"And it’s so different from what we have now.","305",NA
"In consumer societies like ours, the common good has been forgotten.","606",NA
"So much government has been outsourced, put out to tender.","606",NA
"The reins have been handed over to the unfettered market and big corporations.","403",NA
"They are given as the reason why we can’t do things (such as bring the railways back into public ownership),","413",NA
"why we must do things (lower taxes for the rich)","503",NA
"and how we must do things (privatise public utilities).","413",NA
"When government has been active it’s been to make the rich richer and the poor poorer,","503",NA
"while blocking action to prevent ecological catastrophe.","501",NA
"This has had disastrous consequences for the common good and for the protection of the natural world.","501",NA
"Back in the 1970s a determined assault on public life began, and the market became the model and measure of life.","416",NA
"Since then, successive governments of all colours have found ways to justify and deepen the role of the market in our lives.","416",NA
"Local government? Check out your nearest website or leaflet: you’re likely to be referred to as a customer, not a citizen.","301",NA
"Privatisation? Look at one of the most recent – Royal Mail.","413",NA
"This was owned by you and me, then it was sold for a song,","606",NA
"with windfall profits for companies doing the only job the market really understands – maximising shareholder profit.","403",NA
"The public lost £1 billion, while George Osborne’s best man’s hedge fund pocketed £36 million.","304",NA
"Outsourcing? This is what governments do when they’ve given up governing.","304",NA
"The result is a series of scandals from companies with increasingly infamous names – G4S, SERCO, ATOS – over which we have no control.","403",NA
"Zero-hours contracts? These are designed for companies looking to maximise profits through labour flexibility, but hopeless if you have regular bills to pay.","701",NA
"The market has been in charge for so long that it dominates our imagination and colours our view of ourselves.","403",NA
"The market is short sighted and short term.","403",NA
"It’s time for change – time to put the market to work for the common good and for people to be put back in charge.","403",NA
"The Green Party knows that:","305",NA
"It’s hard to be a citizen when life tells you that you are a consumer;","606",NA
"It’s hard to think of others when we are pitted against one another and sold the lie that individuals are to blame for their misfortunes;","606",NA
"and It’s hard to think of the common good when it’s never mentioned.","606",NA
"Private interests have ruled the roost for far too long.","403",NA
"The result is a society scarred by inequalities of power and wealth,","503",NA
"and a planet plundered of resources and damaged by pollution.","501",NA
"All in it together? We don’t think so.","606",NA
"Those with power and wealth have done very well out of austerity:","503",NA
"the UK’s wealthiest 1% grab more than anywhere else in Europe.","503",NA
"Politics has fragmented, public institutions have weakened, people’s lives are dominated by insecurity, and prejudice is rife.","202",NA
"We live in a price-tag society – and if you can’t pay the price, too bad.","503",NA
"Things that used to be done by public agencies have been outsourced.","413",NA
"Once it was a duty for all of us to look after the vulnerable when times were hard.","606",NA
"We paid taxes into a common fund to look after the poor, the weak, the old and the sick, and to educate the young.","606",NA
"This is what we did as citizens, bound together by what we share rather than separated by what divides us.","606",NA
"Now care has been outsourced to charity, to food banks.","503",NA
"Some think this is a sign of the Big Society, but we think it’s the sign of a failed society.","503",NA
"Individual charity is no substitute for collective justice.","503",NA
"For 40 years the rich and powerful have forced us to live in their fantasy world – a world that suits the minority not the majority.","503",NA
"This is a world imagined from the point of view of the healthy, the wealthy and the privileged.","503",NA
"Where there is a satisfying job just round the corner if only we could be bothered to look for it,","503",NA
"where resources are limitless,","503",NA
"and where the only obstacle to total fulfilment is the psychology of individual failure.","503",NA
"Meanwhile, in the real world where most of us live, we are young and old, sometimes poor and sick, jobs are scarce,","503",NA
"the Earth groans under the weight of our demands,","501",NA
"and the obstacles in the way of our flourishing can be stubborn and unyielding.","503",NA
"How should we organise life in this real world?","503",NA
"Do we want our security to depend on the underpaid zero-hours worker","701",NA
"of an outsourced company, maximising shareholder profit?","403",NA
"No, we want well-trained, committed workers, properly paid and secure in their own lives","701",NA
"– because our well-being is linked to everyone else’s.","606",NA
"Do we want a world in which privatisation is the solution for everything?","413",NA
"Or have we learnt from energy, water and rail that down that road lies private gain rather than the common good?","413",NA
"It’s public ownership and democratic control that lead to fairer services and better outcomes.","413",NA
"The market makes us impatient with the suffering of others, tolerant of inequality, prone to prejudice, suspicious of difference.","403",NA
"We know we can be cooperative, appreciative, understanding and fair.","606",NA
"We just need a world that encourages us to be these things.","107",NA
"Together we can create that world.","107",NA
"The challenges that lie ahead of us are unique in their combination: declining resources,","701",NA
"global warming,","701",NA
"deepening inequality,","701",NA
"footloose capital.","416",NA
"But these problems have been created by us, so they can be solved by us.","107",NA
"We need to remake society.","606",NA
"And in this remaking we need finally to realise that consumer capitalism is the problem, not the solution.","416",NA
"The solution lies in a democratically managed economy","202",NA
"that operates within the Earth’s resource limits.","416",NA
"We don’t want a privatised outsourced state, we want a green and democratic one.","202",NA
"We want a public National Health Service, not privatised healthcare.","413",NA
"The uncoordinated actions of millions of individuals, with unequal access to wealth and power and urged to maximise their own interests without regard for anyone else’s, will only deepen the crisis.","606",NA
"This is what’s on offer from the Conservatives and the Liberal Democrats, from Labour and from UKIP.","305",NA
"We need a party prepared to challenge the damage this has done, a party that expects something better.","305",NA
"We need a party prepared for the real world.","305",NA
"We need a party for the common good.","606",NA
"We need the Green Party.","501",NA
"Imagine having a secure, fulfilling and decently paid job, knowing that you are working to live and not living to work.","701",NA
"Imagine coming home to an affordable flat or house, and being valued for your contribution and character, not for how much you earn.","503",NA
"Imagine knowing that you and your friends are part of an economy that works with the planet rather than against it.","416",NA
"Imagine food banks going out of business.","503",NA
"Imagine the end of poverty and deprivation.","503",NA
"The key to all this is to put the economy at the service of people and planet rather than the other way round.","501",NA
"That’s what the Green Party will do.","501",NA
"What is the economy for?",NA,NA
"The main issue for many at this election is the economy.","408",NA
"Many people have very practical worries:","503",NA
"Is my job secure?","701",NA
"Will our family have enough this month to pay the bills and put food on the table?","503",NA
"Can we keep paying the mortgage or the rent?","503",NA
"Will we have to continue to work unreasonably long or unpredictable hours?","701",NA
"Is my pay fair compared with others?","701",NA
"Will my benefits be cut?","504",NA
"Will I ever get a pension?","504",NA
"Will I ever get a job with a future?","701",NA
"Will I ever pay off my student loan?","504",NA
"Will I ever find a decent place to live?","503",NA
"Will the economy provide a decent livelihood long into the future for our children and grandchildren?","503",NA
"Our solutions to these worries are very different from the other parties.","416",NA
"The Coalition parties and Labour agree on one thing about the economy: it’s got to grow because growth is the answer to everything.","416",NA
"If the costs include ruining our climate and countryside by exploiting shale gas, tolerating massive inequality and the insecurity of zero-hours contracts or massive underemployment – then too bad.","416",NA
"We don’t agree with the growth objective.","416",NA
"Our economic policy promotes a fair, just and more equal society","503",NA
"while recognising that we live on a finite planet.","501",NA
"It’s easy to forget the fact that everything we make and everything we buy comes from the Earth.","501",NA
"And we have only one of them.","501",NA
"If everyone on Earth consumed at the rate we do in the UK, we’d need nearly three planets to sustain us.","416",NA
"If it’s the average North American, then we’d need nearly four planets.","416",NA
"Greens are sometimes accused of being unrealistic about economics.","416",NA
"Nothing could be further from the truth.","416",NA
"It’s our opponents who are the fantasists, believing that continual growth is possible on a finite planet","416",NA
". Greens are the realists, understanding that the planet imposes limits and focusing on essentials such as jobs, housing and the household budget.","416",NA
"The economy depends on society,","606",NA
"which depends on the Earth and its resources.","501",NA
"That’s the order of things – not the other way round.","501",NA
"And what’s growth for, anyway?","416",NA
"The aim of politics is to help us flourish, and by this measure growth has failed in recent decades.","416",NA
"The Office for National Statistics (ONS) tells us that Gross Domestic Product (GDP) per person has grown by more than three times since 1955, allowing for inflation.","416",NA
"Are we three or four times more content?","416",NA
"No, levels of life satisfaction have dropped in this period.","416",NA
"We’re told that growth has returned to the UK.","416",NA
"The result? More than one in four children is growing up in poverty.","416",NA
"The bosses of the UK’s 100 biggest companies earn on average 143 times more than their staff.","416",NA
"The top 1% of the population has the same wealth as the bottom 55%.","503",NA
"Five families in the UK have the same wealth as 12 million UK citizens.","503",NA
"913,138 people received three days’ emergency food from Trussell Trust food banks in 2013–14 compared with 346,992 in 2012–13.","503",NA
"Debt levels are growing.","416",NA
"By 2018, 2 million households are expected to spend more than half their disposable income repaying loans.","416",NA
"Household incomes adjusted for inflation are still on average 2% below what they were in 2009–10.","503",NA
"Joining up the policies.","305",NA
"Government is run too much by Departments, which rarely take any notice of each other.","303",NA
"Greens like to join things up...","305",NA
"So what do social justice and greater equality have to do with health, education, opportunity, the numbers in prison, and even recycling?","503",NA
"This manifesto has many other policies designed to improve all these things.","503",NA
"But just making us more equal will improve all of them.","503",NA
"So it’s not the economy, stupid.","416",NA
"Or at least not one that grows forever.","416",NA
"The Green Party believes that equality is much more important than growth.","416",NA
"And growth doesn’t bring equality; in fact it helps to justify inequality.","416",NA
"The result of the corrosive trickle-down fantasy is plain: the sixth-richest society in the world is disfigured by high levels of deprivation.","416",NA
"And it’s not only those right at the bottom who have problems.","416",NA
"Despite the fact that household incomes are now back to 2007–08 levels, families on ordinary incomes have faced a real squeeze since 2009–10 as prices go up and incomes stagnate.","503",NA
"We will abandon GDP and the pursuit of growth as a measure of economic success.","416",NA
"We would use a measure of Adjusted National Product (ANP), which would take account of capital and environmental depreciation and include the value of many things not currently paid for, such as unpaid work at home.","416",NA
"Green councillors mobilise alternatives to payday lenders...","305",NA
"In a move to break people’s dependence on payday lenders, in Stowmarket, Suffolk, Councillor John Matthissen is leading a cross-agency project to launch a collection and information point for the local credit union.","403",NA
"Short-term economic stimulus",NA,NA
"We make an important distinction between short-term growth, or ‘regeneration’, and long-term dependency on continuing economic growth.","409",NA
"The measures we propose as alternatives to austerity will, by halting and reversing the cuts to public services, restore lost jobs and create new ones.","409",NA
"The increased economic activity will cause the economy to grow rather than shrink in the short term, restoring employment and living standards.","409",NA
"However, we see such short-term growth as transitional, as a side-effect of ending the failed austerity project.","409",NA
"We do not see it as a contradiction to adapting the economy for One-Planet Living in the longer term.","107",NA
"Alternatives to austerity",NA,NA
"There is an alternative to austerity.","408",NA
"The crunch of 2008 was the result of the pressures of our consumer society and an unregulated finance system; people borrowed too much and banks were too willing to lend.","403",NA
"Now people and businesses are paying down their debts, businesses contract haphazardly and workers are laid off.","403",NA
"The Coalition’s reaction was to use this as an excuse to impose austerity – in order to cut the debt, especially the government’s deficit – while doing little to strengthen the economy.","410",NA
"The winners are those who absorb corporate surpluses, the chief executives and the shareholders.","403",NA
"The biggest losers are the unemployed, the low paid and the vulnerable, especially those who depend on public services.","403",NA
"Labour plans to match the Tories’ ‘fiscal envelope’ for Departmental spending – code for more austerity.","408",NA
"We think the economy should work for us all.","410",NA
"We want a One-Planet economy that will address the challenge of climate change and unacceptable levels of inequality.","107",NA
"We have to throw off the shackles of market ideology and consider afresh what really needs to be done.","403",NA
"We need to: Ensure that everyone who wants one has a decent secure job paid at least a living wage.","412",NA
"So we have to encourage and create jobs.","701",NA
"In total, the policies in this manifesto will create over 1 million jobs.","701",NA
"See the section on Work in Chapter 9.","701",NA
"Address the issue of climate change.","501",NA
"We need huge investment in using energy more efficiently and generating energy sustainably.","501",NA
"This will not happen without public investment.","501",NA
"See Chapter 4 on Energy and Climate.","501",NA
"Stabilise and tightly regulate the financial sector, whose greed and recklessness have been a major cause of our recent economic difficulties and of growing inequality.","403",NA
"See the section on Finance in Chapter 9.","403",NA
"Provide equality and security in a mixed economy by committing to the common good, a larger public sector and higher taxation, funding our health, education and local services properly, and creating hundreds of thousands of jobs.","403",NA
"See the section on Taxes in Chapter 9.","403",NA
"Be prepared to borrow on good terms to fund investment rather than making closing the deficit the main objective of our economic policy.","409",NA
"The plans in this manifesto require borrowing of £338 billion (in real 2015 terms) over the Parliament as compared with the Coalition’s plan in the 2015 Budget to borrow £115 billion.","409",NA
"If monetary policy demands quantitative easing, we will spend that money directly on green investment.","501",NA
"However, the programme of public spending and taxation in this manifesto would show a surplus on the current account (that is, excluding investment) of 2.7% by the end of the Parliament.","408",NA
"Reject the dogma that everything is best done by the private sector.","403",NA
"A sensible economy is a mixed economy, where some things – health, education and public transport, for example – are better in community or public ownership.","403",NA
"See Chapters 6, 7 and 12 on Health, Education and Transport.","403",NA
"Support those without jobs and treat them with respect in a system that makes getting some work worthwhile","701",NA
"`and provides pensions that allow older people to live with dignity.","504",NA
"`See Chapter 10 on Social Security.","504",NA
"Mobilise the talents and energy of everyone and serve everyone,","503",NA
"`including the young and the old, men and women, those who are disabled and minority groups, including ethnic minorities and different sexual orientations.","503",NA
"See Chapter 5 on Equalities.","503",NA
"Recognise that not everything that is valuable has a price attached to it.","503",NA
"`",NA,NA
"Create a robust taxation system that promotes equality","503",NA
"and sustainability.","501",NA
"Rein in huge companies that put shareholder returns ahead of the common good.","403",NA
"Foster institutional change in the economy that we want, with changes to company law","403",NA
"and encouragement for small firms and mutuals.","403",NA
"See the Changing Economic Organisations and Small Firms sections in Chapter 9.","403",NA
"Create an efficient economy that encourages innovation and the use of science but does not rely on dangerous technologies.","416",NA
"See the Science section in Chapter 3.","416",NA
"Foster an economy that is open to Europe and the wider world, that accepts people will move from country to country","107",NA
"and that is willing to assist countries poorer than ours.","107",NA
"See Chapter 13 on International Affairs.","107",NA
"Ensure that the Treasury’s priority objective is to deliver an economy with these aims.","107",NA
"How we will do this is set out in detail in the following chapters.","305",NA
"CHAPTER 3",NA,NA
"The third planet from the sun.","501",NA
"Our home.","501",NA
"Home to 9 million other species.","501",NA
"The only planet with liquid water at its surface.","501",NA
"The only planet in the solar system with 21% oxygen.","501",NA
"As far as we know, the only planet in the solar system that sustains life.","501",NA
"Imagine a political party that prioritises the protection of the land, the seas and their inhabitants.","501",NA
"Imagine one that believes that animals have a right to flourish and aren’t just a means to the end of human satisfaction.","501",NA
"Imagine one that believes the common good embraces other species and not just our own.","501",NA
"That’s what a real political party, the Green Party, does.","501",NA
"The Earth is our home, and this is what we are doing to it: We have lost half the wild animals on Earth in the past 40 years.","501",NA
"We lose between 200 and 100,000 species every year.","501",NA
"This is between 1,000 and 10,000 times faster than the natural extinction rate.","501",NA
"We are causing a ‘sixth extinction’.","501",NA
"The other five occurred naturally; this one is down to us.","501",NA
"We have increased CO2 concentrations from a pre-industrial 280 parts per million (ppm) to about 400 ppm.","501",NA
"Global temperatures are due to rise between 1.5 and 4.8 degrees C by 2100.","501",NA
"And that’s just the internationally agreed range without feedback effects.","501",NA
"Many experts are predicting rises as high as 6 degrees C.","501",NA
"For the first time in the history of the Earth one species is changing it forever – the human species.","501",NA
"They call this new era the ‘Anthropocene’.","501",NA
"We now have our very own geological epoch.","501",NA
"This brings with it massive responsibilities, which no other party understands or acknowledges.","501",NA
"The rich and powerful, in particular, have spent too long treating the Earth like an indestructible storehouse, to be thoughtlessly pillaged of its natural resources.","416",NA
"UK biodiversity is threatened by development and agricultural practices such as intensive farming, the draining of wetlands and the deforesting of hills.","501",NA
"Genetic selection is causing endemic health and welfare problems in domestic and farmed animals.","501",NA
"Animal experimentation is still routine; millions of animals suffer pain and death every year in the UK.","501",NA
"Overfishing is devastating marine ecosystems.","501",NA
"Our attitude to the natural world is epitomised by the fact that some circuses still tour with wild animals, including zebras, lions, snakes, tigers and camels.","501",NA
"The Green Party will put policies in place that will stop us treating other species and the wider environment as a means to the satisfaction of humans only.","501",NA
"This is because the common good includes other species too.","501",NA
"We depend on them for our own welfare.","501",NA
"Every second breath we take is made possible by phytoplankton releasing oxygen into the oceans.","501",NA
"As the oceans acidify and heat up through global warming, their capacity to ‘fix’ CO2 and release oxygen is compromised.","501",NA
"This is interdependence at work, and we ride roughshod over it at our peril.","501",NA
"But we should also care for other species because the planet is their home too; we share it with them and we need to take their interests and well-being – as well as ours – into account.","501",NA
"Wildlife and open spaces",NA,NA
"We need to halt the damage to nature in the UK and return protection of our natural landscapes to a central part in our national life.","501",NA
"The time has come for a new legal framework for the protection of landscape and wildlife, and we would promote a new Nature and Well-being Act.","501",NA
"On landscape and habitats we will: Protect, expand, properly fund and improve non-car access to our National Parks.","501",NA
"Make good the Coalition’s unfulfilled promise to protect forests through a Forests Protection Bill.","501",NA
"Reduce dramatically the use of pesticides and prioritise non-chemical farming methods through improved agri-environment schemes, legislation, education and the promotion of good practice in all farming,","501",NA
"as well as increased support for organic farming.","703",NA
"Secure protection of rural residents and communities from exposure to pesticides sprayed on nearby crop fields and prohibit the use of pesticides in the locality of homes, schools and children’s playgrounds.","501",NA
"Improve the management of woodlands through new planting and the local use of sustainable woodland products.","501",NA
"Aim to ensure through planning that everyone lives within five minutes’ walk of a green open space,","501",NA
"and ensure local authorities have the resources to extend and maintain local parks.","501",NA
"Introduce a nature improvement area in every town, city and county.","501",NA
"Help bees by reducing pesticide use (banning neonicotinoids),","501",NA
"‘greening’ farming,","703",NA
"improving planning guidelines to preserve/ create bee habitats","501",NA
"and making bees a priority species in biodiversity strategies.","501",NA
"Promote landscape-scale conservation,","501",NA
"using reform of the Common Agricultural Policy,","110",NA
"improved agri-environment schemes","501",NA
"and the planning system.","501",NA
"In particular, all farm payments should be designed to protect the soil,","501",NA
"reduce flood risk,","501",NA
"conserve wildlife,","501",NA
"improve water quality,","501",NA
"increase recreation","501",NA
"and assist carbon capture.","501",NA
"We would also include protecting ecosystems in our aid for developing countries.","107",NA
"Repeal the National Planning Policy Framework and in particular its presumption in favour of development,","416",NA
"and put planning back in the hands of local people and government,","301",NA
"while requiring local authorities to map local ecological networks and work collaboratively to develop national spatial plans.","501",NA
"Increase the amount of land offered long-term protection through the European Union’s Birds Directive and Habitats Directive,","108",NA
"make sure these directives are properly enforced","108",NA
"and defend them in the EU against attempts to weaken them.","108",NA
"Work with local communities, scientists and conservation groups to expand the UK’s network of Marine Conservation Zones to create areas specifically for the protection of mobile species","501",NA
"as well as reference areas off limits to fishing and other extractive activities.","501",NA
"Play our part in creating a Southern Atlantic Reserve and champion internationally the protection of the Arctic.","107",NA
"Produce a strategy for capturing carbon and reducing greenhouse gases through improved land management, for example by encouraging and preserving peatlands.","501",NA
"Because of the interaction between water supply and the wider environment, require Ofwat (the Water Services Regulation Authority) and the Environment Agency to work together to create a healthy water environment","501",NA
"and long-term low prices for consumers.","412",NA
"In particular, build new reservoirs in the south and east of England.","501",NA
"Prohibit developers from being allowed to destroy unique habitats by way of biodiversity offsetting elsewhere.","416",NA
"Because 94% of the biodiversity for which the UK is responsible is found in our Overseas Territories, ensure that conservation of the environment of the Overseas Territories, including their marine areas, is funded to a level equal to their global significance.","107",NA
"We would also immediately extend ratification of the UN Convention on Biological Diversity to all uninhabited territories,","107",NA
"and work with territory governments to agree a timeline for ratification of the Convention in all inhabited territories.","107",NA
"Greens in power carry out our policies","305",NA
"The Green-led administration in Brighton has secured open access to more green space in perpetuity.","501",NA
"It declared over 800 acres of Council-owned downland and farmland as ‘open access land’, meaning residents can freely use land that was once closed to them.","501",NA
"It added another 670 acres in July 2014, protected in perpetuity.","501",NA
"Food, farming and fisheries",NA,NA
"Market forces and government policies have favoured increasing industrialisation of agriculture, mass-produced food and dependence on fossil fuels.","416",NA
"This comes with great ‘external costs’ to the environment, human health, farming people and animal welfare.","416",NA
"Soil erosion, depletion of water resources, pollution, loss of biodiversity and animal suffering are commonplace.","416",NA
"In addition, agriculture accounts for a significant proportion of greenhouse gas emissions,","416",NA
"and pressure on land resources is linked with deforestation in many parts of the world.","416",NA
"But food supply and farming are not just another business, and we need to ensure: That nutritious food is available to everyone at prices they can afford;","416",NA
"Decent rural livelihoods and support for rural communities;","416",NA
"That there is national and international food security;","416",NA
"That farming respects the environment and treats farm animals well.","501",NA
"To secure these objectives we will: Seek to reform the Common Agricultural Policy","110",NA
"and reform our national agri-environment schemes to prioritise and support farmers who farm sustainably and enhance biodiversity on farmed land with a variety of farming styles, methods and scales.","701",NA
"Foster environmentally sustainable agriculture, land management and a secure food supply by properly supporting valid, rigorous and reliable research into all areas and types of farming including organic farming.","416",NA
"Encourage farming to operate in fair trade conditions, which guarantee a decent livelihood for farmers at home and also in countries that export food to the UK.","416",NA
"Protect productive farmland from development except for that associated with agriculture and those engaged in it.","416",NA
"In particular, review the current classification of farm land to maximise local production of food.","416",NA
"Work to reduce food imports and increase home and local food production where feasible.","416",NA
"Increase localisation of the food chain and encourage direct sales via local markets;","416",NA
"support fair trade for farmers","416",NA
"and enable them to gain independence from disadvantageous contracts with supermarkets by strengthening the powers of the supermarket ombudsman.","403",NA
"Help hospitals and schools and other food buyers in the public sector to lead the way in buying sustainable products,","416",NA
"and encourage children to be involved in growing and cooking food.","416",NA
"Work to ensure sustainable fishing policies, leading to sustainable fishing communities, at both the national and European levels as appropriate.","416",NA
"In particular, fishing quota allocations should reward local sustainable fisheries.","406",NA
"Research, promote and support farming methods that reduce greenhouse gas emissions,","501",NA
"enable carbon storage","501",NA
"and have minimum impact on wildlife, as established by rigorous and reliable research.","501",NA
"In particular, we should encourage eating less and better meat.","501",NA
"Support a moratorium, at national and EU level, on the use of genetically modified organisms (GMOs) in all agricultural systems, including production of human food and animal feed, and on importation of GM food or feed.","501",NA
"Work to reduce food waste.","501",NA
"Green councillors promote local food...","501",NA
"Councillor Molly Scott Cato in Stroud secured £100,000 in the District Council budget to invest in local food production for everyone.","501",NA
"‘In a rural area like Stroud, it makes sense to support local food producers so that everyone can eat food grown within the district,’ she said.","501",NA
"Molly was elected in 2014 as the new Green Member of the European Parliament (MEP) for the South West.","000",NA
"Animal protection",NA,NA
"We support calls for a new Commission on Animal Protection, which would cover animal protection issues in all the areas specifically addressed below.","501",NA
"In farming, we must move away from the intensification and industrialisation of animal farming.","501",NA
"Sustainable farming means animals freed from cages and returned to the land.","501",NA
"We will end factory farming and enforce strict animal welfare standards.","501",NA
"In particular we will work for: A complete ban on cages for hens and rabbits","501",NA
"and on zero-grazing units for dairy cows.","501",NA
"Improved food labelling and better traceability of our food to prevent further food scandals such as the horse meat scandal;","403",NA
"mandatory labelling of meat and dairy products as to method of production and method of slaughter.","501",NA
"Mandatory CCTV in all slaughterhouses.","501",NA
"Tougher regulations on animal transportation, including a maximum limit of 8 hours and an end to live export from the UK.","501",NA
"Action to stop the overuse of antibiotics in intensive animal farming,","501",NA
"with mandatory targets and surveillance of the human health impacts.","501",NA
"A ban on the production and sale of foie gras.","501",NA
"A ban on the cloning of farm animals and on the sale of meat and milk from these animals.","501",NA
"Ending genetic selection for fast growth or high yields where this results in compromised welfare such as ill health or pain.","416",NA
"Protection for British farmers from low-welfare imports.","406",NA
"Joining up the policies",NA,NA
"So what do farming, health, insurance and carbon dioxide emissions have to do with each other?","501",NA
"Good farming respects ecology, promotes biodiversity and encourages us to get out and enjoy the wildlife and landscape, improving both our mental and our physical health.","501",NA
"And local food saves food miles, combating climate change,","501",NA
"while good land management can retain water, reducing flooding and our insurance premiums.","501",NA
"Illegal wildlife trade is causing great suffering; it devastates species across the globe and is linked to other serious organised crimes.","501",NA
"Greens will implement: Increased support and resources to build expertise in wildlife crime within the justice sector,","501",NA
"including: strengthening sentencing in this area,","605",NA
"gathering data on the trade,","501",NA
"ensuring police forces implement local strategies","605",NA
"and ensuring funding of the Wildlife Crime Unit.","501",NA
"A ban on the import of exotic pets.","501",NA
"An end to the keeping of primates as household pets.","501",NA
"Enhanced public education and awareness to reduce demand.","501",NA
"Allocation of resources to support other countries in tackling poaching and human/wildlife conflict.","107",NA
"On other animal protection issues we would: Maintain and strengthen the ban on hunting with dogs","501",NA
