"text","cmp_code","eu_code"
"This will plug the gap in provision, ensuring that parents have an easier choice when it comes to returning to work after parental leave.","504",NA
"The great advancements in technology and the ever-changing nature of the world of work mean that more of us will change careers throughout our lives.","506",NA
"And it simply isn’t good enough to say that education stops after school or university.","506",NA
"A Liberal Democrat government will set up a new Skills Wallet for every adult, giving people £10,000 to spend on approved education and training courses to gain the right skills for the jobs of the future.","506",NA
"Creating a fairer economy is about reinventing the relationship between business and the communities in which they operate, so that they are part of the solution to our biggest challenges, not the problem.","503",NA
"Finally, we will transform our mental health service by treating it with the same urgency as physical health.","504",NA
"About one in four people in the UK experience a mental health problem each year, and while the NHS may be the envy of the world, our mental health service falls far short of what patients deserve.","504",NA
"Nearly two-thirds of children and young people with diagnosable mental health conditions are not receiving treatment,","504",NA
"and waiting times for psychological therapy can range from just over two weeks to six months, depending on where you are in the country.","504",NA
"Over the next Parliament, a Liberal Democrat government will invest £11 billion in mental health to expand access to therapies","504",NA
"and increase the number of psychiatrists and specialist mental health practitioners.","504",NA
"We will make mental health services 24- hour, including placing mental health liaison teams in all hospitals so that those facing a mental health crisis are not put in police cells.","504",NA
"This is the Liberal Democrat plan for a brighter future.","305.1",NA
"Stop Brexit","H",NA
"Every vote for the Liberal Democrats is a vote to stop Brexit and stay in the European Union.","108",NA
"For over three years Liberal Democrats have led the fight to stop Brexit.","108",NA
"We campaigned to stay in the EU in 2016 and we unequivocally believe that the UK is stronger as part of the EU.","108",NA
"The election of a Liberal Democrat majority government on a clear stop Brexit platform will provide a democratic mandate to stop this mess, revoke Article 50 and stay in the EU.","108",NA
"In other circumstances, we will continue to fight for a people’s vote with the option to stay in the EU,","108",NA
"and in that vote we would passionately campaign to keep the UK in the EU.","108",NA
"Electing a Liberal Democrat government is the only way to get the Brexit process over.","108",NA
"Although the Conservatives claim that a vote for them will ‘get Brexit done’, it won’t:","305.1",NA
"it will simply usher in more years of difficult negotiations over the UK’s trade deal with the EU, with a very high chance of Britain crashing out and trying to survive on so-called ‘WTO terms’ – a deal so bad that almost no other country anywhere in the world trades on that basis.","108",NA
"Labour want to reopen the Withdrawal Agreement all over again and negotiate a new deal – but they will not say whether they want Britain to remain in the EU or leave.","305.1",NA
"The fact is that whether Labour Red or Tory Blue, Brexit is bad for the UK.","108",NA
"The importance of the UK’s membership of the EU has never been clearer.","108",NA
"Working together through the EU, the countries of Europe have achieved peace and prosperity on a continent historically wracked by war and division.","108",NA
"That is a tremendous achievement; it should not be taken for granted, particularly as Europe faces new dangers from an increasingly aggressive Russia and as the US turns away from its old alliances.","108",NA
"Many of the great challenges of the 21st century are global: climate change, human trafficking, the arms trade, the power of multinationals, global poverty and inequality.","108",NA
"By separating itself from the EU, Britain diminishes its capacity to respond to these threats.","108",NA
"By working together with our European neighbours, we increase the UK’s ability to meet those challenges: for example, in international negotiations, in regulating the tech giants or in creating markets for climate-friendly products.","108",NA
"There is no doubt that full membership of the EU is good for the British economy.","108",NA
"Brexit would bring to an end businesses’ unfettered access to the European single market – the destination of almost half of Britain’s exports – and to the smooth flow of goods that complex industrial supply chains require.","108",NA
"The prospect of tariffs and border checks is already causing manufacturers to shift their operations to other EU states and UK manufacturers are already reporting that export orders have dried up.","108",NA
"There is no prospect of replacing lost EU markets with free trade agreements with other countries thousands of miles away.","108",NA
"If the UK gives in to President Trump’s demands to lower environmental and health standards for a trade deal with the US, we would lose the ability to export to the EU,","108",NA
"which would drive many British businesses, including most farmers, out of business.","108",NA
"Brexit is bad for jobs,","108",NA
"growth and prosperity.","108",NA
"Brexit will also mean an end to freedom of movement, which has brought the UK tremendous social, economic and cultural benefits.","108",NA
"It gives British people the opportunity to work, be together with their loved ones, study and retire anywhere in the EU.","108",NA
"There is no contradiction between our European and our British, national and regional identities: they enrich one another.","108",NA
"By stopping Brexit, Liberal Democrats will protect and maintain freedom of movement, safeguarding the rights of UK citizens living elsewhere in the EU and EU citizens in the UK.","108",NA
"Liberal Democrats will also support the right of the people of Gibraltar to remain in the European Union.","108",NA
"EU citizens are valued members of our communities and we believe that they should be afforded the right to full participation in civic life, including the ability to stand for office and vote in UK referendums, European elections and general elections as well as local elections.","108",NA
"Liberal Democrats will extend these rights to all EU citizens who have lived in the UK for five years or longer.","108",NA
"To ensure that EU citizens are not denied their vote in any election or referendum, we will also implement urgent electoral law reform, in line with the Electoral Commission’s 2014 recommendations,","108",NA
"including introducing a legal requirement for councils to inform citizens of the steps they must take to be successfully registered","202.1",NA
"and making the necessary changes to ensure that the UK has an automatic system of inclusion in elections.","202.1",NA
"The national humiliation of Brexit puts so much at risk – the NHS, public services, jobs across the country, scientific collaboration, peace in Northern Ireland, the unity of the UK, our ability to tackle global crises such as climate change and our global reputation as a country that is confident and outward-facing.","108",NA
"By keeping the UK in the EU, we can get on with tackling the real issues facing our country,","108",NA
"using the Remain Bonus of £50 billion to invest in public services","504",NA
"and tackle inequality.","503",NA
"A Liberal Democrat government will stop Brexit – and build a brighter future for the UK by keeping us at the heart of the European Union.","108",NA
"Our Plan for a Stronger Economy","H",NA
"People who work hard and contribute to society should have good, fulfilling and well- paid jobs.","701",NA
"Businesses and entrepreneurs who innovate and invest and behave responsibly to their employees and to the environment should be supported.","416.2",NA
"But this is not how the UK is today: too many people can’t get on, and live secure, happy and fulfilling lives.","503",NA
"The failure of governments to invest in infrastructure and skills has undermined productivity,","411",NA
"and now the Conservatives threaten to make the vast majority of people poorer","503",NA
"and punish business and enterprise through a hard Brexit.","108",NA
"Meanwhile, we are facing profound economic changes that demand new partnerships between government and business:,","402",NA
"the emergence of artificial intelligence requires new approaches to work","411",NA
"and the challenge of transitioning to a zero-carbon economy must be managed in a way that does not hurt the least well-off","503",NA
"and makes the UK more competitive.","402",NA
"The UK’s strengths in science, financial services, the creative industries and high-tech manufacturing mean that we should be well placed to build an economy that treats business as part of the solution","402",NA
"and spreads opportunity to everyone.","503",NA
"However, neither Labour nor the Conservatives are capable of guiding the economy through these challenges.","305.1",NA
"Both parties are reaching to the past for answers that are no longer relevant.","305.1",NA
"The Conservatives are pursuing a deregulated, low-tax Brexit that will set our economy back for generations;","410",NA
"Labour are facilitating Brexit while seeking to renationalise their way back to a form of 1970s socialism.","401",NA
"Liberal Democrats are now the natural home of business: we are the only party with a new plan for a brighter economic future.","402",NA
"A plan to invest in climate-friendly infrastructure and technology","411",NA
"and create new green businesses","416.2",NA
"and jobs;","701",NA
"a plan to build on our scientific, technological and creative strengths;","411",NA
"a plan to stop Brexit","108",NA
"and build a more prosperous, equal and inclusive economy.","503",NA
"Whichever part of the country people are from and whatever stage of their career they are at, our plan will mean greater opportunities","503",NA
"and good, well-paid jobs.","701",NA
"Our priorities in the next parliament will be: Investing £130 billion in infrastructure – upgrading our transport and energy systems,","411",NA
"building schools,","506",NA
"hospitals and homes,","504",NA
"empowering all regions and nations of the UK","503",NA
"and developing the climate-friendly infrastructure of the future.","416.2",NA
"Enabling an adaptable, future-focused workforce// –","701",NA
"empowering individuals through new Skills Wallets worth £10,000 for every individual.","411",NA
"Introducing a wellbeing budget and basing decisions for government spending on what will improve wellbeing as well as on economic and fiscal indicators.","504",NA
"Investment for the Future across the UK","H",NA
"Opportunity and access to education, employment and services are not fairly spread around the country.","503",NA
"This means that many people become stuck in insecure work in which they have no prospect of promotion.","701",NA
"The Conservatives pay lip service to the idea of regional growth","305.1",NA
"while pursuing a reckless Brexit that will deepen inequality","503",NA
"and place trade barriers between Northern Ireland and the rest of the UK;","406",NA
"Labour’s backwards-looking approach of Whitehall running renationalised industries denies people and communities autonomy and will hit investment and stifle innovation.","401",NA
"Liberal Democrats are the only party looking to the future with a plan to kickstart adevolution revolution that will give all parts of the UK a real say backed by meaningful financial muscle.","301",NA
"This is the only sustainable answer to the regional divide. We will:Give local authorities and regions the power to make decisions about their areas.","301",NA
"Introduce a capital £50 billion Regional Rebalancing Programme for infrastructure spend across the nations and regions of the UK,","301",NA
"with local and devolved authorities given a say in how it is used,","301",NA
"reinforced by a Just Transition Fund to support communities negatively affected by policies to tackle the climate emergency.","301",NA
"Continue to champion investment in the Northern Powerhouse and the Midlands Engine,","301",NA
"putting significant capital resources into infrastructure projects across these regions.","411",NA
"Set an ambitious National Industrial Strategy to transform the economy","410",NA
"and develop Local Industrial Strategies within it that incentivise clustering by businesses and universities with particular specialisations.","402",NA
"Work with the major banks to fund the creation of a local banking sector dedicated to meeting the needs of local small and medium-sized businesses.","402",NA
"Expand the British Business Bank to perform a more central role in the economy, to ensure that viable small and medium-sized businesses have access to capital, even when the rest of the commercial banking system can’t provide it.","402",NA
"Support the tourist industry which is vital for many local economies by:","410",NA
"Upgrading the status of tourism within government, by creating a Department of Digital, Culture, Media, Sport and Tourism, with a designated Minister of State for Tourism.","410",NA
"Enabling local authorities to bring in tourist levies to fund local tourism infrastructure.","402",NA
"Liberal Democrats want to take advantage of historically low interest rates to increase borrowing for investment to build the economy of the future.","410",NA
"We are committed to a responsible and realistic £130 billion package of additional infrastructure investment, which will prioritise:","411",NA
"Significant investment in public transport, including converting the rail network to ultra-low-emission technology (electric or hydrogen) by 2035,","411",NA
"and a continued commitment to HS2, Crossrail 2 and other major new strategic rail routes.","411",NA
"A programme of installing hyper-fast, fibre-optic broadband across the UK","411",NA
"– with a particular focus on connecting rural areas.","411",NA
"New direct spending on housebuilding to help build 300,000 homes a year by 2024,","411",NA
"including 100,000 social homes.","504",NA
"An emergency ten-year programme to reduce energy consumption from all the UK’s buildings, cutting emissions and fuel bills","416.2",NA
"and ending fuel poverty.","503",NA
"Capital investment in schools","506",NA
"and hospitals to support capacity increases and modernisation.","504",NA
"£5 billion of initial capital for a new Green Investment Bank,","416.2",NA
"using public money to attract private investment for zero-carbon priorities.","416.2",NA
"We will ensure that the National Infrastructure Commission takes fully into account the climate and environmental implications of all national infrastructure decisions.","416.2",NA
"UK2050: Our Vision for an Innovation-Led Economy","H",NA
"We want to lay the foundations for the UK to be the best place in the world for innovation-led businesses in the long-term – to be a place where people come from across the EU and the world to turn their ideas into reality.","402",NA
"But with R&D and innovation investment lagging behind other countries and being overly concentrated in South East England, it needs major change to make this vision a reality.","402",NA
"Only the Liberal Democrats can deliver this; the Conservatives are harking back to a romanticised imperial past,","305.1",NA
"while pursuing a Brexit that will hit research and innovation, which is so dependent on European and other international collaboration,","108",NA
"while Labour has no plan for the economy of the future.","305.1",NA
"Liberal Democrats have a transformative plan to make the UK a world leader in responsible innovation by taking advantage of the UK’s strengths and what we are good at as a nation:","601.1",NA
"our natural advantages in renewable energy;  our strong university sector  and our regional strengths such as bioscience in the Midlands, advanced materials in Yorkshire, zero-carbon technology in the North West and photonics in Scotland.","416.2",NA
"We will build a growing economy in which people will have well-paid and fulfilling jobs.","701",NA
"We will: Increase national spending on research and development to three per cent of GDP.","411",NA
"We will publish a roadmap to achieve this ambition by the earliest date possible, via an interim target of 2.4 per cent of GDP by no later than 2027.","411",NA
"Support innovation, with a goal of doubling innovation spending across the economy.","411",NA
"Increase the Strength in Places Fund, to boost research and development outside the ‘golden triangle’ of Oxford-Cambridge-London.","411",NA
"Build on the industrial strategy developed by Liberal Democrat ministers in government, working with sectors which are critical to the UK’s ability to trade internationally,","411",NA
"creating more ‘Catapult’ innovation and technology centres","411",NA
"and backing private investment in particular in zero-carbon and environmental innovation.","416.2",NA
"Develop the skilled workforce needed to support this growth by introducing a new two-year visa for students to work after graduation","411",NA
"and a major expansion of high-quality apprenticeships including Higher Apprenticeships, backed up by new sector-led National Colleges.","411",NA
"Develop a national skills strategy for key sectors, including zero-carbon technologies, to help match skills and people;","411",NA
"our new Skills Wallets will allow people to retrain and upskill when they need to. (also see Opportunities Throughout Life section, p.25)","411",NA
"Reform building standards to ensure that all new homes built from 2022 have full connectivity to ultra-fast broadband","411",NA
"and are designed to enable the use of smart technologies.","411",NA
"Continue to support investment in new UK digital start-ups by reforming the British Business Bank’s support for venture capital funds to enable it to help funds ‘crowd in’ new backers rather than acting as a funder of last resort.","402",NA
"Support growth in the creative industries, including video gaming, by continuing to support the Creative Industries Council","402",NA
"and tailored industry-specific tax support, promoting creative skills,","402",NA
"supporting modern and flexible patent, copyright and licensing rules,","402",NA
"and addressing the barriers to finance faced by small creative businesses.","402",NA
"Create creative enterprise zones to grow and regenerate the cultural output of areas across the UK.","402",NA
"Harnessing the Benefits of New Technology","H",NA
"Our ambition is for the UK to lead the world in ethical, inclusive new technology, including artificial intelligence.","411",NA
"We will invest in education to equip people with the skills they need – whether to use new technology or to create it","411",NA
"– while also attracting and welcoming the best talent from around the world.","411",NA
"We will enable innovators and entrepreneurs to experiment and take risks,","402",NA
"while taking on concentrations of power that stifle competition, limit choice for consumers and hamper progress.","403",NA
"And we will ensure that new technology is developed and deployed ethically, so that it respects people’s fundamental rights, including the rights to privacy and non-discrimination.","416.2",NA
"We will: Support the UK’s diverse, inclusive tech sector by teaching core skills such as logic, verbal reasoning and creativity in schools,","411",NA
"and by reforming immigration rules – including enabling industry bodies to sponsor work visas.","602.2",NA
"Support the growth of new jobs and businesses in the tech sector by allowing companies to claim R&D tax credits against the cost of purchasing datasets and cloud computing,","402",NA
"simplifying the regulatory landscape and speeding up regulatory change.","402",NA
"Ensure that new technologies are used in ethical and responsible ways by:Introducing a Lovelace Code of Ethics to ensure the use of personal data and artificial intelligence is unbiased, transparent and accurate, and respects privacy.","403",NA
"Giving the Centre for Data Ethics and Innovation the power to ‘call in’ products that appear to breach this Code.","403",NA
"Requiring all courses relating to digital technologies to include teaching about ethics and the Code specifically.","403",NA
"Introducing a kitemark for companies that meet the highest ethical standards in their development and use of artificial intelligence and other new technologies.","403",NA
"Convening a citizens’ assembly to determine when it is appropriate for the government to use algorithms in decision-making.","403",NA
"Develop a mechanism to allow the public to share in the profits made by tech companies in the use of their data.","403",NA
"Empower consumers and ensure that everyone can enjoy the benefits of new technology, by setting a UK-wide target for digital literacy","411",NA
"and requiring all products to provide a short, clear version of their terms and conditions, setting out the key facts as they relate to individuals’ data and privacy.","403",NA
"Enable people whose jobs are affected by automation to gain new skills and retrain with our new Skills Wallets,","411",NA
"so that they can work in the good, well- paying jobs of the future.","411",NA
"A Better Deal for Entrepreneurs and Small Business","H",NA
"Dynamic, entrepreneurial businesses are a force for good: entrepreneurs, the self- employed and small businesses form the backbone of local economies and government should support them.","402",NA
"However, the Conservatives are pursuing policies that make it harder to start successful new businesses","402",NA
"and Labour do not understand or value start-ups and small businesses.","402",NA
"Liberal Democrats are the only party who understand the importance of these businesses and who will ensure that they have the access to funding and long-term capital that they need.","402",NA
"We will: Create a new ‘start-up allowance’ to help those starting a new business with their living costs in the crucial first weeks of their business.","402",NA
"Support fast-growing businesses seeking to scale up, through the provision of mentoring support.","402",NA
"Prioritise small and medium-sized businesses in the rollout of hyper-fast broadband.","402",NA
"Require all government agencies and contractors and companies with more than 250 employees to sign up to the prompt payment code, making it enforceable.","403",NA
"Ensure that the company at the top of a supply chain cannot abuse its position to shore up its own cashflow at the expense of smaller suppliers.","403",NA
"Expand the activities of the British Business Bank, enabling it to perform a more central role in the economy by tackling the shortage of equity capital for growing firms","403",NA
"and providing long-term capital for medium-sized businesses.","403",NA
"Provide a supportive framework to develop social enterprises – businesses with a social focus rather than a profit motive.","403",NA
"Expand the rights and benefits available to those in insecure forms of employment, such as offering parental leave and pay to the self-employed.","403",NA
"Finance the transformation of town centres by expanding the Future High Streets Fund.","403",NA
"Help protect our high streets and town centres by scrapping the rule which allows developers to convert offices and shops into residential properties without planning permission.","403",NA
"Better Business","H",NA
"Business can be a force for good in our economy: we need thriving businesses to create wealth  and a model of responsible capitalism generates good jobs,  shares prosperity and sees businesses promote rights and protect the environment.","416.2",NA
"But the system is not working as it should: unscrupulous employers are still able to exploit their workforce and even when businesses fail, those at the top often receive huge rewards while staff lose their jobs.","503",NA
"And we do not yet have a framework that sufficiently rewards businesses for environmentally sustainable behaviour","416.2",NA
"– or penalises them for environmentally damaging activities.","416.2",NA
"Labour do not recognise the good that business can do;","416.2",NA
"the Conservatives don’t care about the consequences of businesses that are run irresponsibly.","416.2",NA
"Only the Liberal Democrats will promote responsible capitalism that works for the future.","305.1",NA
"Our plan is for an economy that works for everyone,","503",NA
"fosters a diversity of types of business – mutuals, social enterprises and community interest companies–","403",NA
"and empowers employees.","701",NA
"We will:Encourage employers to promote employee ownership by giving staff in listed companies with more than 250 employees a right to request shares, to be held in trust for the benefit of employees.","503",NA
"Strengthen worker participation in decision-making, including staff representation on remuneration committees,","701",NA
"and require all UK-listed companies and all private companies with more than 250 employees to have at least one employee representative on their boards with the same legal duties and responsibilities as other directors.","503",NA
"Introduce a general duty of care for the environment","501",NA
"and human rights – requiring companies, financial institutions and public sector agencies to exercise due diligence in avoiding specified activities such as child labour or modern slavery,","201.2",NA
"or specified products such as commodities produced with deforestation, in their operations and supply chains, and to report on their actions.","416.2",NA
"Reform fiduciary duty and company purpose rules to ensure that all large companies have a formal statement of corporate purpose, including considerations such as employee welfare,","701",NA
"environmental standards,","416.2",NA
"community benefit and ethical practice, alongside benefit to shareholders,","416.2",NA
"and that they report formally on the wider impact of the business on society and the environment.","416.2",NA
"Encourage new forms of incorporation and a diversity of business types, such as for large firms contracting with the public sector or providing essential utilities","405",NA
"and for smaller firms wanting a dual purpose to be profit-making and have a positive impact on society, workers, communities and the environment.","416.2",NA
"Require binding and public votes of shareholders on executive pay policies.","403",NA
"Extend the scope of the existing ‘public interest’ test when considering approvals for takeovers of large or strategically significant companies by overseas-based owners to recognise the benefits to the UK economy, workers and consumers of protecting UK companies from speculative or short-term interests.","403",NA
"Fair Taxes","H",NA
"Government must ensure the tax system meets the needs of a modern economy and is ready for the transition to a digital and zero-carbon economy.","416.2",NA
"Businesses and individuals who benefit from being based in the UK should pay their fair share in tax – and responsible businesses are willing to do this.","403",NA
"They benefit from public goods such as an educated workforce, a stable economy and publicly-funded infrastructure, and it is right that they should contribute towards them.","403",NA
"But the taxation system is unbalanced and unfair: it is too easy for tech giants and large monopolies to avoid tax","403",NA
"and income from employment is taxed more harshly than income generated by wealth.","403",NA
"Labour and the Conservatives are looking to the past for answers that will not work today: Labour want to hike up income tax in a way that will not even ensure that more tax is paid;","305.1",NA
"the Conservatives have no interest in making the taxation system fairer.","503",NA
"Our plan for the future will see big businesses paying their fair share,","503",NA
"support small- and medium-sized enterprises","402",NA
"and ensure that income earned from wealth is not privileged when compared to income from employment – making sure the tax system is fair to all.","503",NA
"We will: Restore Corporation Tax to 20 per cent – reversing the Conservatives’ reduction of this tax to 17 per cent – and keep the rate stable with a predictable future path.","503",NA
"Taxing income from capital more fairly compared to income from work by abolishing the separate Capital Gains Tax-free allowance and instead taxing capital gains and salaries through a single allowance.","503",NA
"Simplify business taxation to lower administration costs  – supporting smaller companies","402",NA
"– and reduce opportunities for tax avoidance.","403",NA
"Replace Business Rates in England with a Commercial Landowner Levy based solely on the land value of commercial sites rather than their entire capital value, thereby stimulating investment, and shifting the burden of taxation from tenants to landowners.","402",NA
"Take tough action against corporate tax evasion and avoidance especially by international tech giants and large monopolies, including by: Introducing a General Anti-Avoidance Rule, setting a target for HM Revenue and Customs to reduce the tax gap and investing in more staff to enable them to meet it.","403",NA
"Reforming place of establishment rules to stop multinationals unfairly shifting profits out of the UK.","403",NA
"Improving the Digital Services Tax to ensure tech giants pay their fair share.","403",NA
"Support and build on the OECD’s proposals to require multinationals to pay a level of tax which is more closely related to their sales in every country in which they operate.","403",NA
"End retrospective tax changes like the loan charge brought in by the Conservatives, so that individuals and firms are treated fairly,","403",NA
"and review recent proposals to change the IR35 rules.","403",NA
"Scrap the Marriage Tax Allowance.","403",NA
"Future of Work","H",NA
"People should have secure jobs, with proper rights and fair pay.","701",NA
"However, changes in technology and the nature of employment have outgrown the existing system of employment rights and protections.","701",NA
"The Conservatives have not done enough to support workers as they are sucked into insecure, poorly paid jobs;","701",NA
"Labour’s dogmatic, backward-looking approach would destroy flexible jobs that people value and harm the economy.","701",NA
"Liberal Democrats are the only ones with a plan for 21st century work: a plan that will give employees protection and a voice at work","701",NA
"while enabling innovative business models to flourish in the modern economy.","402",NA
"We will make work pay and ensure that there are good and well-paid jobs available for people to do.","701",NA
"We will: Establish an independent review to consult on how to set a genuine Living Wage across all sectors.","412",NA
"We will pay this Living Wage in all central government departments and their agencies, and encourage other public sector employers to do likewise.","412",NA
"Establish a powerful new Worker Protection Enforcement Authority to protect those in precarious work.","412",NA
"Change the law so that flexible working is open to all from day one in the job, with employers required to advertise jobs accordingly, unless there are significant business reasons why that is not possible.","412",NA
"Modernise employment rights to make them fit for the age of the ‘gig economy’, including by: Establishing a new ‘dependent contractor’ employment status in between employment and self-employment, with entitlements to basic rights such as minimum earnings levels, sick pay and holiday entitlement.","412",NA
"Reviewing the tax and National Insurance status of employees, dependent contractors and freelancers to ensure fair and comparable treatment.","412",NA
"Setting a 20 per cent higher minimum wage for people on zero-hour contracts at times of normal demand to compensate them for the uncertainty of fluctuating hours of work.","412",NA
"Giving a right to request a fixed-hours contract after 12 months for ‘zero hours’ and agency workers, not to be unreasonably refused.","701",NA
"Reviewing rules concerning pensions so that those in the gig economy don’t lose out, and portability between roles is protected.","701",NA
"Shifting the burden of proof in employment tribunals regarding employment status from individual to employer.","701",NA
"Strengthen the ability of unions to represent workers effectively in the modern economy, including a right of access to workplaces.","701",NA
"Opportunities Throughout Life","H",NA
"With technology advancing and the world of work always and rapidly changing, skills learned at 18 or 21 will not last a lifetime and it has never been more important for people to continually develop new skills.","411",NA
"The system is not set up for this though – opportunities are limited and people do not get the chance to make the most of their talents.","411",NA
"We need to empower people to develop new skills so that they can thrive in the technologies and industries that are key to Britain’s economic future.","411",NA
"Both the Conservatives and Labour are stuck pursuing 20th century solutions to this new challenge.","305.1",NA
"Only the Liberal Democrats are embracing the future, championing flexible lifelong learning that gives people the power to follow the path that best suits their ability.","305.1",NA
"We will:  Introduce new Skills Wallets for every adult in England, giving them £10,000 to spend on education and training throughout their lives:","411",NA
"The government will put in £4,000 at age 25, £3,000 at age 40 and £3,000 at age 55.","411",NA
"Individuals, their employers and local government will be able to make additional payments into the wallets.","411",NA
"Individuals can choose how and when to spend this money on a range of approved education and training courses from providers who are regulated and monitored by the Office for Students.","411",NA
"Individuals will have access to free careers guidance to help them to decide how to spend the money in their Skills Wallets.","411",NA
"Government will work with industry to identify skills needs and to evaluate and certify courses.","411",NA
"Expand the apprenticeship levy into a wider ‘Skills and Training Levy’ to help prepare the UK’s workforce for the economic challenges ahead","411",NA
"with 25 per cent of the funds raised by the levy going into a ‘Social Mobility Fund’ targeted at areas with the greatest skill needs.","411",NA
"Develop National Colleges as national centres of expertise for key sectors, such as renewable energy,","411",NA
"to deliver the high-level vocational skills that businesses need.","411",NA
"Identify and seek to solve skills gaps such as the lack of advanced technicians by expanding higher vocational training like foundation degrees, Higher National Diplomas, Higher National Certificates and Higher Apprenticeships.","411",NA
"Responsible Finances","H",NA
"A good government should responsibly manage the nation’s finances:","414",NA
"taking advantage of opportunities to borrow to invest in key infrastructure","411",NA
"while making sure that day-to-day spending does not exceed the amount of money raised in taxes.","414",NA
"The Liberal Democrats are the only party who will manage the country’s finances properly.","305.1",NA
"The Conservatives are pursuing a Brexit that will wreck the economy for a generation,","108",NA
"making it impossible to sustainably invest in public services.","504",NA
"Labour will waste billions nationalising utilities – spending money that could be used to improve them just to bring them under state control.","401",NA
"Our plan for the future is built on responsible management of the country’s finances:","414",NA
"stopping Brexit","108",NA
"and using the increased revenue from a bigger economy to invest in services","504",NA
"and using the money that Labour would waste to tackle the climate emergency","501",NA
"and invest in transport and energy infrastructure.","411",NA
"We will: Use the £50 billion Remain Bonus to invest in services and tackle inequality,","503",NA
"giving a major boost to schools","506",NA
"and combatting in-work poverty.","701",NA
"Ensure that key services are properly funded and responsibly manage their budgets so that they rise year-on-year.","414",NA
"End the continual erosion of local government funding","301",NA
"and commit to a real increase in local government funding throughout the Parliament.","301",NA
"Ensure overall national debt continues to decline as a share of national income.","414",NA
"Protect the independence of the Bank of England","414",NA
"and keep the inflation target of two per cent.","414",NA
"Promoting Wellbeing","H",NA
"There is no more fundamental purpose for government than supporting people to expand their quality of life.","503",NA
"A successful economy is important, because it supports jobs, income and well-funded public services – all of which matter for individuals’ wellbeing.","503",NA
"But the conventional focus on GDP as the objective not only of government but society as a whole is clearly insufficient.","503",NA
"People in the UK deserve to have their wellbeing considered and invested in, and a Liberal Democrat government will do just that.","503",NA
"Liberal Democrats understand that wellbeing requires both a strong economy and a government that considers many other aspects of life, including support for people’s mental health and good working conditions.","503",NA
"Only a Liberal Democrat government will put the wellbeing of people","503",NA
"And the planet first.","501",NA
"We will: Introduce a wellbeing budget, following the example of New Zealand – basing decisions on what will improve wellbeing as well as on economic and fiscal indicators.","503",NA
"Appoint a Minister for Wellbeing, who will make an annual statement to Parliament on the main measures of wellbeing and the effects of government policies on them.","503",NA
"Introduce wellbeing impact assessments for all government policies.","503",NA
"Prioritise government spending on the things that matter most to people’s wellbeing – both now and in the future – including:","503",NA
"Access to high-quality mental health and other health services.","504",NA
"Schools that build emotional resilience and properly prepare our children for both work and relationships.","506",NA
"Jobs for the future, through further education and Skills Wallets.","506",NA
