"text","cmp_code","eu_code"
"•Introduce a time-limited, paid licence fee option for selected foreign vessels to fish within the UK’s territorial waters, while the UK fishing industry re-establishes itself","703.1",NA
"•Launch an inclusive, collaborative consultation with the fishing community to draft a new Fisheries Bill","703.1",NA
"•Ensure all fish caught within UK waters, including those taken by foreign vessels operating under licence, are landed and sold in the UK, to help finance and attract investment in the newly developing UK fishing industry","703.1",NA
"•Create, train and equip a new Fisheries Protection Force, using a mixture of technologies in sea-and land-based methods, to police the UK’s Exclusive Economic Zone.","703.1",NA
"In addition to the economic, environmental, and social gains we will make in restoring our fishing industry, Brexit also offers a unique opportunity to regenerate British boat and shipbuilding.","411",NA
"We could develop our civil ship and boat building programme in line with the World Trade Organisation’s Trade Related Technical Assistance programme.","411",NA
"Brexit Britain offers a host of opportunities, and nowhere more so than in our fishing industry.","703.1",NA
"Reviving our proud and profitable maritime tradition will rejuvenate our seaside towns,","703.1",NA
"enhance our coastline,","703.1",NA
"produce much-needed skilled employment in economically depressed areas,","703.1",NA
"and secure the future for British fishermen.","703.1",NA
"The British PassportIn 1988, the blue British passport was scrapped and replaced by a smaller burgundy EU one, a clear step towards the creation of a United States of Europe. The British people roundly rejected this plan on 23rd June 2016.UKIP will take the opportunity to re-instate the classic blue passport when the British passport contract comes up for  renewal in 2019.",NA,NA
"Sound National Finances, a Lower Cost of Living","H",NA
"UKIP will invest in the NHS","504",NA
"and care for the elderly.","504",NA
"We will fund our schools,","506",NA
"build more houses,","408",NA
"and rebuild our depleted armed forces.","104",NA
"We will do this without adding a single penny to anyone’s tax bill.","408",NA
"Our cost-of-living package will also save households £400 a year.","503",NA
"UKIP will make full use of the new  economic freedoms we will gain when we leave the EU. The new policies we will introduce in Brexit Britain will be designed to help cut the cost of living for working people, provide adequate funding for public services, and revive communities hardest hit by our EU membership.",NA,NA
"Patrick O’Flynn MEP,",NA,NA
"Economics Spokesman",NA,NA
"Brexit means we can take back control of those important areas of economic policy we have been forced to surrender to the EU for the last forty-five years.","110",NA
"We will resume full responsibility for taxation","202.1",NA
"and have more room for manoeuvre when it comes to industrial and regional policy, without having to worry about EU ‘state aid’ rules.","401",NA
"UKIP has always made the case for lower taxes","408",NA
"and an end to wasteful public spending programmes.","303",NA
"We will scrap white elephant vanity projects such as HS2,","303",NA
"replace the out-dated Barnett Formula with a fair funding formula based on need,","503",NA
"reduce foreign aid to 0.2 per cent of Gross National Income,","109",NA
"and end our financial contributions to the EU budget.","110",NA
"These savings will provide us with £35 billion to fund our public service priorities.","504",NA
"By keeping taxation low and incentives for wealth creation high, we will unleash the hardworking, entrepreneurial instincts of the British people.","402",NA
"CUTTING THE COST OF LIVING","H",NA
"UKIP will remove VAT from domestic energy bills","403",NA
"and scrap the green levies currently added to our bills to subsidise renewable energy schemes.","403",NA
"Together, these measures will cut typical household energy bills by £ 170 a year.","403",NA
"Our plans to abolish the TV licence will eventually save households another £147.","403",NA
"UKIP will phase out the licence fee over three years, giving the BBC time to adopt a new funding model based on subscription and/or advertising.","401",NA
"We will expect the BBC to retain a core free-to-air offering on Freeview, maintain the World Service, and its local radio network.","502",NA
"Grants from a new public service broadcast fund, financed from within current government resources, will be available to any broadcaster for specific programmes or projects.","502",NA
"We will remove VAT from hot takeaway food such as fish and chips,","403",NA
"and from women’s sanitary products.","403",NA
"FAIRER, LOWER TAXES","H",NA
"Our economic approach revolves around restoring incentives for workers by cutting taxes","701",NA
"and ending the open door immigration that keeps wages low.","601.2",NA
"Reducing the tax burden on working people in the bottom and middle ranges of the income scale is our priority.","701",NA
"By the end of the next parliament UKIP will raise the personal allowance to at least £13,500 so people can earn enough money tocover their basic living costs before the state takes anyof their income.","504",NA
"We will alsoraise the 40 percent income tax threshold to £55,000.","704",NA
"A tax originally designed for high earners should not be levied on middle-income professionals such as teachers and senior nurses.","704",NA
"When economic conditions allow, we will restore the personal allowance to those earning over £100,000.","408",NA
"UKIP will raise the inheritance tax threshold to £500,000per individual, transferable for a married couple or those in civil partnerships, so up to £1000,000 in total.","408",NA
"Eventually we want to eliminate inheritance tax altogether.","408",NA
"We will also scrap Tory plansfor new and punitive probate charges.","408",NA
"FLEXIBLE PENSIONS FOR WOMEN","H",NA
"The rise in the retirement age to 66 by 2020 and to 67 by 2028 has been hugely unpopular, especially for women, whountil 2010 could retire at 60.","504",NA
"UKIP’s policy is to introduce a flexible state pension window, so everyone can opt to retire earlier, for a slightly lower state pension, or work longer for a slightly higher pension, as is the case at the moment.","504",NA
"We will allow women to retire on this basis at 60, if they so wish.","504",NA
"Time and again you will see the Conservative Party giving favourable treatment to the rich and powerful and dumping on the up-and-comers. It is not an attractive trait. UKIP’s economic agenda is to speak up not just for the left behind but for the left out, those who work hard and play by the rules but have no special connections or market power.",NA,NA
"CRACKING DOWN ON CORPORATE TAX DODGING","H",NA
"The public has every right to be angry when multi¬national corporations fail to make their proper contribution to Britain’s running costs.","503",NA
"PAYE is not voluntary, and corporation tax should not be voluntary either.","403",NA
"We will not let large companies get away with paying zero or negligible corporation tax.","605.1",NA
"When we leave the EU, we will close the loophole allowing businesses to pay tax in whichever EU or associated country they choose, and bring in any further measures necessary to prevent large multinational corporations using aggressive tax avoidance schemes.","605.1",NA
"UKIP is not in the pockets of big businesses and we will make them pay their way.","403",NA
"BREXIT: THE BOOST TO THE ECONOMY","H",NA
"If Britain leaves the EU without a free trade agreement and we trade with the EU on World Trade Organisation terms, the Treasury will receive a tax windfall of some £11 billion from import tariffs annually.","406",NA
"This bonus could be used to fund an across the board cut in VAT to compensate consumers for slightly higher prices, or other spending priorities.","409",NA
"In this event, UKIP will also: Encourage a Buy British campaign: if the EU were seen to be punishing Britain, we believe the home market would support home produced goods","406",NA
"Cut unnecessary EU regulation from the 88 per cent of the UK economy that is not linked to trade with EU countries","401",NA
"Prioritise free trade agreements with non-EU countries.","407",NA
"RETURNING TO SOUND FINANCES","H",NA
"The annual public sector deficit may be reducing slowly, but our national debt has been doubled by the Conservatives, since they took office in 2010, to a record high.","414",NA
"There can be no more backsliding on returning to sound public finances.","414",NA
"We will support deficit reduction schedules put forward by the next government and vigorously oppose unnecessary spending plans.","414",NA
"Only by backing enterprise,","402",NA
"rewarding success","402",NA
"and tackling waste in the public sector","303",NA
"can we hope to improve the economic legacy we pass on to future generations.","410",NA
"“Starbucks recently reported profits of £13.4m on a UK turnover of £380m. Its corporation tax contribution fell to £2.7m, down from £7m the year before. How can a vast business that sells coffee in paper cups all over the country for £2.50 a pop end up paying a corporation tax contribution amounting to much less than one per cent of turnover? Would the taxman be happy to accept, pro-rata, such a contribution from an independent coffee shop? I think we know the answer to that.”",NA,NA
"Patrick O’Flynn MEP",NA,NA
"Backing Business and Investing in British Jobs","H",NA
"Jeremy Corbyn’s Labour party wants to squeeze as much tax as possible out of British businesses and British workers to pay for their outlandish ideas.","305.1",NA
"Theresa May’s Conservatives are plotting hikes in dividend tax and Class IV  National Insurance contributions,","408",NA
"and want to make small businesses file tax  returns four times a year.","402",NA
"UKIP is the only party in this election prepared to back British businesses","402",NA
"and British workers","701",NA
"and help both to thrive.","410",NA
"There needs to be a bonfire of excessive EU regulation when we leave the EU so smaller businesses can compete successfully on the global stage.",NA,NA
"UKIP is the only party that has any real appetite for this.",NA,NA
"Christopher Mills,",NA,NA
"Business Spokesman",NA,NA
"UKIP is strongly pro-business.","402",NA
"Helping businesses start, succeed, and compete in the global marketplace is a priority for us.","402",NA
"Having long fought against excessive regulations enforced by Brussels, we make the case for clear-cut, sensible regulation to make trading easier,","407",NA
"balancing this with policies to encourage ethical and responsible growth.","416.2",NA
"BACKING SMALL BUSINESSES","H",NA
"Britain’s 5.5 million small businesses are the lifeblood of our economy, making up 60 per cent of the jobs in the private sector, according to the Federation of Small Businesses.","402",NA
"UKIP will support small businesses by: Cutting business rates by 20 per cent for the 1.5 million British businesses operating from premises with a rateable value of less than £50,000","402",NA
"Making HM Revenue and Customs investigate big businesses or public sector bodies that repeatedly make late payments to smaller customers.","403",NA
"Fines proportionate to the amount of delayed payments will be levied, and will escalate for repeat offenders","403",NA
"Improve access to trade credit insurance to remove the drag on growth for businesses struggling to secure loans, and give small traders the confidence to expand their businesses","402",NA
"Encourage local trade by pushing every local authority in the country to offer at least 30 minutes’ free parking in town centres and shopping parades.","409",NA
"We will also freeze Insurance Premium Tax.","402",NA
"Previous governments have raised this tax as an easy way to make extra revenue, yet it cannot be claimed back by businesses so increases have been especially tough on smaller traders.","402",NA
"ACCESSING GOVERNMENT CONTRACTS","H",NA
"Local, regional and national governments have immense spending power totalling around £230 billion.","402",NA
"Backing Business and Investing in British Jobs","H",NA
"Big businesses will have to start training the British workforce, investing in succession planning, and paying a decent living wage to all their employees.",NA,NA
"Andrew Charalambous,",NA,NA
"Work and Pensions Spokesman",NA,NA
"While in the EU, they are required to offer contracts right across Europe, which has made it harder for British businesses to compete,","406",NA
"and forced them to jump through expensive bureaucratic hoops.","303",NA
"Brexit offers the perfect opportunity to open up government order books to smaller businesses,","402",NA
"and encourage local, regional and national procurement strategies that will deliver better value for taxpayers.","303",NA
"UKIP will launch an urgent independent review of public sector procurement, with the aim of opening public sector contracts up to small and medium-sized businesses employing less than 250 people.","402",NA
"Recommendations coming out of this review will be put in place immediately after we leave the EU.","402",NA
"Meanwhile, we will compel all public sector bodies to list contracts worth over £10,000 on the government’s ‘Contracts Finder’ website, to help more small firms access public procurement opportunities.","402",NA
"BACKING BRITAIN’S SELF-EMPLOYED STRIVERS","H",NA
"It takes courage and determination to set up your own business.","402",NA
"Many self-employed people work for less than the national living wage, especially when they start out.","402",NA
"UKIP will stand up for Britain’s 4.8 million self-employed people.","402",NA
"There will be no quarterly tax returns, and no increase in Class IV National Insurance or taxes for our self-employed strivers.","402",NA
"UKIP’s goal is to keep taxes and red-tape to the minimum necessary.","402",NA
"BRITISH JOBS FOR BRITISH WORKERS","H",NA
"UKIP is not ashamed to say it: we should be offering jobs first to our own unemployed,","601.2",NA
"rather than inviting cheap labour from overseas to do the jobs British people are perfectly able to do.","601.2",NA
"Big businesses are the worst offenders here and we will prevent their deliberately overlooking the 11 per cent of young people in the UK who are currently out of work.","601.2",NA
"UKIP will bring forward legislation requiring employers to advertise jobs to British citizens before they offer them overseas.","701",NA
"It is the government’s duty to get our own unemployed off benefits and into the workplace,","701",NA
"and improve prospects for our own people, rather than facilitate the continued importation of foreign workers.","601.2",NA
"We will also ensure employers are legally free to choose to hire a young unemployed British person under the age of 25 ahead of a better qualified or more experienced foreign applicant.","601.2",NA
"Employers who wish to back British workers and give local young people a chance on the first rung of the career ladder should not face the threat of legal action, as they presently do.","701",NA
"UKIP will make Gordon Brown’s British Jobs for British workers plausible, and meaningful in law.","701",NA
"WE STAND BY OUR 2015 MANIFESTO PLEDGES TO:",NA,NA
"Protect workers’ rights once we have left the EU: leaving the EU must not usher in any kind of ‘race to the bottom’ on employment rights.",NA,NA
"Enforce the minimum and living wage and reverse government cuts to the number of minimum wage inspectors in England and Wales",NA,NA
"Significantly tighten up rules on zero hours contracts and severely limit their use.",NA,NA
"Creating Coastal Enterprise Zones","H",NA
"UKIP will make it a top priority to reverse the decline of our seaside towns.","703.1",NA
"We will be the party that cares about coastal communities and does not write them off as being “at the end of the line”.","703.1",NA
"NURTURING SEASIDE BUSINESSES","H",NA
"Within our coastal enterprise zones, businesses operating from premises with a rateable value of less than £50,000 will receive a 50 per cent cut in business rates.","703.1",NA
"Coastal towns will have top ranking when it comes to national successor funds to the European Regional Development Fund.","703.1",NA
"Our new coastal towns taskforce will raise funding for new arts and heritage facilities in coastal towns.","502",NA
"In this election, UKIP is the first party ever to put forward a comprehensive package of measures targeted at helping coastal communities. UKIP will provide the essential leadership needed to reverse the decline of the great British seaside town.",NA,NA
"Patrick O’Flynn MEP",NA,NA
"Economics Spokesman",NA,NA
"UKIP will make the British seaside great again: vibrant, viable communities attractive to businesses, to British families, and tourists from overseas.",NA,NA
"Victoria Ayling,",NA,NA
"Heritage and Tourism Spokeswoman",NA,NA
"Our fishing industry has been all but destroyed by the Common Fisheries Policy,","703.1",NA
"and many coastal towns have been pushed into decline with the rise of cheap package holidays abroad,","408",NA
"and transport and infrastructure projects that have been skewed towards big cities.","703.1",NA
"The great British seaside is well overdue a revival, and UKIP will create a new Coastal Towns Taskforce to oversee a raft of measures to regenerate those areas of the country that have suffered most as a result of our EU membership.","703.1",NA
"HIGHER STANDARDS OF HOUSING","H",NA
"Rundown housing has become an unfortunate hallmark of many coastal towns in decline.","411",NA
"In coastal enterprise zones, local authorities will be given the power to: Access low interest government loans to buy up and renovate poor housing stock or empty commercial properties, to create quality residential accommodation","411",NA
"Issue compulsory purchase orders for poor quality houses in multiple occupation","504",NA
"Introduce minimum standards for properties in receipt of housing benefit","403",NA
"Refuse housing benefit payments to landlords in breach of planning legislation.","403",NA
"These policies, together with the resumption of Britain’s 200-mile maritime exclusive economic zone one of our key Brexit tests – will boost coastal towns","703.1",NA
"and give our fishing industry the chance to rebuild.","703.1",NA
"Solving Britain’s Housing Shortage","H",NA
"The UK is suffering a housing shortage that has been 20 years in the making.","504",NA
"The waiting list for public and affordable housing stands at 1.2 million alone.","504",NA
"UKIP will provide high quality, affordable homes, with security of tenure, where they are needed,","504",NA
"while boosting jobs.","701",NA
"Successive governments have failed to meet the housing needs of an increasing population.","504",NA
"Of the 140,000 homes due to be built this year, 80,000 will be absorbed by population growth, exacerbated by immigration, so at best only 60,000 will begin to address the current chronic shortage.","504",NA
"Labour, the Conservatives, and other parties in this election will promise to build hundreds of thousands of new homes, but their plans are not credible.","305.1",NA
"There are not enough workers in the traditional construction industry to meet their targets.","411",NA
"Planning permission remains slow and difficult to obtain and developers have no incentive to build more, because under-supply boosts their margins and land bank values.","402",NA
"UKIP is the only party being realistic about what can be done to increase the housing supply and putting forward a viable solution: a bold policy to roll out high quality, low cost factory-built modular (FBM) homes, affordable on the national average wage of £26,000.","504",NA
"LOCALLY MANUFACTURED FACTORY-BUILT MODULAR HOMES","H",NA
"Factory-built homes should not be confused with the pre-fabs of the past.","411",NA
"They are built to last, to high design standards,","411",NA
"and are energy efficient, with running costs up to 30per cent less than traditional homes.","411",NA
"While conventional construction cannot in the medium term meet the need for low cost housing, factory-built modular homes can.","411",NA
"When we leave the EU, we will regain control of the regional development budget, over £1 billion a year.","411",NA
"UKIP will use some of this to boost capacity in UK-based modular homes manufacturing.","411",NA
"We will enable the manufacture of modular homes where jobs are needed,","701",NA
"and they will be built where homes are needed.","504",NA
"UKIP’s housing policy provides a solution to the housing crisis, which requires no direct funding from government, and is not constrained by the current skill-shortage in the construction industry. It is a radical and visionary plan. Finally, our young people will be able to afford their own homes.",NA,NA
"Ray Finch MEP,",NA,NA
"Housing Spokesman",NA,NA
"HOW UKIP’S MODULAR HOMES BUILDING SCHEME WILL WORK","H",NA
"UKIP will establish a Housing Development Corporation (HDC) to acquire primarily brownfield sites – at existing use value and through compulsory purchase if necessary – where affordable housing is required.","504",NA
"Planning law will be changed to enable the HDC to give themselves planning permission to build between 10 and 100 FBM homes on an average site.","411",NA
"Homes constructed will be sold on a freehold basis to first time buyers up to the age of 40 who are British citizens and who have a 10 per cent deposit.","404",NA
"We anticipate the total cost for a two-bedroom house will be under £100,000, including land purchase and restoration, construction, infrastructure and a contribution to the costs of the HDC.","411",NA
"Utilities installation would be covered by a 1 per cent energy bill levy,","416.2",NA
"and Stamp Duty would not be applied.","403",NA
"UKIP’s proposal will bring up to 100,000 extra truly affordable homes onto the market every year.","504",NA
"Combined with a traditional home building programme, we could build another one million homes by 2022.","504",NA
"In addition, the FBM model would also make it feasible to deliver substantial numbers of new Council houses that have been promised, while traditional methods do not.","411",NA
"RESTRICTIONS ON USE AND RESALE","H",NA
"As this scheme is a stepping¬stone from the rental sector to traditional home ownership, to address the current housing crisis, it must not distort the existing property market.","403",NA
"So, homes will be for owner occupation, not private rental.","403",NA
"Owners will not be able to sell them on the open market, but must sell them back to the HDC at a guaranteed price of cost plus inflation over the period of ownership.","403",NA
"Ownership can, however, be retained indefinitely.","403",NA
"THE HOUSING CRISIS SOLVED","H",NA
"UKIP’s modular home scheme provides: High quality homes with security of tenure, where they are needed","411",NA
"•A way for the next generation to build up equity and move into the traditional home owner market","503",NA
"•A realistic way of building homes that is not constrained by the current skills shortage in the construction industry","411",NA
"Words and gimmicks from the old political parties will not solve the housing crisis.","305.1",NA
"UKIP’s bold plan will.","305.1",NA
"GOING OVER AND ABOVE","H",NA
"In addition to our FBM homes programme, UKIP will identify long-term dormant land held by central and local government so it can be released for affordable developments.","504",NA
"We will alsoplough all revenue raisedfrom Right to Buy sales into community housing","504",NA
"and change the law to allow mortgages to become inheritable, as they are in other countries.","408",NA
"A REVIEW OF HOUSING ASSOCIATIONS","H",NA
"Housing associations are accountable neither to taxpayers, who provide much of their funding, nor to their own tenants.","202.1",NA
"A UKIP investigation into the largest 50 housing associations uncovered a catalogue of failures.","303",NA
"They are not building as many homes as private developers,","303",NA
"the homes they do build cost more to put up,","303",NA
"and they are failing to tackle anti-social behaviour.","605.1",NA
"Average salaries for chief executives reach 51 times their tenants’ rent: one CEO is paid three times as much as the Prime Minister.","503",NA
"Housing associations manage 60 per cent of the socially rented sector and have received £23 billion of Government funding in the past 14 years, but UKIP is not convinced they are benefiting either tenants or the taxpayer.","303",NA
"We will launch a review into their operation.","303",NA
"Defending our National Health Service","H",NA
"THE NHS is Britain’s best-loved public service and one of the benchmarks of our civilised values.","504",NA
"UKIP will keep the NHS free at the point of delivery and increase funding by diverting the £11 billion we will save by cutting the foreign aid budget directly into health and social care.","504",NA
"Successive Labour, Coalition and Tory governments have overloaded the NHS with red tape","303",NA
"and allowed it to be abused as an international, rather than a National Health Service.","601.1",NA
"The NHS is funded by the British people and should be for the British people.","601.1",NA
"A catalogue of failures has left the NHS in crisis.","504",NA
