"text","cmp_code","eu_code"
"We have increased the availability of free early years education and childcare from 12.5 hours in 2007 to 16 hours a week for all three and four year olds – and also extended it to two year olds from low income households.","504",NA
"By 2021 we will increase provision to 30 hours.","504",NA
"Investing in a good education for all","H",NA
"Spending on education and training in Scotland is going up.","506",NA
"Total spending rose by almost five per cent in 2015-16, in contrast to the UK as a whole, where it fell.","506",NA
"We are seeing record exam passes in our schools and more young people going into positive destinations.","506",NA
"We have abolished university tuition fees, saving students up to £27,000 compared to the cost of study in England.","506",NA
"College students in Scotland are eligible for the best level of non-repayable bursary anywhere in the UK.","506",NA
"Cheaper Council Tax bills","H",NA
"Average Council Tax bills in Scotland, in all property bands, are lower in Scotland than in England.","303",NA
"Free personal care for older people","H",NA
"Around 77,000 people in Scotland enjoy access to a wide range of personal care services without charge.","504",NA
"Older people in England are not entitled to free personal care.","504",NA
"The highest house building rate in the UK","H",NA
"Scotland has the highest house building rate in the UK.","504",NA
"We have overseen a new generation of council house building and, since 2007, over 60,000 affordable homes have been completed.","504",NA
"Higher youth employment","H",NA
"Youth employment in Scotland is higher and youth unemployment is lower than the rest of the UK.","706",NA
"Fair pay","H",NA
"Scotland has the highest proportion of employees paid the Living Wage of any country in the UK.","701",NA
"More police officers and less crime","H",NA
"In Scotland, under the SNP, police numbers are up, while they’ve fallen in England.","605.1",NA
"And crime is at a 42-year low.","605.1",NA
"No Bedroom Tax","H",NA
"No one in Scotland has to pay the Bedroom Tax and we will use new powers to abolish it completely.","504",NA
"OUR KEY PLEDGES","H",NA
"Now more than ever, it is vital to have strong SNP voices standing up for Scotland.","301",NA
"A vote for the SNP will make Scotland’s voice heard at Westminster.","301",NA
"It will elect MPs who will always work to protect our public services,","504",NA
"social protections","504",NA
"and family budgets from the impact of Tory cuts.","603",NA
"It will be a vote to make sure that Scotland’s interests are not sidelined in the Brexit negotiations.","301",NA
"And it will send a message to Westminster that Scotland’s future should always be in Scotland’s hands.","301",NA
"An end to austerity","H",NA
"SNP MPs will demand an end to austerity.","504",NA
"We have a responsible plan to repair the public finances","414",NA
"while also freeing up additional resources to bring an end to austerity.","504",NA
"This will allow us to support a halt to further social security cuts,","504",NA
"an end to the freeze on working age benefits,","504",NA
"increased investment in public services","504",NA
"and protection for family budgets.","504",NA
"Fair tax","H",NA
"Setting rates of income tax is now the responsibility of the Scottish Parliament.","301",NA
"In the current financial year, we have frozen the basic rate of income tax to help low and middle earners","701",NA
"- and we have opted not to cut tax for higher rate taxpayers through an increase in the higher rate threshold.","704",NA
"Until such time as the Scottish Parliament controls the rules on income tax avoidance, there is a risk that an increase in the Additional Rate of income tax in Scotland alone would lead to a loss of revenue.","605.1",NA
"However, we support an increase in the Additional Rate from 45p to 50p across the UK as a whole from 2018/19.","503",NA
"At a time when household budgets are under increasing pressure, SNP MPs will oppose any proposed increases in Value Added Tax or National Insurance.","701",NA
"We will also support the reversal of the married couple’s allowance,","604",NA
"the reversal of the reductions to the bank levy","403",NA
"and the introduction of a tax on bankers’ bonuses.","503",NA
"Protecting the NHS","H",NA
"We are already committed to increasing the budget of NHS Scotland by £2 billion by the end of the current Scottish Parliament.","504",NA
"Our plan to end austerity would enable the UK government to increase investment in the NHS far beyond current plans.","504",NA
"We will continue to call for increased health spending, passing on all health revenue consequentials in full for healthcare in Scotland.","504",NA
"SNP MPs will also vote against any further privatisation of the NHS in England and back any moves to restore it to a fully public service.","413",NA
"Improving education","H",NA
"We will expand early years education and childcare to 30 hours a week for all 3 & 4 year olds and vulnerable 2 year olds.","504",NA
"We will continue to invest in and reform school education, with the new National Improvement Framework, the Scottish Attainment Challenge and the £120 million Pupil Equity Fund.","506",NA
"However, we will not follow the Tories’ market driven education-reforms.","506",NA
"There will be no selective grammar schools in Scotland.","503",NA
"We will also guarantee the continuation of free university education.","506",NA
"Tackling poverty and inequality","H",NA
"The Tories have cut taxes for the wealthiest in our society, while cutting support for the disabled and low income working families.","504",NA
"According to the Resolution Foundation, the UK is on course for the biggest increase in inequality since the days of Margaret Thatcher.","503",NA
"SNP MPs will vote against further cuts to social security.","504",NA
"We will also press for the abolition of the two child cap on tax credits","504",NA
"and the associated Rape Clause.","503",NA
"And we will vote to ensure that benefits increase at least in line with CPI inflation.","504",NA
"Fair pensions","H",NA
"Pensioner poverty is on the rise across the UK.","504",NA
"We will vote to protect the Triple Lock, ensuring that pensions continue to rise by inflation, earnings or 2.5 per cent - whatever is the highest.","504",NA
"We will also continue to support the WASPI campaign.","503",NA
"A focus on jobs, growth and productivity","H",NA
"SNP MPs will not support further reductions to Corporation Tax.","403",NA
"However, to support job creation, we will propose a doubling of the Employment Allowance – the National Insurance discount that businesses receive when they increase employment.","403",NA
"To boost productivity, we will also support extension of the Annual Investment Allowance, which encourages firms to invest in plant and machinery.","402",NA
"We will also demand fresh support for our oil and gas sector,","411",NA
"and an industrial strategy that works for Scotland.","301",NA
"More powers for the Scottish Parliament","H",NA
"We will seek additional powers for the Scottish Parliament to boost our economy,","410",NA
"mitigate the damage of Brexit,","108",NA
"and protect the most vulnerable in our society from damaging Tory cuts.","504",NA
"Making work fair and tackling low pay","H",NA
"SNP MPs will support repeal of the Trade Union Act 2016","701",NA
"and a ban on exploitative zero-hours contracts.","701",NA
"Low pay and falling real wages is a driver of increasing inequality and therefore one of the biggest challenges of the next Parliament.","503",NA
"We will support moves over the next Parliament to increase the Minimum Wage to the level of the real Living Wage.","412",NA
"The Scottish Government has supported public sector workers through a difficult time of pay restraint with additional measures to tackle low pay.","701",NA
"However, we recognise that at a time of rising inflation, public sector pay caps become unsustainable.","701",NA
"For the NHS, the Scottish Government will work with unions to submit evidence to the independent pay review body on the impact of pay restraint and ask it to make fair recommendations.","701",NA
"And we will commit - as we always have done - to implementing the recommendations of the pay review body in full.","701",NA
"For the wider public sector, we will enter into negotiations for next year’s pay settlement in good faith and with a view to agreeing a fair outcome that takes account of both the public finances and the cost of living.","701",NA
"SNP MPs will also call for tough new action to close the gender pay gap.","503",NA
"Protecting Scotland’s place in the Single Market","H",NA
"We must make sure that our interests are not ignored in the Brexit negotiations - a vote for the SNP will make sure that Scotland’s voice is heard.","301",NA
"A majority of people in Scotland voted to remain in the EU - but even many of those who voted to leave have real concerns about the extreme Brexit being pursued by the Prime Minister.","108",NA
"Leaving the Single Market could cost 80,000 jobs in Scotland.","701",NA
"That is why the Scottish Government published proposals that would keep Scotland in the Single Market, even as we left the EU.","407",NA
"These proposals were rejected by the UK government.","301",NA
"However, if the SNP wins this election, we will demand a place for Scotland at the Brexit negotiating table and the inclusion of the case for our place in the Single Market in the UK’s negotiating remit.","301",NA
"Scotland’s choice","H",NA
"At the end of the Brexit process, when the final terms of the deal are known, it is right that Scotland should have a choice about our future.","301",NA
"Brexit must not simply be imposed on Scotland no matter how damaging it turns out to be.","301",NA
"Last year’s Holyrood election delivered the democratic mandate for an independence referendum.","202.4",NA
"The recent vote of Scotland’s national Parliament has underlined that mandate.","301",NA
"If the SNP wins a majority of Scottish seats in this election, that would complete a triple lock, further reinforcing the democratic mandate which already exists.","301",NA
"And, in such circumstances, any continued Tory attempts to block the people of Scotland having a choice on their future - when the time is right and the options are clear - would be democratically unsustainable.","301",NA
"Modernising UK democracy","H",NA
"Our democratic institutions should be representative of, and accountable to, the people they represent.","202.1",NA
"We support the replacement of the first-past-the-post system with proportional representation for elections to the House of Commons.","202.1",NA
"SNP MPs will bring forward proposals to extend the franchise to 16 and 17 year olds in all elections.","202.1",NA
"We will also support the right to vote of citizens from other EU countries resident here.","202.1",NA
"SNP MPs will vote for the abolition of the House of Lords.","202.1",NA
"Scrap Trident","H",NA
"SNP MPs will build a cross-party coalition to scrap Trident as quickly and safely as possible.","105",NA
"We will vote for the billions other Westminster parties are committing to renewing Trident to be spent on our public services.","504",NA
"STANDING UP FOR SCOTLAND",NA,NA
"BY ANGUS ROBERTSON",NA,NA
"In the last two years your SNP team at Westminster has worked tirelessly to stand up for Scotland.",NA,NA
"We’ve ensured that, at every opportunity, Scotland’s interests have been represented.",NA,NA
"We will not allow the Tory government to go unopposed. We will work to protect our schools, hospitals and pensions from more Tory cuts. And we will never allow the Tories to trade away our jobs and industries in Brexit negotiations.",NA,NA
"We’ve fought unnecessary Tory cuts to public services and immoral policies like the Rape Clause, the Bedroom Tax, and welfare cuts pushing children into poverty.",NA,NA
"Only a vote for the SNP on 8 June will ensure Scotland has a strong voice at Westminster, standing against Tory cuts.",NA,NA
"And we’ve shown Westminster what hard¬working MPs should look like – doing more and costing less than our predecessors.",NA,NA
"I’m immensely proud of what we’ve achieved over these two years. But there’s much more to do.",NA,NA
"Now, more than ever, it’s vital that Scotland continues to have strong voices at Westminster.",NA,NA
"Angus Robertson",NA,NA
"ENDING THE CALLOUS TORY BENEFIT SANCTIONS REGIME",NA,NA
"BY MHAIRI BLACK",NA,NA
"The Tory obsession with austerity is a political choice, not a necessity. The punitive benefit sanctions regime is one of the worst policies to ever come out of Westminster.",NA,NA
"As a new MP I vowed to make some commonsense changes to benefit sanctions. Last year I secured a Private Member’s Bill to ensure that a person’s mental health, caring responsibilities and risk of homelessness were accounted for before a sanction could be applied",NA,NA
"Disgracefully the Bill was shot down. Very few Labour MPs even showed up and the Tory Minister used Parliamentary tactics to dismiss it.",NA,NA
"If I had the power to do so, I’d scrap this cruel and callous regime immediately. That’s why I am proud that the SNP government in Scotland has chosen to take a different approach. The SNP puts people first. We’re committed to placing dignity and respect at the heart of the new social security system in Scotland. No government should be making its own citizens destitute and that is exactly what the Tory government is doing.",NA,NA
"Disadvantaged and low income individuals in Scotland must be protected not punished.",NA,NA
"Only a strong team of SNP MPs can take the fight to Theresa May and halt the unfair benefit sanctions regime.",NA,NA
"CAMPAIGNING AGAINST THE ABHORRENT RAPE CLAUSE",NA,NA
"BY ALISON THEWLISS",NA,NA
"At the first Budget after the 2015 General Election, the Tories announced they would restrict eligibility for Child Tax Credits to the first two children in a family.",NA,NA
"For larger families, the impact of this cut is huge. The Institute for Fiscal Studies estimated that nearly one million three and four-child families will be worse off by thousands of pounds a year because of this cut.",NA,NA
"Poring over the Budget document, I noticed that the Tories two-child policy also contained sinister small print – an exemption if it could be proven that the third or subsequent child being claimed for was conceived as a result of rape.",NA,NA
"Putting victims through the trauma of having to prove they were raped to the Department for Work and Pensions, just to receive support for their children, is abhorrent and appalling. This is a new low for the Tories.",NA,NA
"Working with women’s organisations, the SNP continues to campaign to scrap the regressive two-child policy and the repugnant Rape Clause. We haven’t and we won’t shy away from taking the Tories to task on their ideological, punitive cuts.",NA,NA
"The SNP stands up for all children in Scotland.",NA,NA
"STANDING UP FOR OUR OIL AND GAS INDUSTRY",NA,NA
"BY CALLUM MCCAIG",NA,NA
"Scotland’s oil and gas industry is vital to our economy and jobs. Yet there has been a lack of action from the Tory government at Westminster since the downturn in the sector.",NA,NA
"At Westminster, we’ve consistently stood up for the sector.",NA,NA
"Only after pressure from SNP MPs did the Tory Chancellor abolish the petroleum revenue tax and halve the supplementary charge to 10 per cent. That’s just a start.",NA,NA
"Further measures to support the industry are urgent and cannot continue to be ignored. Time and time again, the Tories have turned down our proposals on further support through late life transfers, decommissioning and exploration incentives. We will not let a Tory government at Westminster get away with destroying another vital Scottish industry. Our oil and gas industry can have a bright future, but it needs a UK government that is willing to act. Only strong SNP voices can ensure this happens.",NA,NA
"COMBATTING DOMESTIC AND SEXUAL VIOLENCE",NA,NA
"BY DR EILIDH WHITEFORD",NA,NA
"The reality is that one in four women, and some men and boys, will experience these types of violence over the course of their lives. It impacts us all, not just those directly affected.",NA,NA
"Most of us will have a relative, friend or colleague with first-hand experience, and know the toll it takes on families and relationships.",NA,NA
"The Istanbul Convention is a comprehensive international treaty aimed at securing minimum standards to prevent and combat domestic and sexual violence. It’s recognised as the best framework in the world to tackle gender-based violence.",NA,NA
"My new Bill will ensure that the Istanbul Convention is incorporated into UK law. It will make it much more difficult to cut services offering refuge for survivors of domestic violence, sexual assault or rape, and will help improve the experiences of victims within the judicial system.",NA,NA
"I’m proud that it was the SNP that led the campaign to get the Istanbul Convention on the UK statute book. SNP MPs will now ensure there is a clear timetable for the work towards finally eradicating domestic violence.",NA,NA
"Earlier this year my Bill to ensure new action on domestic violence was passed at Westminster with cross-party support.",NA,NA
"FIGHTING THE TORIES’ GREAT RURAL ROBBERY",NA,NA
"BY CALUM KERR",NA,NA
"It’s never been more important for our rural communities to have a strong voice at Westminster. With more SNP MPs since 2015 that’s what we’ve been delivering.",NA,NA
"As SNP rural affairs spokesperson I’ve challenged the Tory decision to rob Scottish farmers of £190 million of EU money, which only came to the UK because of Scotland’s historically low average farm payments. I will continue to fight for this funding to be passed on to Scotland’s farmers.",NA,NA
"As the UK leaves the EU, there is still no firm guarantee that EU powers and funding over farming will return to Scotland.",NA,NA
"At Westminster, I’ll continue to fight any Tory power grab.",NA,NA
"Our fishing communities know the consequences of leaving the Tories in charge. They need an unequivocal commitment that their livelihoods will not be bargaining chips in Brexit negotiations or treated, again, as ‘expendable’. SNP MPs will continue to put the concerns of our fishing sector front and centre. At this election we face an unfettered Tory government ready to grab farming powers for themselves and sell-out our fishing industry. Only the SNP will put Scotland’s rural communities first and put more power in Scotland’s hands.",NA,NA
"WORKING HARDER, COSTING LESS","H",NA
"SNP MPs spoke in an average 61 debates in 2015-16, compared to 27 for their predecessors in 2014-15.","305.1",NA
"Since 2015, SNP MPs tabled 4,000 written questions to the UK government.","202.1",NA
"SNP MPs cost £1 million less in 2015-16 than their predecessors did in 2014-15.","303",NA
"FIGHTING FOR OUR FRIENDS AND NEIGHBOURS FROM OTHER EU COUNTRIES",NA,NA
"BY STEPHEN GETINS",NA,NA
"Theresa May has, time and time again, refused to provide any firm answers for our EU neighbours, colleagues and friends. Instead she has made a series of vague commitments to seeking an early resolution to the issue. It’s just not good enough.",NA,NA
"The Prime Minister cannot speak on one hand of building a fairer and global UK whilst also jeopardising the status and rights of EU citizens who have made the UK their home.",NA,NA
"EU nationals contribute immeasurably to our economy, our public services and our culture. By giving straightforward access to permanent residence, we can end the uncertainty about their future.",NA,NA
"The SNP will continue to stand up for the rights of EU citizens at Westminster. And if the UK government chooses not to give EU nationals the certainty they deserve, then immigration powers should be devolved so that Scotland can do so.",NA,NA
"Leaving the EU will have an impact on every one of us. For EU nationals in particular, Brexit will bring uncertainty about their right to continue living and working in Scotland.",NA,NA
"DEMANDING ACTION ON TAX EVASI0N",NA,NA
"BY ROGER MULLIN",NA,NA
"When it was revealed that SLPs were being used for criminal activity, fraud and tax avoid-ance, we knew we had to act fast to protect Scotland’s reputation as a world class place to do business.",NA,NA
"While the Tories at Westminster were happy to do nothing, we pressed them for action. We repeatedly submitted amendments to Bills. We raised the issue in debates and at Prime Min-ister’s Questions. We wrote letters to the UK government, calling for a robust strategy.",NA,NA
"Scottish Limited Partnerships (SLPs) are a way of registering businesses that has existed for over a century.",NA,NA
"After repeatedly disregarding their duty to act, the Tories were eventually forced to do a u-turn and instigate a review into limited partnerships and criminality - in the face of mounting evidence, inter-national scandals, and, of course, the unrelenting efforts of SNP MPs.",NA,NA
"It’s a step closer to a robust solution to this serious issue, but only the SNP will ensure the Tories aren’t let off the hook.",NA,NA
"PROTECTING OUR PUBLIC SERVICES","H",NA
"Tackling austerity and securing investment in our public services will be the priority for SNP MPs.","504",NA
"We have a plan to repair the public finances by the end of this Parliament,","414",NA
"while freeing up additional resources to end austerity and support investment in our public services.","504",NA
"Ending austerity and investing in public services","H",NA
"SNP MPs will demand an end to austerity.","504",NA
"We will demand a new, credible fiscal plan for the UK.","408",NA
"The UK government’s current fiscal plans are driven more by ideology and their own political interests than the interests of the country.","305.1",NA
"They intend to build up a financial war-chest ahead of the next election – and they will do it on the back of the poorest in society by slashing welfare.","504",NA
"This is neither morally acceptable nor economically necessary.","504",NA
"Our alternative fiscal plan has three key aims: Balance the budget by the end of the Parliament","414",NA
"We will propose to achieve a current budget balance by the end of the next Parliament in 2021/22","414",NA
"with net borrowing being used only for investment from that year onwards.","414",NA
"Return the deficit to its pre-crash long-term average","414",NA
"Under our plans, the UK’s net borrowing requirement will fall to 2.3 per cent of GDP – the thirty-year, long-term average for net borrowing prior to the financial crisis.","414",NA
"It will reach this level in 2020/21 and remain there in 2021/22.","414",NA
"Set debt on a downward path from 2019/20","414",NA
"These steps will see debt falling as a percentage of GDP from 2019/20, meeting the current target on public sector net debt.","414",NA
"This plan will release almost £120 billion for public spending over the next Parliament,","504",NA
"while returning the UK’s finances to a stable, sustainable path.","414",NA
"The cost of Tory cuts",NA,NA
"Over the 10-year period from 2010-11 and 2019-20,",NA,NA
"the Tories will have cut Scottish Government day-to-day spending by £2.9 billion in real terms.",NA,NA
"That is enough to:",NA,NA
"•build the new Queensferry Crossing twice, or",NA,NA
"•build the new Queen Elizabeth Hospital – Europe’s largest – three times, or",NA,NA
"•train more than 3,800 consultant doctors",NA,NA
"Fair and balanced personal taxation","H",NA
"We will back tax proposals that promote fairness,","503",NA
"while raising the revenues required to protect the public services we all rely on.","504",NA
"Setting rates of Income Tax is now the responsibility of the Scottish Parliament.","301",NA
"In the current financial year, we have frozen the basic rate of Income Tax to help low and middle earners","701",NA
"- and we have opted not to cut tax for higher rate taxpayers through an increase in the higher rate threshold.","408",NA
"Until such time as the Scottish Parliament controls the rules on income tax avoidance, there is a risk that an increase in the additional rate of Income Tax in Scotland alone would lead to a loss of revenue.","408",NA
"However, we support an increase in the Additional Rate from 45p to 50p across the UK as a whole from 2018/19.","503",NA
"We will support the reversal of the married couple’s allowance,","604",NA
"the reversal of the reductions to the bank levy","403",NA
"and introduction of a tax on bankers’ bonuses.","503",NA
"We will not support further reductions to Corporation Tax.","403",NA
"At a time when household budgets are under pressure and consumer confidence in Scotland is low, SNP MPs will back a freeze on National Insurance contributions and Value Added Tax.","403",NA
"We will back the continuation of VAT-exemption on essential items like children’s clothes,","403",NA
"and will hold the UK government to a commitment to remove VAT from sanitary products.","403",NA
"Until VAT is removed from sanitary products, SNP MPs will call for Scotland’s population share of the Tampon Tax Fund to be transferred to the Scottish Government so that a fair and proportionate amount can be distributed to organisations working with and for women across Scotland.","503",NA
"Improving tax collection","H",NA
"SNP MPs will back improvements to tax collection","303",NA
"and tougher action on tax avoidance, including:","605.1",NA
"•a moratorium and review of the closure of HMRC offices in Scotland and across the UK;","303",NA
"•beneficial ownership of companies and trusts to be made public;","403",NA
"•measures to improve the transparency of tax paid by major international companies;","403",NA
"•and further action by the UK government to tackle international tax avoidance.","605.1",NA
"Protecting our health service","H",NA
"We all rely on our NHS – that is why we are committed to making sure it is fit for the future.","504",NA
"The SNP Scottish Government is already committed to an increase in the NHS revenue budget of £500 million more than inflation by the end of the current term of the Scottish Parliament.","504",NA
"That means the budget will increase by £2 billion in total.","504",NA
"Latest statistics show that overall health spending in Scotland is around 7 per cent per head higher than in England.","504",NA
"If the UK government were to match Scotland, England’s Health investment would increase by over £11 billion above inflation by the end of this Parliament.","504",NA
"At Westminster, SNP MPs will argue for an increase in frontline health spending – and the Scottish Government will ensure that any consequential funding from this goes to Scotland’s health service.","504",NA
"We will always vote to protect the health service in all parts of the UK from privatisation – as any moves to privatise the NHS in England could lead to the erosion of the budget that is available to Scotland.","504",NA
"We will work on a cross-party basis to support an NHS Reinstatement Bill that returns the NHS south of the border to its founding principles.","504",NA
"We are committed to an NHS that is free to those who need it.","504",NA
"That is why we abolished prescription charges in Scotland in 2011 , ensuring there is no tax on ill health.","504",NA
"We remain committed to free prescriptions.","504",NA
"Scotland’s population is changing and our health service must change with it.","504",NA
"To meet the challenge of an ageing population an additional £1 .7 billion will be invested in Scotland’s health and social care partnerships over this term of the Scottish Parliament.","504",NA
"We are also reforming primary care and increasing the share of the total NHS budget that is committed to it - this will support an increase in the numbers of GPs and nurses working in our communities.","504",NA
"In Scotland, we are taking new action to promote health and well-being in children’s early years.","504",NA
"We are increasing the number of health visitors,","504",NA
"introducing the Baby Box for every new-born child,","504",NA
"and delivering the Childsmile programme to improve oral health.","504",NA
"We are also developing and implementing the Child and Adolescent Health and Wellbeing Strategy.","504",NA
"Obesity is one of the biggest challenges facing our nation’s health, but the UK government’s strategy falls short on key measures to make meaningful progress.","504",NA
"SNP MPs will press the UK government to re-commit to key policies which can only currently be implemented at Westminster – such as closing the loopholes in the sugary drinks tax,","403",NA
"tightening regulation of broadcast and digital junk food advertising seen by children,","403",NA
"and introducing clearer food labelling.","403",NA
"We are also taking action to improve mental health services in Scotland.","504",NA
"In government, the SNP has appointed the UK’s first dedicated Minister for Mental Health and mental health spending is at record levels.","504",NA
"We have also significantly increased the number of people working in child and adolescent mental health.","504",NA
"One in four of us experience mental health issues in our lifetime, so there is much still to do.","504",NA
"Our new ten-year Mental Health Strategy includes 40 different actions – based around improving access to services and supporting earlier intervention.","504",NA
"Actions include increasing the mental health workforce and improving delivery of child and adolescent mental health services.","504",NA
"In contrast to the approach of the UK government, the Scottish Government values junior doctors, nurses and our wider NHS workforce.","701",NA
"We have committed to enshrining safe NHS staffing levels in law.","701",NA
"The Scottish Government has supported NHS workers through a difficult time of pay restraint with additional measures to tackle low pay","701",NA
"and support progression.","411",NA
"As a result, many nurses and Agenda for Change staff are better paid than their counterparts elsewhere in the UK.","701",NA
"However, we recognise that at a time of rising inflation, public sector pay caps become increasingly unsustainable.","701",NA
"For the NHS, the Scottish Government will work with unions to submit evidence to the independent pay review body on the impact of pay restraint and ask it to make fair recommendations.","701",NA
"And we will commit - as we always have done - to implementing the recommendations of the pay review body in full.","701",NA
"However, should a UK Government continue to constrain pay in the next parliament, and therefore curtail the independence of the pay review body, we will seek to work with health unions to explore the creation of distinct Scottish pay review arrangements.","301",NA
"The SNP Scottish Government is committed to protecting free tuition","506",NA
"and the non-means tested, non-repayable nursing and midwifery student bursary, which was scrapped by the UK government.","504",NA
"At Westminster SNP MPs will continue to pursue policy outcomes that will attract and retain talented young people to work in our public services.","504",NA
"NHS workers from across Europe help to staff our GP surgeries, hospitals and our care homes.","602.2",NA
"SNP MPs will continue to press the UK government to immediately protect their right to live and work in Scotland and the UK.","701",NA
"We will also press for immigration powers to be devolved to the Scottish Parliament, so that Scotland can attract EU and EEA nationals to work in Scotland’s NHS and care sector in the years to come.","301",NA
"Losing access to the European Medicines Agency through Brexit means that there may be delays to new medicines becoming available in the UK, or new medicines potentially not being made available here at all.","108",NA
"The SNP will call on the UK government to stay part of the EMA so that access to vital drugs is maintained, and so that we can continue to participate in Europe-wide clinical trials and data sharing.","108",NA
"We will also call on the UK government to devolve responsibility for medicine and medical product regulation to the Scottish Parliament.","301",NA
"SNP MPs will press the UK government to ensure continuity in cross-border health insurance arrangements – including the European Health Insurance Card.","108",NA
"Costs will be increased for UK citizens living in, and travelling to, other parts of the EU if the UK government fails to agree reciprocal insurance arrangements with our European partners.","108",NA
"Scotland is the first of the UK nations to approve the provision of Pre-exposure prophylaxis (PrEP) by the NHS to prevent HIV.","504",NA
"We will support efforts to have PrEP made available on the NHS in the rest of the UK too.","504",NA
"Victims of contaminated blood products deserve answers.","202.1",NA
"In 2008 the SNP Scottish Government established the Penrose Public Inquiry, which reported in 2015.","202.1",NA
"In government, we have also worked with stakeholder groups to develop a substantially improved compensation scheme, which is now the best in the UK.","202.1",NA
"SNP MPs will support a full public inquiry on this issue in the rest of the UK.","202.1",NA
"Scotland’s NHS: the facts",NA,NA
"•We are investing record amounts in health – over £13 billion in 2017, £3.6 billion more than when we took office. And health spending per head in Scotland is higher than in England – to the tune of £152 per person.",NA,NA
"•In 2011 the SNP abolished prescription charges. In England patients are forced to pay £8.60 per item.",NA,NA
"•The number of nurses, doctors and dentists working in Scotland’s NHS has increased. Staffing is at record high levels, up more than 12,200 under the SNP. Per head of population, Scotland has the most GPs of any UK country and there are now almost 50 per cent more qualified nurses and midwives working in our NHS Scotland than in England.",NA,NA
"•Scotland’s core A&E services are the best performing in the UK – and have been for 2 years.",NA,NA
"•Most recent figures show that 90 per cent of NHS Scotland patients rated their care and treatment as good or excellent.",NA,NA
"•Nurses in Scotland are better paid than anywhere else in the UK. A nurse in Scotland, at Band 5, is paid up to £309 more than their English counterparts. And, unlike in the NHS in England, we are supporting the lowest paid workers in our NHS by delivering the real Living Wage. As a result the starting salary of NHS support staff in Scotland is over £1,100 higher than in England. Read more at www.snp.org/record",NA,NA
"Protecting our education sector","H",NA
"We will guarantee the continuation of free university education in Scotland.","506",NA
"The Post-Study Work Visa is a vital tool to help attract and retain young talent.","602.2",NA
"The UK government’s decision to scrap the scheme, and then run a pilot which does not include a single Scottish university, is unacceptable.","602.2",NA
