"text","cmp_code","eu_code"
"The DUP has supported a Tory Party that refuses to commit to replacing funds lost by Brexit.","703.1",NA
"Brexit will impose costly barriers including tariffs, origin checks, more paperwork, physical border checks and two different regulatory regimes.","108",NA
"A large number of animals and products travel north and south for processing, slaughter and breeding every day.","703.1",NA
"Brexit will have massive implications on the sale, marketing and price of these products should no solution for country-oforigin labelling be found.","108",NA
"EU Regulations ensure a high standard of produce, Brexit exposes us to the vulnerability of cheap imports as the Tories pursue trade deals which reflect their needs and not those of producers in the north.","108",NA
"SINN FÉIN PRIORITIES INCLUDE:","H",NA
"■ The North to be designated special status within the EU to ensure continued supports to farming communities and access to markets.","703.1",NA
"A Free and Fair Trade Agreement rooted in equivalence of standards and mutual recognition that protects long established trade and processing routes.","407",NA
"A transitional arrangement to bridge the gap between the Brexit and final agreement on a new British-EU trading relationship with phased implementation of new relationships.","703.1",NA
"■ Maintaining access to CAP farm payments","703.1",NA
"■ Country-of-origin labelling for the island as a whole.","602.1",NA
"■ Ensuring access to labour and workers’ rights.","701",NA
"BUILDING BUSINESS GROWING TRADE","H",NA
"The Tory party and DUP Brexit poses a huge threat to the economic future of the people of this island in terms of a land border on the island,","407",NA
"the north being forced out of the single market","407",NA
"and barriers to trade.","407",NA
"What is required is a pro-active detailed strategy to deal with the special and unique circumstances faced by the island of Ireland including protecting all-Ireland trade and dealing with the huge challenges in relation to future trading arrangements between the EU and Britain.","407",NA
"Sinn Féin wants to realise the potential of our economy free, from a border.","407",NA
"In order to realise our economic potential in particular we need to build a prosperous economy","410",NA
"with strong local small and medium size businesses","402",NA
"and export-led growth,","410",NA
"attractive to foreign direct investment,","408",NA
"and with a strong skills base","411",NA
"and respect for workers,","701",NA
"we must retain membership of the EU.","108",NA
"Put simply, Brexit is bad for business","410",NA
"and bad for workers.","701",NA
"BREXIT AND TRADE","H",NA
"The EU is an important market, buying over £5bn of our goods and services last year, the majority of which was all-Ireland trade.","407",NA
"Brexit will place additional costs and restrictions to this trade.","407",NA
"Despite the rhetoric of “frictionless” and “seamless” borders, the reality is the Irish government is already preparing the customs sites that will be required to enforce the new control and regulatory regimes that Brexit will entail.","407",NA
"BREXIT AND FDI","H",NA
"Offering access to the single market is key to our attraction as a location for inward investment, particularly in higher-skilled and higher-paid sectors.","408",NA
"The loss of access to the EU market will undermine our attractiveness to FDI","408",NA
"and cost thousands of jobs.","701",NA
"BREXIT AND STRUCTURAL FUNDS","H",NA
"The EU is an important source of Structural Funds, designed to reduce regional disparities in wealth, income, and opportunity.","503",NA
"Brexit will lock the North out of these funds with a knock-on impact across Ireland with a potential loss of €982 million.","503",NA
"SINN FÉIN PRIORITIES INCLUDE:","H",NA
"■ The North to be designated special status within the EU to ensure continued access to EU markets, funding and supports.","108",NA
"■ A trade deal with Britain.","407",NA
"■ Ensuring EU energy and Infrastructure programmes look at the needs of the island of Ireland as a whole.","411",NA
"■ A range of fiscal measures to mitigate the disastrous impact of Brexit including changes to EU fiscal rules, exception to EU State Aid rules, a new Brexit Solidarity Fund and broadening the scope of the Globalisation Adjustment Fund and other funding opportunities.","108",NA
"■ Safeguarding workers rights.","701",NA
